Index,Clue,Solution,Spaced_Solution,gemma_predicted
63718,"More stylish going over line, one who finishes nicely?",polisher,polisher,container
108673,Academics accepting old work of mathematicians,proofs,proofs,container
57162,Junction in electricity supply service,matins,matins,container
48571,Old instrument's gloss masking rising cut,seraphine,seraphine,container
140029,"Carbon tip in abseil device, suitable for climbers",ascendible,ascendible,container
118079,"Idiot concealing brains but not heart, almost touching",closeset,close set,container
131031,Kid cradles rook in bower,dupre,du pre,container
129687,"Black liquid, supplied by Native American, old drunk swallowed",creosote,creosote,container
123071,Redhead swimmer nets redhead German boy,carrottop,carrottop,container
3976,Rise lest soldiers invade,increase,increase,container
25813,The theatrical profession includes one from long ago,stoneage,stone age,container
123644,Daughter admitted to knowing online programs,adware,adware,container
67732,The Spanish invested in second-rate capital,belgrade,belgrade,container
26492,Ask for ring the French held sacred,inviolate,inviolate,container
87234,Foreign Office backed in media claim,profess,profess,container
123585,Behold Victoria and Albert's framed painting,voila,voila,container
131166,Old Irishman describing rugby with the ultimate in ugly savagery,cruelty,cruelty,container
47432,"Article written about the professional stage, perhaps",apron,apron,container
15253,Big hitter trimmed hedge in prison,sledgehammer,sledgehammer,container
120759,Girl including work on piano for ballet,coppelia,coppelia,container
94586,Partisan located outside Iraqi capital,biased,biased,container
107638,Poor quality drinking water in river,tatty,tatty,container
13314,Groundbreaker I used in wharf,pioneer,pioneer,container
139340,Statesman's charity rolling in money once,floridian,floridian,container
105714,A royal holding first place in Law,principle,principle,container
103966,Plant poles in river,tansy,tansy,container
95045,"Street covered in rotten food, aside from the majority going downhill",offpiste,off piste,container
28763,"Hundreds into riding here and briefly golf, say",lincolnshire,lincolnshire,container
95272,"House is virtuous, no drug being found",clan,clan,container
46693,Leaves courses without one point!,deserts,deserts,container
38443,When the gracious appear to make a point in a study?,tuesday,tuesday,container
47005,Mock attempt to reverse in vehicle,bogus,bogus,container
35487,"It's comparatively skilful to take head off a header, you say?",abler,abler,container
18900,New Testament stories about money,talents,talents,container
41651,Mate captured by crew coming back for incendiary fuel,napalm,napalm,container
114157,Hills split internally by floods,torrents,torrents,container
88513,Fellow restraining good one with irregular blows,gusty,gusty,container
103123,"Chance minimal change in New York, bringing in detectives",accident,accident,container
72400,Gregarious agents in the sun,social,social,container
134158,Battle between black and white bags Lidl supply without issue,childless,childless,container
47073,Prince enters flat of major,staple,staple,container
125049,"Because investing billions inspiring you and I, certain things gathering dust",cobwebs,cobwebs,container
18905,Leave city's wet environment,decamp,decamp,container
88555,Mineral (barium) taken from church,silica,silica,container
26718,Aim to impress girl in skin-treatment establishment,tannery,tannery,container
37990,US lawman conceals memory of tragedy?,drama,drama,container
60027,Choreographer's position in the company,cranko,cranko,container
34034,Wooden strip holds king fast,starve,starve,container
85790,Steak went off stuffed with duck (extra large),tournedos,tournedos,container
139567,"Men score, cutting through Harlequins' sides, or Wasps",hornets,hornets,container
113257,"For me, goal is to tuck into health food",brendan,brendan,container
45501,"Detectives in US agency retired, remaining sharp",acidic,acidic,container
118053,Be aware of a calf keeping its head in the shade,haveaclue,have a clue,container
36206,"Recalled shorter answer, stuck with leading pair from Audreus, in the bath!",sauna,sauna,container
67521,Attempt to cage wolf in peace deal,treaty,treaty,container
141737,New painting captures Queen - that's concerning,pertaining,pertaining,container
98213,Explorer is eating last of the sledge dogs,scotties,scotties,container
96863,Woman kept by journalist enters hard work with toy animal,sleevedog,sleeve dog,container
43716,Carry round goods for one who can't afford them,beggar,beggar,container
76833,"Supply what was wanted, for instance, including clenched fist?",satisfy,satisfy,container
114096,Woman takes motorway into city,emily,emily,container
85136,Drink order placed in ancient language,homebrew,home brew,container
29650,Parody about Liberal providing winter sports facility,skilift,ski lift,container
93785,Gas enveloping a part of Spain,aragon,aragon,container
114711,Work's inside and out which is good for plant,topsoil,topsoil,container
89473,Bush harbours condition that's half Arab offered,gifthorse,gift horse,container
25097,The temporary accommodation I have outside the army is not definite,tentative,tentative,container
54498,Horse put in pen to struggle,writhe,writhe,container
110152,Paying customer to make severe criticism about rotten first half performance,patron,patron,container
80555,Otherwise take railroad to the Home Counties,else,else,container
98121,Christian beginning to pray in bed,copt,copt,container
75686,I hold teaching qualification - fix?,imbed,imbed,container
62073,"Flawed agate, black inside, is soaked in boiling water",teabag,tea bag,container
118050,Feature of stern father is bottling up love,poop,poop,container
34948,Revolutionary coming back to eat pub grub?,dinner,dinner,container
33671,Bunny Lake is back and embraced as a formality,ceremony,ceremony,container
110318,Homes established in a partnership,nests,nests,container
119257,Andy Murray's traditional outfit has no length for tackle,kit,kit,container
134696,"Queen keeled over during a function, one of two in Ulster, perhaps",armhole,armhole,container
140821,"Rich with a hundred, in truth",fact,fact,container
61982,Secret drinker comes to earth in Morecambe?,esoteric,esoteric,container
66165,Fearing degree being dropped at university,reading,reading,container
138850,"Youthful rogue has not much ham, lettuce etc - no seconds",bitofalad,bit of a lad,container
10947,Teacher seizes a shirt in uproar,stir,stir,container
116004,"Uppity tramp, devout, hogging entrance to temple",bumptious,bumptious,container
63785,Fanatical attack to capture Baghdad's leader,rabid,rabid,container
52323,"Study comes to an end, keeping good time",digest,digest,container
142,A channel swimmer accepts kiss from the great man,alexander,alexander,container
101146,Cross about anything but silent silence,muffle,muffle,container
46945,Blast engulfing Caribbean islands capital,darwin,darwin,container
9187,Biting right into tart,acrid,acrid,container
113980,A fish in a fiddle in a former city,stalingrad,stalingrad,container
33968,Weapon company gets receiver in,firearm,firearm,container
49038,Agreement primarily sought within marriage,unison,unison,container
7507,Nourishment from fruit worker's consumed,aliment,aliment,container
2750,Approval for archbishop when in a hole,plaudit,plaudit,container
52888,Plant an hour in advance,shrub,shrub,container
112989,University College during religious festival is brilliant,lucent,lucent,container
19872,He planted a tree using these hollow acorns,ancestor,ancestor,container
51494,"Within a year, US college shows understanding",amity,amity,container
38456,Neighbours are in a home,nearest,nearest,container
30526,Minimise importance of function involving food shop,sideline,sideline,container
133273,Speechless about group's bagpipe,musette,musette,container
1880,Lecherous chap took your heart away,satyr,satyr,container
65799,Spirit with which a certain Graf covering court runs,spectre,spectre,container
120194,Carrying burdens across back of mule that's slow,leaden,leaden,container
34463,Missionary put in mid-Wales,apostle,apostle,container
58104,Country sign bearing direction that avoids the centre,lesotho,lesotho,container
103092,"I'll pay check - the man's nothing for gas, being held in disgrace without a shilling",havethisoneonme,have this one on me,container
135286,"Languages such as Hebrew, including old study of signs",semiotics,semiotics,container
38803,Raise tax during fight with deposed leader,elevate,elevate,container
42292,Quarrel with composer about second note of major scale,breach,breach,container
88138,Stuff about English prince or king?,george,george,container
93612,"One way to prepare food, cold, stopping on the way",encroute,en croute,container
115468,"Awaiting summons from head of court in plain wrapper, to be returned",oncall,on call,container
90475,She would pack a right in a scrap,shred,shred,container
51440,Letter put in fireplace reduces to carbon,graphite,graphite,container
40630,Right nipple brought out as a special favour,treat,treat,container
139370,Complaining about president is exciting,gripping,gripping,container
72045,City of revolutionary in duty list,rochester,rochester,container
28186,"To separate, cut outside page",split,split,container
57936,Incredibly small club in Finish cape,subatomic,subatomic,container
27317,"Surviving, once one is protected by explosive",extant,extant,container
112817,Trading jargon after Queen is swallowed by distance,mercantile,mercantile,container
109042,Book for Sunday opening - put in the one before Easter,psalms,psalms,container
48979,Spot-checks English river rising fast,speedy,speedy,container
53859,Girl otherwise taking one in,elsie,elsie,container
118608,Reclusive boy taking issue to heart,eremitic,eremitic,container
93707,Help finish a hotel in the country,lendahand,lend a hand,container
50866,TV centre cut outside broadcast,studio,studio,container
67372,Aperture letting large number into portico,stoma,stoma,container
50983,"Astronomer, one in ship mostly",galileo,galileo,container
21978,"Unconscious, potential killer withholding shelter",asleep,asleep,container
135398,Longing to trap learner with setter's mystic art,alchemy,alchemy,container
122941,Cold tea consumed by trite reveller,bacchanal,bacchanal,container
136434,"Complex relationship ending in disaster, one in imbroglio",triangle,triangle,container
84102,"Man, the soldier (an amoeba), pointlessly confined here?",guantanamobay,guantanamo bay,container
88820,Old woman wearing cosmetic? That's hard to digest!,roughage,roughage,container
113387,Non-U physicist admitted embracing a South American,colombian,colombian,container
65735,Fellow keeps chalet designed for sports event,decathlon,decathlon,container
42414,Dependent on having bowel control when eating goat's head,contingent,contingent,container
121353,Rush to interrupt teacher's Grauniad hallmark?,misprints,misprints,container
75627,Instrument of top player gripping India on the radio?,sitar,sitar,container
90763,Sheepish four regularly breaking new rule,rueful,rueful,container
125591,"After hugging guys, one has regret",lamenter,lamenter,container
62010,Reckon without penalties bearing discrimination,faddiness,faddiness,container
79412,Girl looking OK in elfin clothing,felicity,felicity,container
118705,Inadequate squad with invading force,unfit,unfit,container
113031,Member enters toilet to find clothes,garments,garments,container
2037,Lizard's egg laid in uncultivated land,monitor,monitor,container
141636,"Wet love, devoted cuddles",pluvious,pluvious,container
30102,Shut up about our being fostered!,encouraged,encouraged,container
48535,One happy to include lots of US money with advance?,mercenary,mercenary,container
48746,Recluse carries tons of welding material,thermit,thermit,container
105760,"Expected to come back into season, almost like medieval society",feudal,feudal,container
40012,It could make one extremely tiddly with rum in it,toddy,toddy,container
68996,Singer plugs TV award half-heartedly - it's an important mission,embassy,embassy,container
111338,Shakespearean explorer clutches black instrument,violadagamba,viola da gamba,container
112739,"Sexy one to go on about ""me""",erogenous,erogenous,container
34991,"Picture of innocence's debut, wearing shift",movie,movie,container
33943,Expound about superior work of art,statue,statue,container
124639,"It's a pleasure to cultivate, taking little time",thrill,thrill,container
102736,Cry off limiting gene modification in a certain style,regency,regency,container
66965,Dodgy operator catching river fish,trout,trout,container
47360,"Consider penning lines, any number almost",wellnigh,well nigh,container
92772,Pacific type has to look over endless sea,appeaser,appeaser,container
135714,Climber's endless hunger to be among celebs,alpinist,alpinist,container
36997,Port one kept in casks,tunis,tunis,container
56100,No Conservative to stop slide,ease,ease,container
14173,A friend keeps place that's cut off,amputate,amputate,container
19670,"Put in new position, took a break around one",resited,resited,container
86282,Piece of brass enclosing ring that's worn by noble,coronet,coronet,container
20135,"Fiddler, it's said, turned on when hugging the leading lady",nero,nero,container
90168,Explorer receives very cool tip from Guatemalan tracker,policedog,police dog,container
32181,Bill swallows note in the thick of it,amid,amid,container
121711,Southern way out unfit for the voyage,unseaworthy,unseaworthy,container
131704,Colourless church with scent outside,achromatic,achromatic,container
63881,"I am entering E, say, as rough guess",estimate,estimate,container
131770,Slings net around birds not able to fly,nestlings,nestlings,container
127283,Sovereign kidnapped by our Greek revolutionary for Asian communists,khmerrouge,khmer rouge,container
80724,The person who's learned a vehicle may be parked in the street,savant,savant,container
63824,Azed addicts filling vacant bierkeller in fair,bazaar,bazaar,container
125079,Maybe Bristol politician getting exposed is not suffering any damage,unimpaired,unimpaired,container
115834,Goldfish buried in mummies' tombs,mausoleums,mausoleums,container
19444,God right to desert French artist?,odin,odin,container
85606,Guy from Dubrovnik hasn't got the right paint,coat,coat,container
11728,Home depot contains harmful fitting,instillation,instillation,container
140959,Watches gathering bee getting stuff from woods,timbers,timbers,container
37627,Chest protected by father's waterproof,parka,parka,container
78628,Greedy person swallows leg just out of the oven?,piping,piping,container
74650,Think of friend about to revise,meditate,meditate,container
107822,Group wearing famous red dress,clothe,clothe,container
79319,City life with female arranged in outbuilding,sheffield,sheffield,container
99605,Wicked fly going around gets zapped,killed,killed,container
80629,"Whale's ear boxed by princess, briefly",beluga,beluga,container
6322,Greek girl embraced by this Roman,hellenic,hellenic,container
32190,"Stand up to kilos, metres etc, interfering with holiday",resist,resist,container
36049,Girl holds information for the programme,agenda,agenda,container
64468,Knock what's said on departing into desert,ratatat,rat a tat,container
44037,Writer finds way into literary festival,hardy,hardy,container
118808,Enigmatist is heartless bod interrupting circus entertainer - needs to get humbler,climbdown,climb down,container
62037,Morning - chief time to get stuck in,matin,matin,container
70510,Set about old devil in the backstreet,snicket,snicket,container
132426,"One abandoning throne, wanting occupation",tolet,to let,container
34496,"Shrub, one that's in rising demand",lilac,lilac,container
97512,"At this stage, bird injected with drug, finished",hereupon,hereupon,container
112238,Music critic consulted over Beethoven's Fifth,shaw,shaw,container
110468,"Suddenly appear depressed, being treated like rubbish?",blowin,blow in,container
140063,Most stylish relative I joke about,jauntiest,jauntiest,container
8540,Round v-vessels containing silver substitute,stopgap,stopgap,container
125698,Sweetie admitting passion for dependant,hangeron,hanger on,container
89158,"Way to serve potatoes, just stuffed with game",duchesse,duchesse,container
134694,Turn back slow runners between defensive lines,midfield,midfield,container
64458,Press turns up outside UN and it's a bit sticky,gunge,gunge,container
122487,"In ceremony, noise interrupts speech",ordination,ordination,container
29368,"Stupid dunce, holding creative skill up, not yet found out?",untraced,untraced,container
44848,Original character in lady encapsulated by bright talent,flair,flair,container
20160,Foretold about one that made affirmation,predicated,predicated,container
102149,He turned on blokes breaking dad's spectacles,phenomena,phenomena,container
7291,I am stuck in traffic - abusive words result,tirade,tirade,container
128709,Hitchcock's work? Be upset in parts,thebirds,the birds,container
86176,Time to look outside cell,peter,peter,container
130614,Outbreak blocked by resistance of the outer skin,epidermic,epidermic,container
104652,Pains will penetrate rigid trunk,seachest,sea chest,container
125770,Produced doctrine about Advent's limits,created,created,container
20886,Assail doctor in committee,bombard,bombard,container
90559,Cold lake embraced by stupid swimmer,coalfish,coalfish,container
24534,"Large stone lion, possibly circled by winged creature",monolith,monolith,container
82538,Upwardly mobile salesmen seize vehicle and do a bunk,scarper,scarper,container
65487,Long story without point,yearn,yearn,container
47629,"""Port's stolen"", boozer admitted",hobart,hobart,container
15872,Year in prison shade,cyan,cyan,container
17656,Musical with a little bit to learn in a little break,hairline,hairline,container
113484,German turns up keeping a vehicle in grassland,savannah,savannah,container
105322,Drug firm has one in to flog,cocaine,cocaine,container
139313,State of Orbán leaving American wanting to scoff,hungry,hungry,container
2088,Nearly everybody's calm drinking hot drink,alcohol,alcohol,container
72926,Pub where brown cleric gets round in,tavern,tavern,container
101103,"Concrete assessment of politician's setback, ensnared by loose woman",slumptest,slump test,container
62247,Short story gripping English student group,year,year,container
136504,"Like a rabbit, say, albeit modified in corporeal form",bobtailed,bobtailed,container
111079,Little girl in circus is mounted,riding,riding,container
28816,Lens capturing some pachyderm in toto,telephoto,telephoto,container
84283,Speaker keeps one drink for founder,originator,originator,container
40481,Bird to miss out catching insect,fantail,fantail,container
121427,"Still available to accommodate the German, as promised",undertaken,undertaken,container
29119,Fuss from supporter about where French hotel has fallen short,brouhaha,brouhaha,container
11059,"Has time, when taking silver, to be shocked",aghast,aghast,container
73455,US city not entirely accepting south has a rotten atmosphere,miasma,miasma,container
39948,Staff regret keeping key money,retinue,retinue,container
125308,Take care over truck being recorded,minuted,minuted,container
97652,"Scab found in plant? Alas, not as friendly!",fraternal,fraternal,container
89634,Meal left for two couples maybe to consume,flour,flour,container
58512,One's included in slight difference of opinion - it's a problem,nuisance,nuisance,container
96830,"Extremely wary, in case needing to cross lake",leeriest,leeriest,container
127144,Phone about disruption of trade causing delay,retarding,retarding,container
57409,"Support, from chair, fuss about sick animal",armadillo,armadillo,container
71408,Greek relative circling island under the moon,ionian,ionian,container
121302,"Fruit soaking up one's drink, disperses",dissipates,dissipates,container
80572,"Use force about turning in, that's fine",punish,punish,container
93540,Raise yokel to strangle duck,hoick,hoick,container
19390,Firm sent round to preserve incomplete old instrument,cembalo,cembalo,container
109473,Idiot breaking rule put in new post,reassign,reassign,container
69339,"Bread I order inside, belonging to one shedding tears for offspring",niobean,niobean,container
10012,"Under Prohibition, without an audience, it's very boring",dreary,dreary,container
27858,Fish one consumed in foundation,basis,basis,container
13897,What yours truly does after wearing gussets,insets,insets,container
92392,Monarch deprived of gold holds up an incinerator of rubber,emerypaper,emery paper,container
121032,Food includes cold stuffing,farce,farce,container
88695,Women moved out of complete dump,hole,hole,container
107875,"A lifesaver, as bloom catches showers",brainsurgeon,brain surgeon,container
91120,"Vessel's drink, hot inside",ship,ship,container
