Index,Clue,Solution,Spaced_Solution,gemma_predicted
72471,"Appliance for the unsound? If dead, a mistake",deafaid,deaf aid,double definition
45220,August: put gold back,royal,royal,double definition
45260,What an MP has to beat in a car?,seatbelt,seat belt,double definition
77765,Expecting to be like Incey Wincey Spider,upthespout,up the spout,double definition
112656,Hail lovely ground,volley,volley,double definition
23211,Soul mate of Eros,psyche,psyche,double definition
9989,"Minimum piece, simple as that",least,least,double definition
13921,Perpetual child's play,peterpan,peter pan,double definition
99743,Thinking about the nature of narcissistic love?,reflective,reflective,double definition
48836,A bridal path?,aisle,aisle,double definition
91953,Key words?,opensesame,open sesame,double definition
53925,One way of underlining a decision,ruling,ruling,double definition
63142,Animal finding snake in the grass,weasel,weasel,double definition
106495,Particularly the highest,aboveall,above all,double definition
140738,Elaborate situation created by streaker?,fleshout,flesh out,double definition
59120,Distinctive smell of seaweed,tang,tang,double definition
70575,Lice in the back room? Don't worry!,nevermind,never mind,double definition
98030,A spot of capital punishment,scaffold,scaffold,double definition
70403,"How oral evidence is presented, apparently",itissaid,it is said,double definition
24403,"Middle of the road, like Britain?",island,island,double definition
85700,The sound of the bullring,torus,torus,double definition
75736,Riding apace,astride,astride,double definition
14217,Lad in a whirl,eddy,eddy,double definition
129446,Intermittent rain penetrating blind not a trickle,drizzle,drizzle,double definition
3406,He gains nothing from his activities,amateur,amateur,double definition
106859,"Deck chair on the Titanic, as they say",recliner,recliner,double definition
69747,Capital investment for father?,biretta,biretta,double definition
123651,"They are heard in the garden, or seen on the phone",tweets,tweets,double definition
54242,Condone taking a gamble,abet,abet,double definition
90359,They nick money,coppers,coppers,double definition
65715,Recipient of national bus pass?,newagetraveller,new age traveller,double definition
61092,Domestic flights,staircases,staircases,double definition
15407,Have a mind to have a party,entertain,entertain,double definition
26343,It may be of untold value,secret,secret,double definition
60575,I'm surprised Kay's on fiddle,cook,cook,double definition
55129,Test requirement that's set too high?,overrate,overrate,double definition
15780,Sign of too much discipline,bull,bull,double definition
64861,A lot of money that's forced into the ground,pile,pile,double definition
13075,Withdraw with a slight injury,scratch,scratch,double definition
97843,"Joined up, but went on a military campaign without one",soldered,soldered,double definition
66292,One of the Beach Boys?,lifeguard,lifeguard,double definition
83013,He's engaged in outdoor pursuits,hunter,hunter,double definition
31737,What gunrunners take part in?,armsrace,arms race,double definition
63963,Affected type from the Paris model agency?,poseur,poseur,double definition
40370,Last possible holiday destination?,resort,resort,double definition
3289,There's nothing left? That's hunky-dory!,allright,all right,double definition
97968,Canvassed views,landscapes,landscapes,double definition
77944,Engineer's responsibility taken by the navigator,bearings,bearings,double definition
10439,Give birth to animal,bear,bear,double definition
11490,Show progress? Don't exaggerate!,comeon,come on,double definition
21349,China's money tree,palm,palm,double definition
91453,Transitive heel and foot,trotter,trotter,double definition
114905,Gear case?,kitbag,kitbag,double definition
8551,Sort of nerve through which spirit?,optic,optic,double definition
95543,"Take action against Twycross, perhaps, after loss of larynx",sue,sue,double definition
24863,"Worry? I'm thinking: ""Job""",career,career,double definition
3288,Nothing left is safe,allright,all right,double definition
85732,Size up a house plant?,repot,repot,double definition
98433,"Once called the universal doner, reportedly a mistake",typo,typo,double definition
41595,Delays and keeps at a distance,holdsoff,holds off,double definition
46230,Protester topped bowman,archer,archer,double definition
98897,In where they tend to get you out,hospitalised,hospitalised,double definition
128981,"They have no choice, poor chaps",beggars,beggars,double definition
138175,Like a tree? Dog may have,barked,barked,double definition
111192,Honestly devoid of cant?,onthelevel,on the level,double definition
120808,"Preacher, or reciter of poetry?",layreader,lay reader,double definition
107223,Plan for land corps?,rotationofcrops,rotation of crops,double definition
16264,Key to the London dogs' home,isle,isle,double definition
8395,Expedition set off,trip,trip,double definition
64728,Place for eating dog's dinner,mess,mess,double definition
95537,Pin-up of uncovered tart,cheesecake,cheesecake,double definition
55225,Accept a proposal in Gretna Green,agree,agree,double definition
58030,"He may play a part in panto, great in size",ogre,ogre,double definition
86950,Wake up at the back?,slipstream,slipstream,double definition
33402,Correctly ascertaining one's railway connections?,ontherighttrack,on the right track,double definition
108015,Those in society on form,workingclass,working class,double definition
112089,Play area feature? Not exactly,roundabout,roundabout,double definition
128545,Longfellow's poem this girl won't conceal,evangeline,evangeline,double definition
20658,"It's an indication for drivers, by the way",roadsign,road sign,double definition
92117,What an indulgence!,pardon,pardon,double definition
102897,"""Song of Songs"" initially associated with religious ceremonies",spiritual,spiritual,double definition
136942,Most recent points,newest,newest,double definition
108183,She has promised to give a hand,fiancee,fiancee,double definition
32906,A mild imprecation - here's an example,dash,dash,double definition
36700,Bill's after that woman from EastEnders,poster,poster,double definition
4172,Secret soldier,private,private,double definition
4338,Take advantage of a bold stroke,exploit,exploit,double definition
88852,Back seat,posterior,posterior,double definition
36461,Keep away from a vacuum,avoid,avoid,double definition
126639,Stimulating postcard?,sparking,sparking,double definition
125901,Marble passageway,alley,alley,double definition
68533,"Capped for Ulster, are they?",knees,knees,double definition
51357,Reliable way to limit bloodshed,staunch,staunch,double definition
54591,Japanese growth threatening our country?,knotweed,knotweed,double definition
42854,Go overboard for a record,turntable,turntable,double definition
12162,"Original ""back to nature"" author?",thoreau,thoreau,double definition
77803,Description of Els's scores,lines,lines,double definition
98700,Primate and friar,capuchin,capuchin,double definition
26103,Such a thumb to stick out?,sore,sore,double definition
92426,Where noodles may end up?,inthesoup,in the soup,double definition
15562,"Bored, it's suggested? Take down Waterloo",defeat,defeat,double definition
56752,Drinks lacking body?,spirits,spirits,double definition
87586,Rocks found in prospectors' sieves,cradles,cradles,double definition
30164,Young ladies at Lord's?,maidens,maidens,double definition
85116,He doesn't catch it. But will he later?,butterfingers,butterfingers,double definition
90455,Big part of car,bumper,bumper,double definition
121802,Better qualified as someone to provide a welcome,meeter,meeter,double definition
96552,Bays of victory,laurels,laurels,double definition
2964,Jug can clink,prison,prison,double definition
49667,Provoke audible discord,rouse,rouse,double definition
66014,Tackle English bird,kite,kite,double definition
52805,Clue found in a drawer,lead,lead,double definition
35471,What's Espagnol to one Russian composer is Italien to another,capriccio,capriccio,double definition
21678,Gamble heavily in dive,plunge,plunge,double definition
102721,"Happily, one can look down from here",oncloudnine,on cloud nine,double definition
61735,Picture effort,shot,shot,double definition
30494,One who cares to make an offer,tender,tender,double definition
95429,Hedge featured in abstract painting style,hardedge,hard edge,double definition
19949,Nippers reported other nippers,pinchers,pinchers,double definition
23635,Lobby for charm,entrance,entrance,double definition
104732,Campaigning for a straight delivery?,onthestump,on the stump,double definition
103855,"Edge under top of boater, perhaps?",brim,brim,double definition
47682,Fights waste,scraps,scraps,double definition
112485,Gallery in the Pantheon?,gods,gods,double definition
4381,It can ruin a good deal,dryrot,dry rot,double definition
70321,See fruit,date,date,double definition
61728,Bullet snapped,shot,shot,double definition
64725,Dirty canteen,mess,mess,double definition
47334,Small amounts put on horses,bits,bits,double definition
90383,"Column leader, for example",editorial,editorial,double definition
85957,All the way down to hell and flung away when love's lost,fulllength,full length,double definition
114637,Your health is of least importance? Drink!,bottomsup,bottoms up,double definition
106780,Badger runs through mown grass,harry,harry,double definition
111711,Its builders caused a stir,prisonhouse,prison house,double definition
5625,Winger starred with flankers in blue pants,redbreast,redbreast,double definition
88173,Ingenious sting,smart,smart,double definition
20685,"Sure about supporting football club during no-score draw? Yes, sure",ofcourse,of course,double definition
48995,Level of wit in this group,clique,clique,double definition
125102,"Lady, not totally square, wanting bit of adventure",nina,nina,double definition
19737,Various trees but no great variety,bonsai,bonsai,double definition
73680,Informer who framed his mother?,whistler,whistler,double definition
51505,"Stole cattle, but made little noise",rustled,rustled,double definition
104578,"Again, but for the last time?",oncemore,once more,double definition
21290,Preparation against the offensive,deodorant,deodorant,double definition
9521,This ticket is ideal for elections,dream,dream,double definition
23292,Wooden smile?,beam,beam,double definition
57023,Reduce to silence when imprisoned,shutup,shut up,double definition
88468,Stock support,hoof,hoof,double definition
39439,Its report should stimulate athletic progress,startingpistol,starting pistol,double definition
109496,Choke or accelerator?,throttle,throttle,double definition
23637,Delight in appearance,entrance,entrance,double definition
75436,Order retreat,monastery,monastery,double definition
82317,Wolf in the valley?,gorge,gorge,double definition
114702,Escort lady and gentleman,squire,squire,double definition
92936,Male musician's first appearance on radio,mike,mike,double definition
11861,Work with fingers said to be requirement,need,need,double definition
54328,Opening a shop?,outlet,outlet,double definition
56737,"Removing jacket, runs in tights in summer",adder,adder,double definition
23947,Vision may be jolly,sight,sight,double definition
119494,They may lead to quick ducks for any batsmen,bouncers,bouncers,double definition
85119,Table used by moneychangers?,readyreckoner,ready reckoner,double definition
87430,Dishonest mason?,chiseller,chiseller,double definition
95069,He may be looking for the catch in further insurance,extracover,extra cover,double definition
6075,Investor's holdings in punishment,stocks,stocks,double definition
66676,Began by being made a member,initiated,initiated,double definition
114125,One in post bearing stamp of credibility,official,official,double definition
116890,One stops for the advertisement,plug,plug,double definition
36031,Earth healing heart?,clay,clay,double definition
50395,"Poet, one who is recklessly wasteful",spender,spender,double definition
106847,Quarters that are a bishop's responsibility,see,see,double definition
46655,Design end product using machines,plant,plant,double definition
70962,Bill's good at singing,invoice,invoice,double definition
42755,Sights for sore eyes?,spectacles,spectacles,double definition
46127,"Control what causes flooding, we say",rein,rein,double definition
42538,Protagonist taking drugs,heroine,heroine,double definition
109412,An acceptable phrase for one making a purchase?,illbuythat,ill buy that,double definition
201,The last of the home games,omega,omega,double definition
44229,Blind test?,screen,screen,double definition
35009,A league match,union,union,double definition
40076,LDO cocktail?,oldfashioned,old fashioned,double definition
114654,Worn after rowing?,pullover,pullover,double definition
7969,Labourer with an old bicycle,hercules,hercules,double definition
91350,Sentimental time for bird sound,tweet,tweet,double definition
53146,Played trick?,fiddle,fiddle,double definition
107790,Virtuous student?,novice,novice,double definition
121193,Siberian nation outspoken?,chilly,chilly,double definition
140164,Flash unfashionable attire - reduced!,flare,flare,double definition
14050,Criticism directed at military aircraft?,flak,flak,double definition
66070,Playwright is very nearly cross,travers,travers,double definition
3377,Agriculture only possible for younger people?,tillage,tillage,double definition
129391,Order one still refuses to obey,keepmoving,keep moving,double definition
55927,A thrice-cooked kind of biscuit?,richtea,rich tea,double definition
79496,If this were you wouldn't get it,insoluble,insoluble,double definition
66700,Run to raise money and totter,ladder,ladder,double definition
65232,French style of cooking,cuisine,cuisine,double definition
137336,Was one of a team of surgeons?,cooperated,co operated,double definition
20170,"Enough to live on comfortably, given fitness",competence,competence,double definition
96563,Infantry?,babesinarms,babes in arms,double definition
107407,Long tree,pine,pine,double definition
5813,Exodus follows this for band,genesis,genesis,double definition
33171,A vehicle drawn up in accordance with the law,conveyance,conveyance,double definition
29429,Light bench,settle,settle,double definition
1749,A small piece of wood - pine?,fret,fret,double definition
50310,A rebel's get-up?,rising,rising,double definition
60165,It's done up and down,deed,deed,double definition
47639,Trim tree,spruce,spruce,double definition
109289,Sheds uninherited characteristic?,meme,meme,double definition
125832,Where varnish gets paid for in cash?,onthenail,on the nail,double definition
9508,One at home in an oyster bed,native,native,double definition
75354,Poet's weapon,browning,browning,double definition
46732,Talent that outshines all others,brilliance,brilliance,double definition
74093,Vitamin B for Bevan,aneurin,aneurin,double definition
18355,Generally at sea,inthemain,in the main,double definition
36501,Result in charming words,spell,spell,double definition
141777,Popularly priced and in vogue - load up,goodvalue,good value,double definition
88661,It's fully in order; make nothing of it,nullify,nullify,double definition
34019,Extremely ragged,frayed,frayed,double definition
30433,He had a stable job with mounting prospects,ostler,ostler,double definition
28367,"Constant nag, guest who won't go?",stayer,stayer,double definition
8169,Warning what a misandrist wants?,omen,omen,double definition
42888,Put off when nearly through,onhold,on hold,double definition
90964,Trees with bark close to leaves,bays,bays,double definition
33046,Bridge player left the game,sport,sport,double definition
127924,Musical box for a sailor?,ditty,ditty,double definition
121133,One frightened by outlandish sixties' show,beyondthefringe,beyond the fringe,double definition
25366,The fashion trade,custom,custom,double definition
29521,Conformity to treaty,agreement,agreement,double definition
116568,Payback time here?,debtorsprison,debtors prison,double definition
134653,Providing people with different occupations,rehousing,rehousing,double definition
90911,Recover from visit,comeround,come round,double definition
32546,Females gathered for drink,bevy,bevy,double definition
52614,TNT - as in explosive flash,instant,instant,double definition
130159,Send rude online message to lover,flame,flame,double definition
46918,Worn-out shoe?,galosh,galosh,double definition
69808,Impart knowledge free from superstition,enlighten,enlighten,double definition
83665,"It can be wrapped round head or neck, but not heart or part of hand",banana,banana,double definition
3469,English film star gets rid of wrinkles,irons,irons,double definition
18492,Beyond redemption? What rotten luck!,toobad,too bad,double definition
31389,Suspend the terms of reference,remit,remit,double definition
52796,Such trees are barely recognisable in winter,deciduous,deciduous,double definition
21885,What is left in the car,estate,estate,double definition
33163,"Regal office shed, we hear",throne,throne,double definition
34983,"Ball, possibly square",dance,dance,double definition
4051,Musical grunts?,gigi,gigi,double definition
40748,Cheers for model,prosit,prosit,double definition
29609,More tasteful port,tangier,tangier,double definition
47923,Anxiety for business,concern,concern,double definition
33140,Commanding individuals with important roles to play,leadingmen,leading men,double definition
80394,Current providing insulation,thermal,thermal,double definition
94590,Green still on remand,untried,untried,double definition
39257,"""Vidi"" in speech and sight",eyesore,eyesore,double definition
36532,Fair punishment,fine,fine,double definition
105764,Bird checked the call of another,coo,coo,double definition
96999,Due opinion?,owing,owing,double definition
8636,"One's girl-child, perhaps",issue,issue,double definition
33820,Quarters provided by the bank,houseboat,houseboat,double definition
124562,Great success? No sir,goodwin,goodwin,double definition
101174,Has old-fashioned style,hath,hath,double definition
138623,Electronic sound in live record,beep,beep,double definition
40988,An entrance of ornamental stone,agate,agate,double definition
92273,"Find luggage missing, but fail to get legal redress",loseonescase,lose ones case,double definition
60249,Have a fag to improve one's mood,lightup,light up,double definition
58167,Another messenger reveals himself,hermes,hermes,double definition
93094,"Dirty and gross, the man in the family ’ome?",grubby,grubby,double definition
42081,Question put by examiners? Fancy that!,whatdoyouknow,what do you know,double definition
91550,Source of present-day jingles,sleighbell,sleigh bell,double definition
27772,I'm playful - and the month hasn't even started!,arch,arch,double definition
118494,They may be taken lying down,restcures,rest cures,double definition
34926,Open a drink,ajar,ajar,double definition
51923,Drunk needing shuteye for counter ...,tiddly,tiddly,double definition
24177,"Split second in Scotland, then split!",cleave,cleave,double definition
30485,Match-fit?,eligible,eligible,double definition
55104,Young male crab?,nipper,nipper,double definition
79565,BG made of water,pool,pool,double definition
51830,Refrain from encumbrance,burden,burden,double definition
35551,One who does good turns,acrobat,acrobat,double definition
122699,Cheerless - wet and rainy without a break,wintery,wintery,double definition
5832,Speak highly of no power boost,raise,raise,double definition
51891,Quite pleasing,pretty,pretty,double definition
78365,Philosopher in fight at factory,mill,mill,double definition
72536,"New arrival at the docks, we hear",birth,birth,double definition
125592,People in pubs do this for a hen night,barmen,barmen,double definition
104434,Secures pieces of mistletoe,sprigs,sprigs,double definition
8473,Slip on slip?,erratum,erratum,double definition
43626,"""Time for a word"" is unAnglican",nonce,nonce,double definition
123325,The purpose of the visor is to avoid humiliation,saveface,save face,double definition
38561,Part of the UK maybe found even in India,northernireland,northern ireland,double definition
120999,Old musical student at start of play in Liverpool street,lilactime,lilac time,double definition
93091,"Losing consciousness, so making an exit",passingout,passing out,double definition
114635,"Tops down, then, bringing cheers",bottomsup,bottoms up,double definition
72386,Part of Greater Manchester - an extra bit?,bolton,bolton,double definition
18880,A Frenchman's charge for electricity,coulomb,coulomb,double definition
136872,"In conversation, discretion is nailed",tacked,tacked,double definition
6209,"Thorough, constant but not firm",efficient,efficient,double definition
39973,Rover plant,rambler,rambler,double definition
71878,A treat for which I yell out loud,icecream,ice cream,double definition
75221,Banks that can stop advances,earthworks,earthworks,double definition
15962,It's nearly time for bed,night,night,double definition
22961,The story of my uncle?,relation,relation,double definition
77896,Drawing instrument traditionally boxed,compass,compass,double definition
56857,Report of narcotic,bang,bang,double definition
103566,Who knows? Take that secret to your grave!,younevercantell,you never can tell,double definition
76081,"Show, we hear, to look back on",revue,revue,double definition
34549,Sounding chivalrous whenever it's dark?,nightly,nightly,double definition
65019,Writer of illicit love letters?,correspondent,correspondent,double definition
141229,Short musical performance,gig,gig,double definition
8547,Shot in the eye!,optic,optic,double definition
8919,A meeting that seeks spiritual guidance,seance,seance,double definition
38251,Patience has very bright flower,solitaire,solitaire,double definition
108632,Appeal in two ways,refer,refer,double definition
15355,Jury's comment on horse,rider,rider,double definition
64876,Relationship between matron and nurse,sister,sister,double definition
98565,Would they issue stardust in Hollywood?,crematoria,crematoria,double definition
66903,Reduce rent,slash,slash,double definition
57430,"Provide grub, but not support",cater,cater,double definition
50381,One way to get inspiration,inhale,inhale,double definition
118675,Fish posture of diver,pike,pike,double definition
55066,Plant G higher then?,flower,flower,double definition
65535,Old-fashioned place in France,square,square,double definition
135119,Picked up torch in Swiss city,bern,bern,double definition
33920,Order something to eat,applepie,apple pie,double definition
41300,Personal predilection in art or diet,amatteroftaste,a matter of taste,double definition
89211,Where easy riders have their say?,expressway,expressway,double definition
74171,In which punishment is likely (held by copper in the old days),hotwater,hot water,double definition
93212,Expresses hostility to military accommodation,barracks,barracks,double definition
95398,A club - or a spade?,blackjack,blackjack,double definition
85964,It's a shame having to eat it,humblepie,humble pie,double definition
5604,What a promising bowler has to do?,deliver,deliver,double definition
4184,"A further time, deliver book",reserve,reserve,double definition
4444,Former pupil wasted away,late,late,double definition
79291,"Spicated, you say, otherwise barbed",cuspidate,cuspidate,double definition
85735,"Can't find words for ""helps in the kitchen""",driesup,dries up,double definition
7033,Duck a l'orange,mandarin,mandarin,double definition
23754,Charitable group,kind,kind,double definition
45323,One's boots may be licked,tongued,tongued,double definition
53148,Work in a band in fraudulent transaction,fiddle,fiddle,double definition
24898,"I say, parking place for poultry",coop,coop,double definition
119300,University officer reported? Gamble is associated with him,procter,procter,double definition
64281,Hose near sewer opening,tights,tights,double definition
121872,Top content of rookery?,murder,murder,double definition
119673,Upset over what's broadcast,shortwave,short wave,double definition
123347,Drink picked up for Darius?,mede,mede,double definition
85526,Mineral lacks torrent?,rocksalt,rock salt,double definition
53690,It's bad luck if you prefer Brie,hardcheese,hard cheese,double definition
5845,Faze host and cast,throw,throw,double definition
21393,"Beef to turn out deficient, not having much seasoning",complain,complain,double definition
44672,Monty was killed by Apollo,python,python,double definition
76482,Retired coppers in conversation,exchange,exchange,double definition
50788,Drink among New York's flowers,manhattan,manhattan,double definition
58657,Blocks the rowers' seats,thwarts,thwarts,double definition
68526,This type finds it hard to swallow anything not solid,sceptical,sceptical,double definition
31847,Day trip? Quite the contrary,nightfall,nightfall,double definition
16422,Caller providing a solution,ringer,ringer,double definition
129640,Magical image of Victorian parlour entertainment,lanternslide,lantern slide,double definition
101625,"Year spoilt by ""Les liaisons dangereuses"", say?",epistolarynovel,epistolary novel,double definition
95796,Flinch from game,quail,quail,double definition
118780,Shoot a bird,snipe,snipe,double definition
21321,The Pony Express's first new recruit,neophyte,neophyte,double definition
17293,Nerves of steel? I think not!,nofear,no fear,double definition
1860,Good book for figures,numbers,numbers,double definition
59685,Spider that reaps?,harvester,harvester,double definition
100920,Tropical novelist and playwright,miller,miller,double definition
76291,Achievement of one who doesn't miss a trick,grandslam,grand slam,double definition
123979,Where bloomers are made like the fourth and sixth incarnations of Dr Who?,bakery,bakery,double definition
10029,A poster to show where the big ships come,seaport,seaport,double definition
140603,Lead singer's notes?,heavymetalmusic,heavy metal music,double definition
30176,Not in the pink,offcolour,off colour,double definition
112074,Author of Great Expectations?,hope,hope,double definition
107027,"Rising, or just turning over?",revolution,revolution,double definition
112080,Lodging for friend in disgrace?,doghouse,doghouse,double definition
65010,Its shadow was a sign of the times,gnomon,gnomon,double definition
25388,Authorisation required for this sort of sale?,clearance,clearance,double definition
63551,A poisonous creeper,snake,snake,double definition
76927,Clothes worn in topless TV programme?,gear,gear,double definition
47987,Revolutionary Dame,trot,trot,double definition
112670,Educational degrees give support in retirement,beds,beds,double definition
102611,Cricket sides seen occasionally,offandon,off and on,double definition
62684,"Short, tailless dog",cur,cur,double definition
55194,Aim to identify shuttle,endeavour,endeavour,double definition
111945,No alternative,yes,yes,double definition
27925,Chance in rugby game to get head ripped off,evens,evens,double definition
12548,One grows up and blooms,irises,irises,double definition
59880,Don't stay on the road - it's a bore,turnoff,turn off,double definition
48884,Drink and a biscuit for royalty,bourbon,bourbon,double definition
16421,"You may see a hunchback, perhaps, double",ringer,ringer,double definition
62450,Land or borough in Holland for Spooner,touchdown,touch down,double definition
67167,Moderate entertainment,fair,fair,double definition
135939,Survive a heavy blow,weatherthestorm,weather the storm,double definition
686,Time off for parties in secluded spot,recess,recess,double definition
51051,Everlastin?,endless,endless,double definition
82154,Level playing field,pitch,pitch,double definition
38163,Skeleton said to be a man,draught,draught,double definition
41383,Attractive bars,magnets,magnets,double definition
115759,Blue stain,dirty,dirty,double definition
95075,Kind of servant one keeps,retainer,retainer,double definition
103891,One causing trouble in a washing machine?,agitator,agitator,double definition
134717,Rich soup in unfinished pottery,bisque,bisque,double definition
101991,"Highly strung, one whose life may be in the balance",tightropewalker,tightrope walker,double definition
21346,"One always on hand for a date, say",palm,palm,double definition
60209,Lambretta-rider taking exercise on one?,moped,moped,double definition
15359,Cyclist's condition?,rider,rider,double definition
39977,Rose and disconnected speaker,rambler,rambler,double definition
69643,Controlled by the computer stealthily?,underthecounter,under the counter,double definition
124968,Exciting? No!,turningon,turning on,double definition
4189,Book not one's first choice,reserve,reserve,double definition
124169,Incidental information in window by door,sidelight,sidelight,double definition
32002,Where we hear the canopy of power may be brought down,overthrown,overthrown,double definition
99957,Sturm und Drang applied to mopheads?,shocktactics,shock tactics,double definition
60136,It's what it does to another Rev,butterfly,butterfly,double definition
141633,Apply water to cut flowers,spray,spray,double definition
17849,Producing elastic,yielding,yielding,double definition
20425,It's what could snatch victory from one side,laterally,laterally,double definition
124634,Pregnant warbler? It's the sound of spring!,boing,boing,double definition
16183,"Sam's wife Sally, perhaps",aunt,aunt,double definition
116650,"Is beyond the reach of social services, which is inevitable",cantbehelped,cant be helped,double definition
78774,It could include Red Queen,royalflush,royal flush,double definition
65271,Pipe obtained from branch that is by river,brier,brier,double definition
110058,You'll hardly find whips as tolerant as this,aslaponthewrist,a slap on the wrist,double definition
62379,"Unhealthy state of America, briefly",ill,ill,double definition
71754,Tiresome magistrates get used to it,trying,trying,double definition
45864,He suffers from a lack of balance,bankrupt,bankrupt,double definition
24614,Cure for extreme dyslexia,remedy,remedy,double definition
51309,Invitation to trencherman,digin,dig in,double definition
107363,Might contain live wire?,powerhouse,powerhouse,double definition
67039,Bird making rude noise,ruff,ruff,double definition
102150,Tea - its anagram - tea?,eatbetweenmeals,eat between meals,double definition
126391,Deer takes one for a ride,does,does,double definition
86581,Porky's tip on the radio,tale,tale,double definition
17524,Run over?,extra,extra,double definition
138420,Examine local yokels - to put through the wringer,lookcloselyat,look closely at,double definition
48173,They don't mind their own business,agents,agents,double definition
57712,Sail across this or surf several?,channel,channel,double definition
76130,Small in two ways?,modest,modest,double definition
126370,Loss of player - perhaps from something that disagreed with him?,foolsparsley,fools parsley,double definition
44972,The power of a waterfall,force,force,double definition
49011,Free … or the BBC's heading for extinction,untie,untie,double definition
135631,Result of depression whilst husband's away? Could be,lowspiritedness,low spiritedness,double definition
118064,Airdrie resident's more in need of liquid refreshment,drier,drier,double definition
10063,Creditworthy?,believable,believable,double definition
24845,Elaborate blossom,develop,develop,double definition
87653,We're told sailor's girlfriend may be dressing,oliveoil,olive oil,double definition
93788,"Ultimately, Marilyn Monroe had to appear ditzy - never mind!",noharmdone,no harm done,double definition
123902,It is found growing next to the trunk,tusk,tusk,double definition
60023,Propose relocation,move,move,double definition
73796,Back seats worth their weight in gold?,tonneau,tonneau,double definition
62608,"Rupert Bear, say?",brooke,brooke,double definition
1689,It can result in call for reserve,netcord,net cord,double definition
36218,Admire a fast rider,revere,revere,double definition
102531,Blooming monarch abdicating as movement arriving,inflow,inflow,double definition
72148,It keeps its mouth open to strike victim,lamprey,lamprey,double definition
58811,Place where dangerous plot may be hatched,hotbed,hotbed,double definition
88350,Authors announced titles,writes,writes,double definition
44655,Primarily demonic and wicked - the master from hell?,devil,devil,double definition
86152,"Game, or its start, as heard on radio",golf,golf,double definition
26388,Engage in rigging,tackle,tackle,double definition
35350,Kind of party animal,stag,stag,double definition
4988,Junk food,spam,spam,double definition
29833,Coin for pig,napoleon,napoleon,double definition
20090,Deal possibly set aside,offcut,offcut,double definition
36729,It is bound to show the titles,peerage,peerage,double definition
59427,Frosty waitress in old corner house,nippy,nippy,double definition
94069,Shooting failure in the Caribbean?,tobago,tobago,double definition
33425,Wife abroad? Cheat endlessly!,frau,frau,double definition
53153,Cheat to get violin,fiddle,fiddle,double definition
33327,Doctor's prescription for management,treatment,treatment,double definition
19057,Club member doing a good turn?,rotarian,rotarian,double definition
16622,Percy's resistance to push for change in advance,hotspur,hotspur,double definition
25488,No encore for such a performance? That's gross!,unrepeatable,unrepeatable,double definition
74878,"It could be eaten sailing, or it could be sweeping",generalisation,generalisation,double definition
122902,"Following closely, a lot on site for development",nosetotail,nose to tail,double definition
130622,"In front of mirror, taking advantage of reflection",musing,musing,double definition
46932,Relief organisation for the hot and peevish?,redcross,red cross,double definition
28713,He will see what others have to say,lipreader,lip reader,double definition
38004,Rude and very Scottish sort of hut,uncouth,uncouth,double definition
60250,"Begin to sparkle, as smoker might?",lightup,light up,double definition
108914,"Construct a house as advertised, we hear",build,build,double definition
51355,Stay faithful,staunch,staunch,double definition
95541,The girl to take action,sue,sue,double definition
20070,"Condemned? Not right, put on trial",accused,accused,double definition
46034,Relative of the weasel even more outrageous?,otter,otter,double definition
33639,Running for the job,operation,operation,double definition
27594,Look over tower,keep,keep,double definition
88028,"Redeemed, made amends or converted",ransomed,ransomed,double definition
20040,Mackerel bait?,sprat,sprat,double definition
29298,A hazard on the table or in the field,potshot,pot shot,double definition
21194,Grass performing well?,inform,inform,double definition
61280,Dishonest proclivity,bent,bent,double definition
10881,Partners who dance up in close formation,couples,couples,double definition
17240,In which pupil appears to flag,iris,iris,double definition
102073,Work out cricket team's not old,suss,suss,double definition
9656,Belief which may be taken up,tenet,tenet,double definition
110327,Revelations of secret trips,outings,outings,double definition
2439,Fight possibly rigged,spar,spar,double definition
67914,Single swimmer's base,sole,sole,double definition
109614,"The way things stand, a strike's not new",asitis,as it is,double definition
26759,General concession,grant,grant,double definition
56034,Bar snack?,chocolate,chocolate,double definition
18828,Meet in a bar,abut,abut,double definition
121510,Cuts prize given to rugby players,medallions,medallions,double definition
25422,It's right by the map,eastward,eastward,double definition
114838,Gathers crowds when speaking,hoards,hoards,double definition
79460,Production of Haydn's oratorio,creation,creation,double definition
16252,Is he up to repairs?,tiler,tiler,double definition
59047,Common former leader,heath,heath,double definition
106486,Wine that's held up by guys getting tight,tent,tent,double definition
78502,Of course Nijinsky was one,racehorse,racehorse,double definition
61315,Chain letters?,mail,mail,double definition
79371,Breathe with difficulty and gag,wheeze,wheeze,double definition
79649,"Docks associated with locks, we hear",quays,quays,double definition
107834,Snooty head of a religious order,superior,superior,double definition
76523,Member worried partner,mate,mate,double definition
56688,Annoyed at being inconvenienced,putout,put out,double definition
116153,"Small tots, primarily on wheels - in these?",strollers,strollers,double definition
44992,Wood that is abandoned somewhere in Africa,natal,natal,double definition
49735,What sucker needs a politician?,straw,straw,double definition
86013,See one and fancy double?,lookalike,lookalike,double definition
91827,"Travelled free to Oxford, say, and got married",hitchedup,hitched up,double definition
26697,So much room for jogger?,elbow,elbow,double definition
109169,Vocal tribute to Japanese camper van?,nessundorma,nessun dorma,double definition
97307,Can I take a butcher's consideration?,letmesee,let me see,double definition
4244,Party? Try to have one,bash,bash,double definition
18500,Serene spirit comes from this,still,still,double definition
