Index,Clue,Solution,Spaced_Solution,gemma_predicted
97656,I find reformed smoker irritating,irksome,irksome,anagram
124575,"Grating cheese at first, add tins or nuts",discordant,discordant,anagram
16340,Lizard again becoming animated around mid-January,iguana,iguana,anagram
122500,Maximum awareness required when the H. Grail is exposed,highalert,high alert,anagram
110746,Marine upset a lunatic,nautical,nautical,anagram
138450,First two of irritating Pogues' wayward followers,groupies,groupies,anagram
7584,Here's hoping I spring a surprise,aspiring,aspiring,anagram
128120,Two English animals on the loose in Pacific region,melanesia,melanesia,anagram
49068,"Picture gives an image, ultimately distorted",envisage,envisage,anagram
97821,Later organisation of workers' guild,artel,artel,anagram
119209,Probably time to tuck into sausage pie,ataguess,at a guess,anagram
88140,"King acted madly in theatre, executed patron",george,george,anagram
60419,Spooner's allowed bird to escape,getloose,get loose,anagram
77667,Sugary affair heard to come back after being booed?,meringue,meringue,anagram
35307,This will locate drama school correctly,radar,radar,anagram
38161,Predator about to move freely,flow,flow,anagram
15200,Is a name recollectable? Not with this,amnesia,amnesia,anagram
37771,Romantic details I made up,idealist,idealist,anagram
104378,Bird changes head from what could be its doom …,partridge,partridge,anagram
96465,Heinous confusion within a company,inhouse,in house,anagram
138323,Commends review of nurses taking temperature twice,entrusts,entrusts,anagram
110707,Some letters describe how to cook this dish,omelette,omelette,anagram
23163,"Suave Bond - middle of sea, Craig's stripped off",debonair,debonair,anagram
36518,Note milk-curdler is overturned,tenner,tenner,anagram
90905,"Various emails, no clues",miscellaneous,miscellaneous,anagram
43754,Read of sloppy hat,fedora,fedora,anagram
13619,"Page in ""Paradise Lost"" may go missing",disappear,disappear,anagram
108074,Scared badly by Lebanese features,cedars,cedars,anagram
49324,Intricately veined salad plant,endive,endive,anagram
20728,"Using detailed examination, I can't allay worries",analytical,analytical,anagram
10463,Wagner's Ring? No - not all hell let loose,lohengrin,lohengrin,anagram
79850,"Under counter, old drunken farts won sham argument",manofstraw,man of straw,anagram
13109,"A Ford ""T"" car is renovated, showing motorist's skill",roadcraft,roadcraft,anagram
21822,Situation as nice or nasty,scenario,scenario,anagram
15742,Eye a fresh flower,aperture,aperture,anagram
61043,Energetic sort has Monday off,dynamo,dynamo,anagram
63487,Fund new loony Borders party,endow,endow,anagram
104142,"Dozen chairs, one removed, dancing with playfulness",scherzando,scherzando,anagram
114264,Unusually lithe daughter leaving university in good spirits,lighthearted,light hearted,anagram
94656,"Labour would be after this on stage - it's ""New""!",gestation,gestation,anagram
43646,"Christian code about being artificial, but seeming otherwise",android,android,anagram
46910,Turned radio on electrician's last order,ordain,ordain,anagram
8825,Bottom? Then second to bottom's exceptional,rare,rare,anagram
141132,"Ten fools, cavorting with glee, lose all inhibitions",letoneselfgo,let oneself go,anagram
27665,Collect up jumble in efficient fashion,assemble,assemble,anagram
34020,He has broken links with one foreign capital,helsinki,helsinki,anagram
18314,star@alien set back by infectious disease,tetanus,tetanus,anagram
94223,"For a break, urge ride round University, as required by custom",derigueur,de rigueur,anagram
47375,Naughty ladies men dream of,ideals,ideals,anagram
45062,Rising bog round ground,oval,oval,anagram
43561,Vulgar words recur with naval orders,vernacular,vernacular,anagram
91398,"Horribly vain and aloof, but not successful",ofnoavail,of no avail,anagram
105549,Maclean's turn to show restraint,manacles,manacles,anagram
76108,"Sectarians from Ithaca, right? Wrong!",cathari,cathari,anagram
21928,Softer sort of wood,forest,forest,anagram
80180,"Dear Sir, These could be what you've always wanted",heartsdesire,hearts desire,anagram
54065,TV company ran poster in Georgia,granada,granada,anagram
114505,"It was Tio Pepe, nothing less, poured out here",wastepipe,waste pipe,anagram
108849,"Initially inferior count: sceptical, sadly, about making a baby?",conceptualistic,conceptualistic,anagram
129047,Old photographs and toys prefer recycling,ferrotypes,ferrotypes,anagram
34182,He wrote about a tree,camus,camus,anagram
89592,"Stretched up, standing and unfolding",narrating,narrating,anagram
85813,Throw out - time's up,emit,emit,anagram
131618,Daub number plates (not first three letters) to confuse followers,beplaster,beplaster,anagram
88396,Fellow arranged ordinals around a balancing aid at sea,dorsalfin,dorsal fin,anagram
110851,"I pitch a tent abroad without assent, initially causing bad blood",antipathetic,antipathetic,anagram
128284,Chopin piece of sole piano variation,polonaise,polonaise,anagram
45142,One takes so long making pictures,images,images,anagram
8092,Wordplay of a Socratic kind,acrostic,acrostic,anagram
141791,Unusually daring type of dressing,indrag,in drag,anagram
81143,Rose made arrangements to name date,emanated,emanated,anagram
115902,Function of arsenic that's criminal,arcsine,arc sine,anagram
11078,Explosive chap who must retire for the good of France,nobel,nobel,anagram
69347,"Parking, I can set alarm",panic,panic,anagram
8880,Gentleman Bottom raised the remains of a wreck,debris,debris,anagram
137669,Terrible Sun lie/fib can't be run together,infusible,infusible,anagram
125248,Spread to excite gourmet and pal,promulgate,promulgate,anagram
124833,Unpredictable podgy Eastern pariah,pyedog,pye dog,anagram
72167,"Player, a giant with red dicky",tragedian,tragedian,anagram
117251,Rents due to be rendered without relief,unrested,unrested,anagram
114128,"Coarse content of shoals, in more ways than one",oafish,oafish,anagram
23355,"Vengeance of Greeks in mess, introduction of euro having failed",nemesis,nemesis,anagram
102545,Ridges of gravel need new rakes and spades,eskars,eskars,anagram
91781,Invest a loss from agreeable dealing after superior intervenes,beleaguer,beleaguer,anagram
24481,This devil will shatter the simple hopes,mephistopheles,mephistopheles,anagram
109773,"Novelist gets near, bent on ...",annebronte,anne bronte,anagram
117284,Small flier legate distributed,eaglet,eaglet,anagram
36878,Top Portugal's tourist potential,outstrip,outstrip,anagram
57555,"Risk breaking leg, needing to call in a doctor",gamble,gamble,anagram
115842,Forecast to prince: Di is unstable,prediction,prediction,anagram
107706,Such people are extremely clever when exchanging points,smastset,smast set,anagram
30625,Discover a canister at sea,ascertain,ascertain,anagram
68986,Paltry meals made with bread in Japan,measly,measly,anagram
98056,"Prosecuted about bad return, defiled",sullied,sullied,anagram
142290,"Unruly as punks, one finally arrested comes quietly",sneaksup,sneaks up,anagram
101585,"The corral's shambolic, but from it comes such music",orchestral,orchestral,anagram
117080,"Treat Peter to a Trial by Jury, say?",operetta,operetta,anagram
38265,Note: sheet to be changed when baby does this,teethes,teethes,anagram
38990,Catches up with weapon,sten,sten,anagram
106345,Distress when train set gets damaged,straiten,straiten,anagram
130619,Isolated ones left sardines at sea,islanders,islanders,anagram
104698,Sully an overstuffed cow?,deflower,deflower,anagram
133984,Dreadful abuse hit regular attenders,habitues,habitues,anagram
131979,Courtesy of chief rival wounded close to Burgundy,chivalry,chivalry,anagram
138816,"Rose that needs cutting, heavens mother inspired!",whiskymac,whisky mac,anagram
20269,Trumpeter amazing the panel,elephant,elephant,anagram
36805,"Initially without force, elevating King David, for example",artist,artist,anagram
43697,Only women admitted into mobile phone event,phenomenon,phenomenon,anagram
60744,"Bridge, tailor-made for a canal",rialto,rialto,anagram
84882,Spinning RR into a ball? Not perhaps with this!,antirollbar,anti roll bar,anagram
48349,What one's good cause seeks? Try gelt found in distribution,lotteryfunding,lottery funding,anagram
1764,Manner of Israel's one-time neighbour rising,mode,mode,anagram
89744,Came up with a diet change for the undernourished,emaciated,emaciated,anagram
89321,Sign to new Catholic claiming spiritual knowledge,gnostic,gnostic,anagram
137044,Piles of rubbish and rats scurrying by hospital in poor shape,trashheaps,trash heaps,anagram
116855,"Use a cuff, eh? Mad, she drives me",chauffeuse,chauffeuse,anagram
34879,Example of an insect blight,instance,instance,anagram
135206,A bunch of pseuds of the art editor kind,softhearted,soft hearted,anagram
40220,Greek river with body of water rising,aesop,aesop,anagram
10449,Must fix rider's wooden legs,stumps,stumps,anagram
46044,Spooner's pet's entry to working-class symbol,flatcap,flat cap,anagram
33352,I daren't exchange one car for another,tradein,trade in,anagram
22271,Club official sure in re art anyway,treasurer,treasurer,anagram
131268,Doctor paid a vet to be compliant,adaptive,adaptive,anagram
118912,Let no urban car be otherwise,carbonneutral,carbon neutral,anagram
135860,Reverse-engineered molecule that might bind some solutions here,and,and,anagram
4,Number Three at sea,ether,ether,anagram
74321,Support for the devout in endless Euripides production,priedieu,prie dieu,anagram
121217,Announces several changes,reveals,reveals,anagram
123687,Its creed could be judicious,discreet,discreet,anagram
40778,Church following the lunar cycle?,lutheran,lutheran,anagram
73305,"Tough, shrewd and practical hands rode range",hardnosed,hard nosed,anagram
94963,Cutting of taxes by queen works out,exercises,exercises,anagram
132116,"Barrow by rail, shortly to return",cart,cart,anagram
25260,"Masses drifting away, slice of cake ultimately getting wasted",icefloes,ice floes,anagram
117938,Keen to pirouette over good music,reggae,reggae,anagram
42685,Begin a different way of life?,being,being,anagram
3897,Means of reproduction for awkward clients,stencil,stencil,anagram
111620,Crime scene? It's an adult shot to pieces,indecentassault,indecent assault,anagram
42128,"Oriental sailor, a rogue changing sides",lascar,lascar,anagram
30910,"Not all the book, but about right",excerpt,excerpt,anagram
11133,European Union bearing modified vegetable produce,aubergine,aubergine,anagram
10197,One who picks the winning ticket goes up for the prize,reward,reward,anagram
74378,Possibly see unit as part of another unit,ensuite,en suite,anagram
70042,Send Giles revised stuff that's recently arisen,seedlings,seedlings,anagram
116001,Supply cable possibly halved,flexibly,flexibly,anagram
127727,Re-enter formation of earth,terrene,terrene,anagram
66613,Doctor rescued flirt,seducer,seducer,anagram
94986,One must be quick to do so,breathe,breathe,anagram
53710,Irregular green semicircle turns up on top of table,deviant,deviant,anagram
82235,"Naps killed cat, excited by amorous activity",slapandtickle,slap and tickle,anagram
85145,Little boy traps female into consent for promotion of photosynthesis,leafgreen,leaf green,anagram
108647,"Cute, if led astray, becoming two-faced",deceitful,deceitful,anagram
122178,Exclusive brand meant dear product,tradename,trade name,anagram
101254,"Doubtless, mistake offends client",selfconfident,self confident,anagram
128855,She possibly reports hand straying after American leaves for Italy,thirdperson,third person,anagram
63558,"Timon, I say, is disposed to hate",animosity,animosity,anagram
100348,Must a shine somehow indicate fire?,enthusiasm,enthusiasm,anagram
58963,Exasperated with Dave and ragtag ensemble,aggravated,aggravated,anagram
60374,Bloater's not a bad sea food item,lobster,lobster,anagram
110353,Musical acrobatics could produce bad neck and ear,breakdance,break dance,anagram
68981,A main source of embryonic membrane,amnia,amnia,anagram
63995,Fierce storm on the coast of Brazil,recife,recife,anagram
62207,Musician's skill rescued tarnished gig,sightreading,sight reading,anagram
76568,"As arranged, I'm seated with second cup of coffee",demitasse,demitasse,anagram
32620,Progressive brought new Communist order about,modern,modern,anagram
31384,Assigned task of putting clock back,remit,remit,anagram
78888,This old boneshaker is a strangely loved piece,velocipede,velocipede,anagram
122697,"Shake up orange vigorously, carried by rocket",reorganise,reorganise,anagram
28956,Rushes round to see the Primate,rhesus,rhesus,anagram
126904,Heard to put artic into reverse at some degree,baccalaureate,baccalaureate,anagram
52581,A Bovril recipe that's revolutionary,bolivar,bolivar,anagram
26426,Do something different with cold celery,recycle,recycle,anagram
106194,I help with gigs - I adore travelling,roadie,roadie,anagram
59197,Nice men upset by bearing superiority,eminence,eminence,anagram
104574,Last nasty messy problem for adviser with computer,systemsanalyst,systems analyst,anagram
139444,Revised bible held by a theologian's all made up,adlibbed,ad libbed,anagram
136819,"Faith being questioned in party heading for office, amid dubious claims",iconoclasm,iconoclasm,anagram
48494,Not one anti-beer?,inebriate,inebriate,anagram
61107,Islam's enigmatic religious book,missal,missal,anagram
120857,I don't mess with leaf stripper,defoliant,defoliant,anagram
119024,Dreamer in dunce's cap is teased,escapist,escapist,anagram
14524,"Put in post at suite, perhaps",situate,situate,anagram
21801,Moving praise for the old country,persia,persia,anagram
84100,After analysis we had this Freudian impulse,deathwish,death wish,anagram
96200,Late actor has shifted tree to the left,sharif,sharif,anagram
107056,Trailer for Edward Lear's capital nonsense?,dawdler,dawdler,anagram
39343,Fibres working loose in underpants,briefs,briefs,anagram
126766,"Paint can out, red is stirred",undercoat,undercoat,anagram
90004,"A relation's ground, or grounds",rationale,rationale,anagram
131147,Bizarre muddle I clear up,peculiar,peculiar,anagram
61148,Drink leads to nasty reaction at university,cointreau,cointreau,anagram
6422,Verne's undisciplined banker,severn,severn,anagram
98733,Lily's relative pole dancing with dash,asphodel,asphodel,anagram
37091,Casters may be working to find one,actress,actress,anagram
20166,"Standing still, but not against reform",stagnation,stagnation,anagram
14400,Antique objects found in battered raincoat after the last King George,victoriana,victoriana,anagram
107057,Waddle about with right loafer,dawdler,dawdler,anagram
70056,Where tramlines turn around,terminals,terminals,anagram
18145,Manger apt to be shown transformed by star,pentagram,pentagram,anagram
91581,"Catching cousin with goat, disturbed",contagious,contagious,anagram
60113,They're assumed to raise sail in rough sea,aliases,aliases,anagram
67017,Stuff that's left out,felt,felt,anagram
135725,"Puny chap burying head, awfully miserable",unhappy,unhappy,anagram
27872,Slave-owner's turned to tea producer,assam,assam,anagram
92011,"Missing date, shambolic developers come round too late",oversleep,oversleep,anagram
37390,"Put half a grand on dodgy palomino ""No-No"" after studying this document?",diploma,diploma,anagram
42683,Oval cone not completely reshaped?,volcano,volcano,anagram
109448,"Attacked after broadcast, alas, is duke out of the country?",assailed,assailed,anagram
8743,What could be finer to conclude?,infer,infer,anagram
26772,Ecus under negotiation with no strings attached,unsecured,unsecured,anagram
139924,"Extinct arthropods, one preserved in lobster, it could be?",trilobites,trilobites,anagram
33944,Astute misrepresentation of the figure,statue,statue,anagram
91895,Current producer of coral involved in retail,solarcell,solar cell,anagram
114542,As an artist I reenact my career,traceyemin,tracey emin,anagram
35336,Guns are raised in this game,stag,stag,anagram
14771,Extraction possibly due to Bond?,educement,educement,anagram
19356,Southeastern rail trips by one from another country,israeli,israeli,anagram
91812,Mad hatter drinking limitless tea in operational part of hospital,theatre,theatre,anagram
98167,Technique pioneered by Disney into a main production,animation,animation,anagram
87221,Examiner is in wrong street,tester,tester,anagram
141655,"In charge in any pub, moving stock up frantically",panicbuy,panic buy,anagram
28916,Distressed emu ill on floor-covering,linoleum,linoleum,anagram
133164,Hot meal enlivened with a drop of neat alcohol,methanol,methanol,anagram
93259,"Rose may be single, desperately seeking husband",english,english,anagram
22767,"Wild flower with tag, ""Light of Evening""?",afterglow,afterglow,anagram
138908,"Tip of rhubarb? No, I crave tripe!",carnivore,carnivore,anagram
49163,In which real duty is abandoned!,adultery,adultery,anagram
47840,"""Morning"" from Grieg: ten pieces",greeting,greeting,anagram
136586,Policy Americans go wild for,reaganomics,reaganomics,anagram
1349,"Interior decoration, pretty as can be",tapestry,tapestry,anagram
88081,A coal tit changing gear,tailcoat,tail coat,anagram
64999,Ada being nasty? Just having a laugh,badinage,badinage,anagram
116613,Hormone replacement for bird,moorhen,moorhen,anagram
120826,"""Pass him, anyway"" - how accidents result",mishaps,mishaps,anagram
120636,"Concisely written ultimately, French produce cracking poem",inbrief,in brief,anagram
80700,Spiel includes point in sprinkling chips with salt,salespitch,sales pitch,anagram
3559,A steep fluctuation in old currency,peseta,peseta,anagram
108146,Argue about holding stake in contract,guarantee,guarantee,anagram
77029,"Stone from a ring, replaced before the centre's fallen out",granite,granite,anagram
11644,"Queen's favourite isle? Crete, possibly",leicester,leicester,anagram
77076,Prom performers duck out of this world,temporal,temporal,anagram
35412,Exploding grenade creates disorder,derange,derange,anagram
136903,Annalist busy acquiring old papers,nationals,nationals,anagram
39635,Is perversely advanced still,silent,silent,anagram
132163,Daisy's relative's crazy over crazy girl about love,marigold,marigold,anagram
93581,Saw mishap jumping over sort of gate,aphorism,aphorism,anagram
51639,"Act less, try broadcast for radio once",crystalset,crystal set,anagram
38576,Cancel a do strangely retaining odd bit of finale which is forgettable,oldacquaintance,old acquaintance,anagram
98379,Literary traveller initially altered Eliot's character,tulliver,tulliver,anagram
130069,"Some ran badly, running not being their sport",oarsmen,oarsmen,anagram
141893,"My sonny's ill - tired and worn out, maybe",synonyms,synonyms,anagram
89361,It turns green once church leaves Devon town,tiverton,tiverton,anagram
127533,Such a suit might make Ian pretty upset,paternity,paternity,anagram
68770,"What the Israelites went through the wrong way round, getting cooked very fast",seared,seared,anagram
73753,Partner would make supermarket run if opening of tills moved to the earliest slot,escort,escort,anagram
114354,Very nice romp - and hard all the way,everyinch,every inch,anagram
35559,Circus artiste's value is tumbling,acrobat,acrobat,anagram
30371,Subsequently the French turned sideways,lateral,lateral,anagram
50444,Came clean: he'd worse troubles,showered,showered,anagram
131864,Copies I need to revise at times,imitates,imitates,anagram
72199,Lime and cats affected plant,clematis,clematis,anagram
129321,"Making pie, I'd most bananas made best use of",optimised,optimised,anagram
138319,"Herb we eat with bliss, when cooked",sweetbasil,sweet basil,anagram
40313,Food out East,eats,eats,anagram
96041,"Short of time, they run about in stadia",greyhounds,greyhounds,anagram
13152,Nearly caught involved in crime,larceny,larceny,anagram
79168,Lady of ill report,porter,porter,anagram
73672,Footwear's the making of Sal,sandal,sandal,anagram
140260,Short-changed minor name in finance,rothschild,rothschild,anagram
65634,Place for finding big hats and misshapen coats,ascot,ascot,anagram
130920,Registers failing to show separate A&E charges,indicts,indicts,anagram
108131,Such a church can omit choral composition,romancatholic,roman catholic,anagram
43206,Cheese is strong when expected,feta,feta,anagram
54482,It's not normal to make dancing bear caper without money,aberrance,aberrance,anagram
52465,Snare ten squirming fish,entangle,entangle,anagram
53359,Free trade - comic sort of rule,democratic,democratic,anagram
46630,"Rationing being distributed, one cannot be seen in the dark",ignorant,ignorant,anagram
109340,Catastrophic changes to a musical,calamitous,calamitous,anagram
75905,"Brewer's lad, eg working as a flier",sedgewarbler,sedge warbler,anagram
149,I held wrong capital,delhi,delhi,anagram
93972,"From barn, as horse led out, they steer",handlebars,handlebars,anagram
67873,Old girl working as model,damosel,damosel,anagram
39078,Rap song and wild flower,snapdragon,snapdragon,anagram
117459,Club menu the AA had changed?,athenaeum,athenaeum,anagram
109517,Spooner's municipal sewer prescribed for a lazy student,downtrain,down train,anagram
49343,Film awards back to front at the back,abaft,abaft,anagram
113229,Protect against wild speculation (odds off),inoculate,inoculate,anagram
84642,US city turning up in atlas,saintpaul,saint paul,anagram
115649,"I err, made drunk and getting more vague",dreamier,dreamier,anagram
30440,Stable chap stole pickled cucumber in the end,ostler,ostler,anagram
98828,"Flighty young woman says: ""Father swallows bad apple""",flapper,flapper,anagram
65753,"Conductor, oddly, became hot",beecham,beecham,anagram
92841,"Its subject: in messy warfare, male lost",afarewelltoarms,a farewell to arms,anagram
128356,Sporty car's first one produced for islanders,cypriots,cypriots,anagram
50740,Old navigator giving coiners trouble,ericson,ericson,anagram
129752,Here's the latest deplorably bad ratatouille!,readallaboutit,read all about it,anagram
49672,Retired men need purpose to get up,rouse,rouse,anagram
132726,"Cash substitute, if Kent got hit",gifttoken,gift token,anagram
12846,"Seasoned beef as ""Armpit Stew""",pastrami,pastrami,anagram
46135,In which train times are disrupted!,transit,transit,anagram
81650,"Novelist nicking lines from Moliere?, lazy hack!",emilezola,emile zola,anagram
6025,How the rise is transformed with this beastly carving!,whitehorse,white horse,anagram
62463,Places of danger to sailors suffering with sore heels,leeshores,lee shores,anagram
119150,I'm cold - I move home,domicil,domicil,anagram
102285,Island for outcast in Copperbelt,corfu,corfu,anagram
138037,"Arbitrary comment, I agree, is kind of average",geometricmean,geometric mean,anagram
103277,Part of Spain's rainy and scandal-wracked,canaryislands,canary islands,anagram
84538,Heap makes a bushel,epha,epha,anagram
83490,What's French and saucy incited Americans' glee,cremeanglaise,creme anglaise,anagram
95692,Buses start running irregularly out of the centre,suburbs,suburbs,anagram
10193,Payment for artist making a comeback,reward,reward,anagram
65050,Animal put out by the ear,ratel,ratel,anagram
70515,Subverting enemy country,yemen,yemen,anagram
139377,"Fabric items, manufactured stuff for Germany",macrame,macrame,anagram
39838,Hero Elsie had declared,elcid,el cid,anagram
121110,Tiddley explosive,lyddite,lyddite,anagram
11892,Realist to upset philosopher,aristotle,aristotle,anagram
34412,Go after switching neon sign,noentry,no entry,anagram
91652,Drains designed to reach the lowest depths,nadirs,nadirs,anagram
35821,A bus broken down on the way is ridiculous,absurd,absurd,anagram
62753,"With a degree, true: his work is not polished",amateurish,amateurish,anagram
14704,French model Nicole stripped for casting?,clio,clio,anagram
125198,Awkward to do then with precision,onthedot,on the dot,anagram
84706,Get lady confused with poet,lydgate,lydgate,anagram
126022,Becoming attached to band after getting head turned,adhering,adhering,anagram
141355,Mars - a visit (ET) to be arranged?,vitiates,vitiates,anagram
67503,Engineer left broadcasting: one's unable to stick it,teflon,teflon,anagram
56720,A driven out intruder,invader,invader,anagram
22400,The foreign fashion revealed by a singing John,elton,elton,anagram
104651,Silly gag about Wossy's comeback - he started it!,aggressor,aggressor,anagram
9830,Insect biting back inside cave,beware,beware,anagram
60795,Plant fruit trees here? One for middle of park,orchid,orchid,anagram
17555,A band from the capital to boot,also,also,anagram
106550,Does up building that's not authentic,pseudo,pseudo,anagram
87740,Prejudice runs riot - body of law needed,jurisprudence,jurisprudence,anagram
70853,Dubious heirs to Switzerland's treasure,cherish,cherish,anagram
79084,"When free, retire to a place abroad",eritrea,eritrea,anagram
43852,Creating anger over maximum flight distance,range,range,anagram
122957,Sex in Esquire's spread needs …,requisites,requisites,anagram
82689,"One sport he worked on, nearing defeat",ontheropes,on the ropes,anagram
103051,Unusually precise about line for title role,pericles,pericles,anagram
25878,"Time saved by unscrambling of a Gemini crossword, primarily cryptic",enigmatic,enigmatic,anagram
3245,Region sadly showing neglect,ignore,ignore,anagram
90521,Charley's Aunt erotic? Take a walk!,saunter,saunter,anagram
3898,Clients designed template,stencil,stencil,anagram
30668,"It's poisonous, thanks to natural mutation",tarantula,tarantula,anagram
80064,Even up things with rate distribution,straighten,straighten,anagram
93872,"""Music"", which is derived from the bloody Muse",moodyblues,moody blues,anagram
98507,Wild cat's feline creature for hiding in tree,leafinsect,leaf insect,anagram
123133,"Once unit has regrouped, carry on",continue,continue,anagram
52613,Roads meet in confusion round the North; they can improve things,emendators,emendators,anagram
65739,Goodly beer right for knocking back,large,large,anagram
48304,"To prepare, he corrected with eraser",rehearse,rehearse,anagram
139034,"Circling island, misplaces cultivated field",specialism,specialism,anagram
121774,"Settlement of rent, once due needs to be met",encountered,encountered,anagram
116704,Green University don could become experienced,undergone,undergone,anagram
87084,Chairman's out to provide violent opposition to the government,anarchism,anarchism,anagram
32455,Ask to tear net in pieces,entreat,entreat,anagram
111353,Draw mob and see wild mayhem,disembowel,disembowel,anagram
54819,Performance of coital nous in close contact,osculation,osculation,anagram
108648,Fraudulent cutie fled in disarray,deceitful,deceitful,anagram
50432,Chicken causing a crowd disturbance,coward,coward,anagram
5223,Ornate enamel apt for sign,nameplate,nameplate,anagram
121050,"Compiler's not right, unsound - controversial debate?",polemics,polemics,anagram
26153,Criminal gets Gill confused with ale,illegal,illegal,anagram
108393,"Wide path, a mere folly, that has its highs and lows",weathermap,weather map,anagram
120878,Massive thing lit a haven development,leviathan,leviathan,anagram
102003,Living with old Medici reproduction,domiciled,domiciled,anagram
99236,They take risks travelling outside end of slope,skiers,skiers,anagram
47882,Villainous relative slain - clues available,unclesilas,uncle silas,anagram
62044,Tape larks when camouflaged,lapstrake,lapstrake,anagram
102422,Upset at dense part of London,eastend,east end,anagram
49333,Schematic representation of articles of faith,catechism,catechism,anagram
52444,Equipment to slice nice ham,machine,machine,anagram
128189,"Napier's figures almost right, not entirely wrong",logarithms,logarithms,anagram
107670,Had Belgians (or Bengalis) turned out Asian?,bangladeshi,bangladeshi,anagram
24203,"Romantic songs in silly riddle, after point for daughter",lieder,lieder,anagram
86852,Kept touring Dorset,stored,stored,anagram
115801,Sex hormone replaced on gander,androgen,androgen,anagram
110695,Ref rants about changeover,transfer,transfer,anagram
673,Lofty range of latest shifts,falsetto,falsetto,anagram
93595,Reformed Chapel anthems used to promote the virtues of water,cheltenhamspa,cheltenham spa,anagram
79404,"On North by Northwest, upset over one late director",winner,winner,anagram
27966,False plea men put to a jury,empanel,empanel,anagram
38945,Lead present in unusual spell of rain - it's blissful,nirvana,nirvana,anagram
141701,"Dearie me, I'm so disorganised - reminders needed!",aidesmemoire,aides memoire,anagram
100936,Uncultivated to blow off with loud noise,lowbrow,lowbrow,anagram
46130,These islands provide a free love style,faeroe,faeroe,anagram
138522,Making changes in device isn't encouraged,incentivised,incentivised,anagram
127798,Shank used to position these,skeandhus,skean dhus,anagram
44503,Opening vocal variation to Elgar's first,alcove,alcove,anagram
8008,"Tool isn't blue, not black variety",utensil,utensil,anagram
45931,Screen has crimson centre and unusual rose edging,reredos,reredos,anagram
104466,"Aggressive libels come out, millions being lost",bellicose,bellicose,anagram
64543,It currently controls rose that is rambling,rheostat,rheostat,anagram
69633,Islands getting many account transfers,cayman,cayman,anagram
60170,Free terrorists snap title up,emancipate,emancipate,anagram
134236,"Mopes about, exiting Olympic Games racked with muscle pain",myalgic,myalgic,anagram
78829,It's sweet of Republicans to keep banging drum,gumdrop,gumdrop,anagram
42633,Tries an awful wine,retsina,retsina,anagram
26693,Push out bowel movement,elbow,elbow,anagram
43802,Responding to a phone call about disturbing news,answering,answering,anagram
33631,Find short Arthur Dent's stripped off,unearth,unearth,anagram
117531,"Fountain tee shot smashed, in the President's words",stateoftheunion,state of the union,anagram
141773,Plots involve danger close to Paris,gardens,gardens,anagram
69673,Mixture of feta and rice served by a restaurant,cafeteria,cafeteria,anagram
55791,Body cover for unexpected demise - RIP,epidermis,epidermis,anagram
63844,How soon will women combine with unity? An enigma,anyminutenow,any minute now,anagram
49933,"Tempestuous character - one found in Lear, perhaps",ariel,ariel,anagram
20188,Freedom encourages my aunt to keep ducks,autonomy,autonomy,anagram
21975,Disturb please - on the contrary for kipper's state!,asleep,asleep,anagram
46570,Treasure article lost coming from the news agency,reuters,reuters,anagram
133340,Lack of zip in cold ENE winds,indolence,indolence,anagram
69861,"Revival of ""Cats"" includes nothing that's by Puccini",tosca,tosca,anagram
82148,"As a kebab, after weeks rotten and bloody",skewered,skewered,anagram
116070,Tenor in drunken choir fought for fort? Not in such a dialect,rhotic,rhotic,anagram
67109,Nice foreign recipes,precise,precise,anagram
54894,Mutant rook made a child's pet,tantrum,tantrum,anagram
95588,Row developing in court,ruction,ruction,anagram
72105,Fire at mate? Trouble in due course,afteratime,after a time,anagram
126223,Italian cathedrals arouse odium,duomi,duomi,anagram
120225,What sweat will do via pores in transformation,vaporise,vaporise,anagram
129333,Questioning of Socrates most common,coarsest,coarsest,anagram
81381,Lives in des res I converted,resides,resides,anagram
44415,"Cross waves in secret to defect, ultimately",intersect,intersect,anagram
25616,Pat his arm in error,irishman,irishman,anagram
69862,Operatic heroine cast down about love?,tosca,tosca,anagram
140576,A Hebrew pronunciation of 'Hankies out all over Arizona',ashkenazi,ashkenazi,anagram
96257,Auntie Deb's silly gas,butadiene,butadiene,anagram
33088,Order posted by tyrant,despot,despot,anagram
97433,Drivers of the stage knocked out Comanche,coachmen,coachmen,anagram
133861,Doctor healing great ills,allergist,allergist,anagram
134156,Main distance from actual line I'm dancing,nauticalmile,nautical mile,anagram
36272,"With backing, shoots in the foot - typical!",serif,serif,anagram
100331,Liner fan may be damned,infernal,infernal,anagram
139257,Laymen deceived shabbily,meanly,meanly,anagram
102796,Cities laid out in a way that's impractical,idealistic,idealistic,anagram
136713,Thatcherite maybe stirring up a rebellion,neoliberal,neoliberal,anagram
102844,"Cleo, a girl, becomes symbolic",allegoric,allegoric,anagram
14120,Ludicrous car tax - this hanging round your neck?,cravat,cravat,anagram
137929,Greek characters retire operating system,unix,unix,anagram
106799,Almost reverse Jewish experiences,times,times,anagram
17732,Sergeant out to part friends,estrange,estrange,anagram
114936,"A colonic ailment less constant, requiring treatment that's soothing",calaminelotion,calamine lotion,anagram
78676,True-to-life articles I reviewed,realistic,realistic,anagram
78827,"Fearful and upset, I therefore shut up",ogreish,ogreish,anagram
110158,Possibly the bed's a place of healing,bethesda,bethesda,anagram
