Index,Clue,Solution,Spaced_Solution,gemma_predicted
6792,"Restore what sounds like rule, say",reinstate,reinstate,assemblage
95487,"Drill on ship I failed, say. A no-hoper?",pessimist,pessimist,assemblage
22017,First couple from Scotland seen on border with English map,scheme,scheme,assemblage
52695,Warmer support for cricket in the Dickens canon?,hearthrug,hearth rug,assemblage
101534,Cheat produced excuse,condone,condone,assemblage
31794,Tricky place to put sexy bottom,hotseat,hot seat,assemblage
125476,BBC programme's award for meditation technique,qigong,qigong,assemblage
122113,Mythical birds fly at first inside with study of automation,robotics,robotics,assemblage
20225,"Select smart response, finally putting nothing in",choice,choice,assemblage
1362,"Say there's point to everything, for example",allege,allege,assemblage
18329,Oscar winner with very brief acceptance speech grabbing award,tomhanks,tom hanks,assemblage
34222,Damn dogs chase Charles away,curse,curse,assemblage
15477,One filly in two hundred backed such a hob,ceramic,ceramic,assemblage
55148,"Ragged-trousered unknown exposed right away, which is skilful",dexterous,dexterous,assemblage
13631,Infant with hood - that''s the bottom line,total,total,assemblage
78446,Huge prophet passes slowly through a barrier,osmoses,osmoses,assemblage
109386,Naked stills exploited to sell a sordid story,kissandtell,kiss and tell,assemblage
96260,Union supporter's backing declared effective to a certain degree,federal,federal,assemblage
75126,"Brave, old and wise",osage,osage,assemblage
98270,Larva found some distance west on the Golden Mile,inchworm,inchworm,assemblage
19609,Republican American is turning to one like Putin?,russian,russian,assemblage
60609,Information on everyone's origin,gene,gene,assemblage
84339,Lots of sheets pull somewhere in Cornwall,padstow,padstow,assemblage
103814,Campaign around country building to rage,barnstorm,barnstorm,assemblage
63999,Second thoughts about offensive jokes played today,pranks,pranks,assemblage
75981,Make amends with item reordered previously,atonetime,at one time,assemblage
59549,Mark of magic when small watch doesn't start,sigil,sigil,assemblage
68217,"Slump in the intermission, with no one rising",recession,recession,assemblage
53011,Walk furtively in square with nothing to do,sidle,sidle,assemblage
41177,False information by great German chemist,liebig,liebig,assemblage
7473,Person serving king's son has maturity,page,page,assemblage
79554,The spinner's even of the greatest importance,toplevel,top level,assemblage
122549,Cheese with parent's fish - sole,mascarpone,mascarpone,assemblage
67906,"I am given place at Cambridge finally, gaining credit",impute,impute,assemblage
54996,"Educated and beautiful, finally made some money",learned,learned,assemblage
71513,Scottish beginners furl old manuscript,scroll,scroll,assemblage
18104,Row about missing love letters from financial adviser,tipster,tipster,assemblage
22255,"Took on old English, swapping parts",engaged,engaged,assemblage
35694,Outline a new house title,silhouette,silhouette,assemblage
99857,"Hair colour like Henry James, perhaps, cut by Latin?",ashblond,ash blond,assemblage
113281,Nurse keeps rare dog for arbiter of taste,trendsetter,trendsetter,assemblage
78090,Await trouble on North Pacific island,taiwan,taiwan,assemblage
57699,Corruption in Portugal? A German life depends on it!,protein,protein,assemblage
56629,Loud Mel B raging over a light drink,flambe,flambe,assemblage
57627,Bird just right for old Michaelmas market,goosefair,goose fair,assemblage
89124,"Port wine's last to partake of, about right by lake",lehavre,le havre,assemblage
18749,"Cool, hot below",neath,neath,assemblage
84298,Former model makes a revelation,expose,expose,assemblage
92884,"Francis, the writer, a man about town? On the contrary",wheen,wheen,assemblage
114912,Long to run into class that's coming up? Do they?,teachers,teachers,assemblage
75086,Row after a youngster appears in panto,aladdin,aladdin,assemblage
57188,Sources of water selfish protester cut before one,nimbi,nimbi,assemblage
1922,"It controls drift when Rosie's apathetic, they say",leeboard,leeboard,assemblage
58197,"Go together, but back in five minutes: 'Won't _____'",belong,belong,assemblage
81042,Last Stuart detailed first victim; Ms Lee?,annabel,annabel,assemblage
22461,Volunteers' angular symbol?,theta,theta,assemblage
130663,Group including copper and bishop run down hill backwards,basemetals,base metals,assemblage
39725,President may be found here daily about one,chair,chair,assemblage
130848,Latest society model in media reports,newscast,newscast,assemblage
58430,Prevent young servant having something deducted from pay,stoppage,stoppage,assemblage
133686,Good person is stopping fallen woman to give a sermon,evangelise,evangelise,assemblage
68246,Eastern s-states in the papers,essays,essays,assemblage
100060,Fish - consider it in sound,mullet,mullet,assemblage
107383,"Live freely under canvas, which is antisocial",evilintent,evil intent,assemblage
35959,Lady-killer cautious about destiny with detective or prosecutor,charlottecorday,charlotte corday,assemblage
97385,Set to leave drink and start driving,congealed,congealed,assemblage
90243,"Sneer makes you stop short, last thing Pasquale wants",jibe,jibe,assemblage
22171,Unblinking female lacking features on the head?,fearless,fearless,assemblage
54247,Help gambler to choose the odds,abet,abet,assemblage
32998,Puzzle not having a positive value?,nonplus,nonplus,assemblage
89948,Figure in time line,trope,trope,assemblage
91358,Writer named Christopher Robin's home after one,isherwood,isherwood,assemblage
37754,Fan of overlapping Thespians,extractor,extractor,assemblage
98400,Air marshal - on his belly?,ventrally,ventrally,assemblage
130629,Rely on capital from Asia to produce growth in Australia,banksia,banksia,assemblage
10395,Remove rump of Respect?,detail,detail,assemblage
10195,Prize artist lifted,reward,reward,assemblage
67930,Dot - ultimate character in EastEnders taking a regular drink,stipple,stipple,assemblage
139193,"Happy getting rich, transferred from a central bank?",uploaded,uploaded,assemblage
46457,"Find guilty on six counts, initially, in court",convict,convict,assemblage
16353,"Scrap tasteless name dropping, Fish!",affray,affray,assemblage
49344,Sailor a short distance nearer the stern,abaft,abaft,assemblage
98666,"Mythical flier, wacky with vulture and raven wings",wyvern,wyvern,assemblage
126895,Checks pitch at pavement's edge,curbstone,curbstone,assemblage
74579,Hosiery primarily confiscated by officer in dissolute cabinet,chiffonier,chiffonier,assemblage
15838,Better be enough - dismissed previously,outdo,outdo,assemblage
53056,County evacuated after historic forest fire,ardency,ardency,assemblage
69375,Record single does rock event,episode,episode,assemblage
62234,"Roman, for example. with kind expression",typeface,typeface,assemblage
63665,Pure woman? I need to think about that!,sheer,sheer,assemblage
23693,Hip (the fruit) taken by European in American book,huckleberryfinn,huckleberry finn,assemblage
23330,Order given to ignore boner under newspaper - a dreadful rule!,reignofterror,reign of terror,assemblage
101522,The best party over in Saudi Arabia provides drink,creamsoda,cream soda,assemblage
102223,Secure hold on a tree,cinchona,cinchona,assemblage
107691,April wish - throw bone at dog with Lenin,otobeinengland,o to be in england,assemblage
17033,Liberal dons feel sorry for king … and queen?,ruler,ruler,assemblage
72081,Second person to rule gets a large amount of plastic surgery,skingraft,skin graft,assemblage
134637,"Figure taking off in The Doctor, then want sci-fi film",meninblack,men in black,assemblage
106907,Brave staff to measure Latin Quarter,totempole,totem pole,assemblage
112430,Leading currency upset economist,keynes,keynes,assemblage
104611,"Brief report, in every way ostentatious",newsflash,newsflash,assemblage
10576,Strange oriental lake,eerie,eerie,assemblage
125157,Abandoned UK province rejected Luther's Reformed Church,inthelurch,in the lurch,assemblage
15766,Boorish attempt to influence the mighty with society leader,slobby,slobby,assemblage
114962,"Loveless marriages - good, dangerous, or boring?",uninspired,uninspired,assemblage
21324,Tory spin doctor's aim: a quarter of the revolution,rightangle,right angle,assemblage
53163,So he and I form a strong attachment,adhesion,adhesion,assemblage
10570,Eastern republic's flipping weird,eerie,eerie,assemblage
102631,When women's dress is lifted in divine residence?,asgard,asgard,assemblage
2540,"Attend at university, initially optimistic",upbeat,upbeat,assemblage
23188,Having space between articles like this is a bloomer,agapanthus,agapanthus,assemblage
141928,Cricket side in match with a certain pitch,tonally,tonally,assemblage
111229,Former paying guest partly retained by headless parson to bowdlerise,expurgate,expurgate,assemblage
5952,Hunting call originally sets off hounds' onslaught,soho,soho,assemblage
40410,"Land about right, a farmer needing it cultivated",terrafirma,terra firma,assemblage
51587,Holy man keeps Jerry in place,spot,spot,assemblage
28840,Raise help with a long organised line,diagonal,diagonal,assemblage
57436,Possibly last drink is more than brackish,saltwater,salt water,assemblage
124245,Joined item in bedroom - it won't happen again!,onenightstand,one night stand,assemblage
86577,Men left work on deck,orlop,orlop,assemblage
48193,All the same initial odds: below fifty-fifty,evenso,even so,assemblage
52038,Begin as he was under leadership of Danish PM,disraeli,disraeli,assemblage
55804,Most newspapers mostly back a poem,iliad,iliad,assemblage
81871,Made mistake in discussion before everything's gone belly up - pantomime!,cinderella,cinderella,assemblage
87650,Talk about spinachlover's love for cooking ingredient!,oliveoil,olive oil,assemblage
43363,"For punishment, keep in and cane, perhaps",penance,penance,assemblage
124101,"What writer seeks, only in small quantity",motjuste,mot juste,assemblage
52099,Stall society occupying recent feature of arena?,newsstand,newsstand,assemblage
41605,Unnecessary fuss about weather conditions in vessel,astorminateacup,a storm in a teacup,assemblage
55996,Exiled leader overturned by advanced African country and American son,dalailama,dalai lama,assemblage
53122,"Perform in pantomime horse, perhaps? That creates interest",behalf,behalf,assemblage
97450,Obsessive about character in Greek book,annual,annual,assemblage
134607,Ambassadors for the French tycoon,legates,legates,assemblage
6974,United Nations party is free,undo,undo,assemblage
98809,Sheep quartet's organ sounds bliss!,euphoria,euphoria,assemblage
85522,Expression of surprise about a project for an airport,heathrow,heathrow,assemblage
31597,Caught us to face this sort of sentence,custodial,custodial,assemblage
84835,The goddess of hairstyle heard to have a quirky diet,aphrodite,aphrodite,assemblage
94329,Antipodean's choice between parent and setter?,maori,maori,assemblage
72294,Manage to get a game of golf by artful deception,runaround,runaround,assemblage
28978,A sport informally allowing change of centre pairing for series of games,rubber,rubber,assemblage
28308,Write in special symbols number on gallery,notate,notate,assemblage
13941,How much for a horse?,amount,amount,assemblage
104184,Henry's bouquet wrapped up small flower,hyssop,hyssop,assemblage
59249,Mark creates endless panic,scar,scar,assemblage
41268,Animal - one going between well and bottomless pit,okapi,okapi,assemblage
7513,Soft music for a duet,pair,pair,assemblage
115281,Sticky end in half a ton of essential fluid?,lymph,lymph,assemblage
81425,Marine received and understood on skeleton staff?,jollyroger,jolly roger,assemblage
94341,Concerning learner - changed gear too much,overlarge,overlarge,assemblage
86948,"""Tea For Two"" as dance music",chacha,cha cha,assemblage
76163,State call includes study of cultivation,gardening,gardening,assemblage
85102,Coach working on American lines,railcar,rail car,assemblage
86432,Money is said to breed sorrows,dolours,dolours,assemblage
91261,"Bedroom feature, artists' bust?",chestofdrawers,chest of drawers,assemblage
68443,Desired study reversed after a long time,yearned,yearned,assemblage
141862,"One beam, say, brought back to son's old property",agedness,agedness,assemblage
24173,Chop stick? Start to chop up sticks,cleave,cleave,assemblage
73692,"Topless match, with players from one side in shades",greens,greens,assemblage
120796,Dirty saucepan top in its own capacity,squalid,squalid,assemblage
31495,Composition on sure thing in firm,concerto,concerto,assemblage
12172,Catch sight of tail of large mole,espy,espy,assemblage
67511,Silly ass turned in by another,nitwit,nitwit,assemblage
134977,Big farmer typically got a move on and caught the girl,rancher,rancher,assemblage
68435,Number two crosses line - game up!,polo,polo,assemblage
70654,Echo support six-footer cultivated,elegant,elegant,assemblage
22544,Best food is fancy,caprice,caprice,assemblage
51695,What's on TV? Nothing showing is to prove very compelling,dragoon,dragoon,assemblage
128627,Pour artist small drinks included at beach party by the gallon,raincatsanddogs,rain cats and dogs,assemblage
38330,"Records to order, of course",epsom,epsom,assemblage
65977,I left command to the artillery,ordnance,ordnance,assemblage
64793,Sauce not right with a prophet,elisha,elisha,assemblage
92932,Cut kills fish,topside,topside,assemblage
111433,"Ease pain, beginning to pump the contents of my stomach?",palliate,palliate,assemblage
22204,Change a place in West London,acton,acton,assemblage
61306,"Late news, crush on street",stoppress,stop press,assemblage
130446,Instrument you fake for listeners? I'm not sure,euphonium,euphonium,assemblage
71672,Begins hunting like a sea wolf,aspirate,aspirate,assemblage
138201,Articulate couple foot bill for replacement locks,toupee,toupee,assemblage
83751,Merchant ship from Greek city coming to journey's end,argosy,argosy,assemblage
37209,Defence in question supporting leaders in remorseless empire,redoubt,redoubt,assemblage
80346,Engineers meeting over a meal,repast,repast,assemblage
43993,Old tales by posh boy keen to depart for Spain,decameron,decameron,assemblage
103797,Encouraging indication of support gifted,favourable,favourable,assemblage
32435,Substandard rice pudding served in the wardroom?,officer,officer,assemblage
106961,"Witch making scholar bleat about inverted ""invert""",babayaga,baba yaga,assemblage
33092,"Star turn embarrassed at taking a part, say",sunder,sunder,assemblage
79775,Caledonian author and his characters,scottish,scottish,assemblage
98964,Most supermarket food is supplied by agent carrying a gun around,prepacked,prepacked,assemblage
49090,Cry of joy when husband meets great girl!,hosanna,hosanna,assemblage
102307,"Generous whisky bar? Journalist added ""very flexible""",doublejointed,double jointed,assemblage
25007,"Thorpe's boundaries risked losing all, even being abrupt",terse,terse,assemblage
129277,"Bachelor, defended by two friends with energy, is possibly touched",palpable,palpable,assemblage
38668,Gas worried a very young person,neonate,neonate,assemblage
93252,Couples playing golf? Female left,fred,fred,assemblage
41597,Splendid gathering in festivity with two unknowns,galaxy,galaxy,assemblage
67451,I've got a gal here in Michigan,kalamazoo,kalamazoo,assemblage
83863,"Painful muscle contraction - runner's problem, primarily",cramp,cramp,assemblage
24812,Tiny POW? May be observed in a cave,stalagmite,stalagmite,assemblage
123869,"Infamous, rather theatrical, start of assault on Everest?",basecamp,base camp,assemblage
60152,Possibly fly in group,insect,insect,assemblage
127567,Guard against splashes from two hurricanes in a storm,showercurtain,shower curtain,assemblage
129869,Health programme on satellite station?,spacemedicine,space medicine,assemblage
100844,Slough about a month for chef's assistant,fanoven,fan oven,assemblage
117682,Prance around - the last way to treat a ball?,tittup,tittup,assemblage
115506,Private secretary revises books,psalters,psalters,assemblage
105144,Grovelling son's effusive,slavish,slavish,assemblage
2852,Love English flower,nile,nile,assemblage
116617,Meatballs acquired among Embassy's wares,faggots,faggots,assemblage
27607,About to go home by midnight - is coming back,returning,returning,assemblage
2280,"A pair of aces, possibly, held model in Wales, you may say",cetacea,cetacea,assemblage
89555,"Bend under water, perhaps, to judge right deed",refract,refract,assemblage
37715,Light displayed in fort or chapel,torch,torch,assemblage
78999,Ridicules a politician with nothing on amid libidinous extremes,lampoons,lampoons,assemblage
141400,"Record playing in calm, calm water",millpond,millpond,assemblage
43762,No action required about coach reservation,restraint,restraint,assemblage
45831,One noting details finds shilling on Ken Dodd?,stickler,stickler,assemblage
82967,Blushing landlady is remarkable,redletter,red letter,assemblage
116523,Much abbreviated service offered by some councils to motorists' family group,pride,pride,assemblage
55684,"As I am presented here, but my last is an in mere?",riddlemeree,riddle me ree,assemblage
21748,Record-keeper extremely lovely in uniform,evelyn,evelyn,assemblage
46485,Traverse black spine,bridge,bridge,assemblage
101326,"Rock pop, Eve: it's old hat",stovepipe,stovepipe,assemblage
53259,Put on important hat for the races,donkeyderby,donkey derby,assemblage
76115,"Suppose the answer isn't ""a positive Hell""?",inferno,inferno,assemblage
122359,College getting family groups eviscerated,kings,kings,assemblage
29952,Country sport really regularly cancelled,rural,rural,assemblage
142061,"After comic opera, villager embraces hot bird",mikadopheasant,mikado pheasant,assemblage
70708,"Starbuck's first found here, healthier and with topping",whaler,whaler,assemblage
10723,"To one Pope, it spelt danger",alittlelearning,a little learning,assemblage
93984,Enduring wish to retain support,longstanding,longstanding,assemblage
11750,Put sailors in vessel - they secure wheels on shafts,setscrews,setscrews,assemblage
27445,Accommodation bit into end of prayer time,apartment,apartment,assemblage
69657,"Set of rules? Something bad, reportedly a burden",syntax,syntax,assemblage
56935,Examine church plant,vetch,vetch,assemblage
65606,Treat cruelly journalists at work,oppress,oppress,assemblage
114272,A short jacket is dazzling,ablaze,ablaze,assemblage
99905,Plenty in favour of nuclear energy generation,profusion,profusion,assemblage
142194,One who's desperate kicks the bucket and swells,dandies,dandies,assemblage
85518,"Old Tory contention, where migrants may be entering Britain",heathrow,heathrow,assemblage
90494,They'll be there returning thanks over offers made,attenders,attenders,assemblage
127633,Frequently short of soft paper in gents,squires,squires,assemblage
55519,How you may live if single-minded?,ononesown,on ones own,assemblage
136968,Lie about Irish town and county,leitrim,leitrim,assemblage
14004,Judge's hooter and saggy jawline,jowl,jowl,assemblage
97979,Drank to the reporter's completion of duty?,deadline,deadline,assemblage
135233,"People like Nero in Rome, always heading back after gold",emperors,emperors,assemblage
2788,Wine and cheese: uplifting with a little Gershwin,madeira,madeira,assemblage
135833,Undoing of woman last month involving the opposite sex,annulment,annulment,assemblage
124971,A painter is very dry outside,tissot,tissot,assemblage
55250,"Man holding, as it may be, a dog",alsatian,alsatian,assemblage
93934,Some say pigs crop up to finish cake,police,police,assemblage
112860,Starts to tell agriculturalists that King Edward is a local spud,tater,tater,assemblage
18342,"Camels go out here? Hot, missing covers",ashtray,ashtray,assemblage
97901,Monster that is spotted south of headland,nessie,nessie,assemblage
93791,Virgin Queen's gone in to communicate,interact,interact,assemblage
95309,Missile's explosion leads to wild anger,boomerang,boomerang,assemblage
5438,Spoilt little brat put on display,impaired,impaired,assemblage
17520,"One of crowd in old, upturned craft",extra,extra,assemblage
31824,Previously more of a noble character?,earlier,earlier,assemblage
90652,A shameful retreat?,denofvice,den of vice,assemblage
42487,Gold goes up when two firms are after it for decoration,rococo,rococo,assemblage
88375,Good landlord serves spirit,ghost,ghost,assemblage
63005,"Terrible type leading advance, left to court celebrity",ivanlendl,ivan lendl,assemblage
137206,They try to get opinions among TV audiences,interviewers,interviewers,assemblage
30546,Expression of surprise in Britain with Brit abroad,blimey,blimey,assemblage
7260,"Brown tin-opener, one intrinsic flaw",taint,taint,assemblage
32370,Adviser's first to finish plan,idea,idea,assemblage
11129,Hairy rebellious Irish broadcaster,risky,risky,assemblage
112693,On for facsimile,repro,repro,assemblage
7266,Contamination isn't common,taint,taint,assemblage
34772,"Expand ancient site, removing top and installing home guard",enlarge,enlarge,assemblage
32702,"After removing hat and Eros's coat, Greek hero gets cold",chill,chill,assemblage
110872,Old-time prospector has gone off with the money,sourdough,sourdough,assemblage
65732,Look after little girl in squalid place - get a medal for it?,decathlon,decathlon,assemblage
120880,First entry in old book of songs about fish behind ship's stern mid-ocean!,psalmone,psalm one,assemblage
116248,"Support it over debts, being well disposed",propitious,propitious,assemblage
3166,Elevated books exist as a source of inspiration,erato,erato,assemblage
92496,Entrance money that was sign of quality,hallmark,hallmark,assemblage
35045,Basket maker that's old raised cash in Brazil once,osier,osier,assemblage
29412,"V-shaped locks opening, not new, say",widowspeak,widows peak,assemblage
109253,Queen collected books and Queen was an actress,ellenterry,ellen terry,assemblage
138375,"Clean tackles, Premier League headers by blue and red United",purple,purple,assemblage
34431,Hector has no right to the insignia,badge,badge,assemblage
33030,Small carnivore shortened portico,stoa,stoa,assemblage
51657,Return of fabled bird vexed Scottish pirate,corsair,corsair,assemblage
123321,Takeover bid made by the committed buyer,firmoffer,firm offer,assemblage
25173,"Hang around, girl!', we say, in period of inactivity",stasis,stasis,assemblage
135850,Profane girl lacking seriousness,dishallow,dishallow,assemblage
66350,Poet turns to take semi-fierce part,divorce,divorce,assemblage
128977,Girl losing her head about allowance a nonsense,irrational,irrational,assemblage
117155,Duty of extra esteem getting volunteers cross,valueaddedtax,value added tax,assemblage
85433,Catch Penny breaking down - love is torture,strappado,strappado,assemblage
34410,"Little taste of cheddar cheese, not for game",croquet,croquet,assemblage
44114,"Distinguishing feature of beauty contest winner: ostentatious walk, one yard short",sash,sash,assemblage
115906,"Dog and horse amongst this odd collection of animals, reportedly",shihtzu,shih tzu,assemblage
26871,Tinker tolerates tripe,fiddlesticks,fiddlesticks,assemblage
128024,Plants model on joint poles,treeferns,tree ferns,assemblage
55915,River and seafood the French found atrocious,execrable,execrable,assemblage
142348,"Senseless getting Serco, you said - maybe give someone else the job",outsource,outsource,assemblage
18906,Christmas morning? Quietly do a runner,decamp,decamp,assemblage
139866,Native warriors quiet and mischievous,impish,impish,assemblage
66369,"Slow starter and touchy, I'm easily knocked down",skittle,skittle,assemblage
129842,First among characters hailed in each fiefdom,chief,chief,assemblage
81444,"""Sir"", as he is British originally",sahib,sahib,assemblage
110465,Swede gives you wind? Then take a very little!,gustav,gustav,assemblage
136192,Party with two runners?,carouse,carouse,assemblage
84140,Polls about to close with awful fear around,referenda,referenda,assemblage
30868,Rebel leader in isolated uprising is put on record,enrol,enrol,assemblage
56047,"Beat vicar and ring up, getting firm with me",overcome,overcome,assemblage
141469,"In yet another way, describing queen the greatest example of this?",inequality,inequality,assemblage
35038,Sporting event in which one has to fire on the run,sackrace,sack race,assemblage
65005,Larks of Arcadia?,amusements,amusements,assemblage
123423,So long coat is actually outselling tops?,ciao,ciao,assemblage
141712,Unexpected twist in US version of Pound: king taking knight,kicker,kicker,assemblage
79593,"Female in woods is crazy, showing no feelings for male",dryad,dryad,assemblage
129972,Small gardens here a little bit out of place,skewwhiff,skew whiff,assemblage
51683,Season to study ten-cent books,condiment,condiment,assemblage
65061,Letter sent to a remote station?,outpost,outpost,assemblage
86327,Islands associated with bicentenarian celebration at a lot of temples,galapagos,galapagos,assemblage
105531,Check if son is off school again,retrain,retrain,assemblage
114997,"Coin ""river horse"", perhaps, for this large beast?",rhinoceros,rhinoceros,assemblage
139092,Cleaning mess - what's humiliating about that?,shampooing,shampooing,assemblage
109750,Lower classes intended mutiny,defiance,defiance,assemblage
138552,Set up celebrity with young man from the fifties,started,started,assemblage
98041,"Outdo ""Vote for Clegg"" on the radio",picnic,picnic,assemblage
37240,Dog brought up beer,airedale,airedale,assemblage
37125,"Guided by instinct, did nothing",idled,idled,assemblage
15291,Excessive gushing from paramours wanting large contraceptive,overspill,overspill,assemblage
60913,Scottish city will shortly report finished business,donedeal,done deal,assemblage
2721,Weird when retiring perfectly fit fighters,samurai,samurai,assemblage
135561,Finished by topping aristocrats,uppercrust,upper crust,assemblage
134671,"Small range, one in city state",slovenia,slovenia,assemblage
48118,Stake zero in space rockets,paling,paling,assemblage
71470,Dress container found in car,gearbox,gearbox,assemblage
95401,"Very busy, being occupied with personal viewers",uptooneseyes,up to ones eyes,assemblage
21212,Moon rocket gets ahead on oxygen,apollo,apollo,assemblage
84415,Old bird sitting on pole is grouse,moan,moan,assemblage
422,Posh jerks welcoming qualified person's advance,upgrade,upgrade,assemblage
803,Topless vicar? That's flaming wrong!,arson,arson,assemblage
58106,"Country house like this cut rent, previously",lesotho,lesotho,assemblage
100954,Check old song picked up in music halls,auditoria,auditoria,assemblage
106971,"Stand by, I'm near plastic vessel",submarine,submarine,assemblage
137445,Article on women's muscle,thew,thew,assemblage
14617,American saying proper farewell,adieu,adieu,assemblage
132963,Something pour le weekend in this?,franglais,franglais,assemblage
21800,A representative is admitted back in the old country,persia,persia,assemblage
19858,A northern port somewhere in Hampshire,andover,andover,assemblage
67530,Wrong application is filed by brood,misuse,misuse,assemblage
118872,Risk involved with a novice heard playing the bagpipes,skirl,skirl,assemblage
127663,"Double letter with double letters spelled out as ""fraud""",wouldbe,would be,assemblage
106554,Island unknown for being comfortable,cosy,cosy,assemblage
88124,Writer's love movie,ovid,ovid,assemblage
96506,"Two deceivers, the second lacking a device with teeth",ratchet,ratchet,assemblage
121383,Perhaps Horace is aware of pronounced facial feature?,romannose,roman nose,assemblage
132374,"Unconscious chap in parent, wally",dunderhead,dunderhead,assemblage
85816,Practises and secures top spin,prosecutes,prosecutes,assemblage
121249,"One's bald head at first appearing stupid, very pale on top",ashblonde,ash blonde,assemblage
64466,"Standard loom attached to knitted fabric, briefly",tricolour,tricolour,assemblage
24611,"Mother, perhaps first of women in family environment",wife,wife,assemblage
63536,"Defector's case dismissed - exercise privilege, ultimately",escapee,escapee,assemblage
49694,Butter up quartermistress,smarm,smarm,assemblage
43340,"Hard or firm, call commercial breaks shrewd business",horsetrading,horse trading,assemblage
99713,Former dictator's unhappy parent,saddam,saddam,assemblage
48134,A Labour leader takes many shares out,allots,allots,assemblage
30044,Entire sprinters' centre led great comeback,integral,integral,assemblage
22605,Growth is said to follow popular demand,insist,insist,assemblage
125334,Always chasing black horse,bay,bay,assemblage
94110,"After ten years, North Carolina has the first bit of evidence of corruption",decadence,decadence,assemblage
128852,Improvement in how sappers are deployed?,reformation,reformation,assemblage
2189,False impression from Conservative: give him time,chimera,chimera,assemblage
102142,"""Victory"" - focus of flagship vessel to find a measure of knots, say?",wingspan,wingspan,assemblage
44795,Study bill for dispatch,consign,consign,assemblage
119160,To drop all value of French artist is English,demonetise,demonetise,assemblage
122370,"Yields to Julian Clary and Lily Savage, perhaps?",outturns,outturns,assemblage
134315,Perfume for female Indian of rank holding an animal back,frangipani,frangipani,assemblage
35425,Order thesaurus in online form?,edict,edict,assemblage
23389,Broad English chronicler,trollope,trollope,assemblage
9338,Stuff with metal core at bottom of river,taffeta,taffeta,assemblage
55522,"Roots of any really admirable, unusual clue and reliably intriguing answer produce a puzzling growth",araucaria,araucaria,assemblage
36796,Munch: perhaps I start to crunch,artist,artist,assemblage
72106,Sleuth on heroin has no record at the Yard; this shows how it's done,technology,technology,assemblage
32529,Downhearted little brother kept away,brownedoff,browned off,assemblage
137346,Numbers following inverse of a binary number,laudanum,laudanum,assemblage
128511,Colleague's role facing loveless persecutor,partner,partner,assemblage
59212,Series of notes for musician to travel around new islands,glissando,glissando,assemblage
44010,Left-wing enthusiastic journalists turning up in the grasp of a lord are captive survivors,peredavidsdeer,pere davids deer,assemblage
39166,Hollywood actress's short dress,garb,garb,assemblage
10474,Scored quickly with pressure before interval at Oval,presto,presto,assemblage
69565,"Without warning, calls ""Don't be proud!""",dropsin,drops in,assemblage
36883,Leave behind away kit,outstrip,outstrip,assemblage
53809,Wrangler does without club,debater,debater,assemblage
100137,What dictionaries do about it is quite clear,definite,definite,assemblage
137797,Unknown Tory in baffling exposé,exclusive,exclusive,assemblage
99466,"Return once more in dance, pirouetting etc",reelect,re elect,assemblage
123147,"He helps priest change, we hear, by holding ring",altarboy,altar boy,assemblage
82647,Being short of one million on card game,impatience,impatience,assemblage
135298,Worker wants small animal with temper as a variety act prop,handpuppet,hand puppet,assemblage
126634,Player on the wings fit and well when the Reds struggled in Europe,praguespring,prague spring,assemblage
32163,Biased team and what may be done about it,onesided,one sided,assemblage
19916,Vessel - showing its nationality?,flagon,flagon,assemblage
7255,Unlocked and shared out moonshine,balderdash,balderdash,assemblage
89383,"Fixity of purpose is needed by fast bowler, as before",willis,willis,assemblage
4813,"Relative beginners to needlework, in each case expecting",niece,niece,assemblage
15818,Eclipse brings alfresco party?,outdo,outdo,assemblage
92106,Finished with employment involving excessive toil,overwork,overwork,assemblage
58205,"Cold, cold belly",craw,craw,assemblage
106261,Write up on the greatest Asian,nepali,nepali,assemblage
102430,Flying female monkey call,tinkerbell,tinker bell,assemblage
109043,Relief on return of special book,psalms,psalms,assemblage
12000,Talk flirtatiously to Tom in Paris at university,chatup,chat up,assemblage
61845,Fearful player in a scrum,awestruck,awestruck,assemblage
52525,A nameless sentimentalist - like Basil?,aromatic,aromatic,assemblage
39728,Charlie gets a shock from this - fatally so,chair,chair,assemblage
57460,"I'd return, say, to ring James in Spain",diego,diego,assemblage
94054,Poet Virgil's last letter to head,lear,lear,assemblage
61565,"Though in favour of an offer, say no",forbid,forbid,assemblage
47854,Measure record found in sack,depose,depose,assemblage
127649,"Hard looking after number one, when fellow out back is a renowned labourer",heracles,heracles,assemblage
132391,College oddly calm with undergraduate finally in cell,corpuscle,corpuscle,assemblage
86547,"Predator's call reported, that is to say, to court",tuwhittuwhoo,tu whit tu whoo,assemblage
88809,Western baddie circle,wheel,wheel,assemblage
26821,Dress with the end let out,raiment,raiment,assemblage
55772,Comprehensive kid after information,generic,generic,assemblage
125583,Checking people of fashion in English resort,bridlington,bridlington,assemblage
141064,Extra appointment for teacher? This could delay notification,secondclasspost,second class post,assemblage
35735,Gallant companion to girl right out of fairy tale,chevalier,chevalier,assemblage
71285,Former cargo ship docked by Russian river outside city walls,extramural,extramural,assemblage
126431,Back plan's no good - upsetting and painful,agonised,agonised,assemblage
78204,A winter in France going topless? A joke everywhere,universally,universally,assemblage
115011,Lines in support of love by female author,ohenry,o henry,assemblage
81074,More or less impartial before a contest,justabout,just about,assemblage
19625,Last to finish with majority,endmost,endmost,assemblage
5874,Many a girl in the city,chester,chester,assemblage
