Index,Clue,Solution,Spaced_Solution,gemma_predicted,llama_solved_answer
58245,Widely shown film of American disaster,cinerama,cinerama,assemblage,MOVIES,0
65806,A revolutionary wall painting that sounds a warning note,alarum,alarum,assemblage,MURAL,0
111083,Obtained round number in combination,together,together,assemblage,ACQUIRED,0
94004,A hindrance to marketing of water,adamsale,adams ale,assemblage,AWATER,0
6452,"Fellow who can spell: after he's died, remove all traces",obliterate,obliterate,assemblage,POSTHUMOUS,0
125003,Domestic problem having to tell mother to cut rent,risingdamp,rising damp,assemblage,HOMELESS,0
73956,Screen reservists assuming outcome for bloody dispute,vendetta,vendetta,assemblage,BATTLES,0
73296,Old emperor in overlapping desert expedition,rastafari,ras tafari,assemblage,NERO IN,0
59918,One's in bed with female from another planet?,sheet,sheet,assemblage,ALIEN,0
128604,Party elected to kill,doin,do in,assemblage,TO,0
53297,Meat - reports of lamb - around in islands,bahamas,bahamas,assemblage,ISLAND,0
119353,Quick steps taken up by old English soldier,gijoe,g i joe,assemblage,APA,0
118034,Expression of approval the Spanish love to come up with,ole,ole,assemblage,AYS,0
127485,Repeated annual check gets the bird,motmot,motmot,assemblage,PARROT,0
86669,Slim and winning but losing one's hair,thinontop,thin on top,assemblage,LEAN TO,0
71709,"Relative, the aforementioned proposition",thesis,thesis,assemblage,AUNTIE,0
26650,Count about eleven ends with South American,census,census,assemblage,CUZCO,0
125372,"Major cut to obsolete weapon, with political co-operation",bipartisan,bipartisan,assemblage,RAPPORTS,0
25024,"Pick up fish, placing first two at the rear",glean,glean,assemblage,TRAIL,0
131311,Soprano begs for flower arrangements,sprays,sprays,assemblage,ARIAS,0
63547,Out to the opening ball from a spin bowler,offbreak,off break,assemblage,OVER ARM,0
6347,Regret head having little time in the centre,bemoan,bemoan,assemblage,REPENT,0
140284,Scavenging insect disturbed deer and shortly bolted,dorbeetle,dor beetle,assemblage,ANT BEAR,0
30234,Perhaps flies home etc recklessly within seconds,insects,insects,assemblage,DASHING,0
113413,Work ethic following a payment matey's pocketed (thus?),parenthetically,parenthetically,assemblage,PROVIDENTIALLY,0
15815,Naval officer and author having destiny on island,loti,loti,assemblage,NOEL,0
122794,Single-minded alumni scattering seeds,obsessed,obsessed,assemblage,SEEDINGS,0
96097,Loose body bits next to science room E?,flab,flab,assemblage,LIMB,0
51565,Way out insect with many a substitute,locum,locum,assemblage,ANTIC,0
127676,Facial feature's pleasantly warm,genial,genial,assemblage,NOSES,0
58709,Pacifier to go on trial,dummyrun,dummy run,assemblage,SUCK IT,0
28998,"What Jersey did, presumably, banning English humour",mood,mood,assemblage,BANE,0
117231,"Armstrong and Miller, say, take a quick nap with setter in Jordan's arms",jazzmen,jazzmen,assemblage,COMEDIAN,0
85241,"Divine cowgirl, we hear, passed the salt",iodide,iodide,assemblage,ANGELS,0
9915,"Retriever, for example, raised with intelligence to bring bird",godwit,godwit,assemblage,SPANIEL,0
41288,Secretly maintain hotel's leafy area,harbour,harbour,assemblage,CONCEAL,0
35145,One short meal allocation - and what Oliver would have liked!,iteration,iteration,assemblage,DINNERTIME,0
126466,Live outside right the same as live outside left? Not likely to last,breakable,breakable,assemblage,TRANSIENT,0
77353,Kid rings sister with unusual problem,conundrum,conundrum,assemblage,SIBYLINGS,0
10679,"Skirt backing, say, removed from sign",mini,mini,assemblage,SIGN,0
32981,Accomplished poet loses heart,done,done,assemblage,ABLE,0
33104,Former African area in the southwest,exmoor,exmoor,assemblage,SUDANS,0
67305,Bring in organ before Beethoven's Ninth,earn,earn,assemblage,INTRO,0
137397,He wrote about brothers in party changing votes - heavens!,dostoevsky,dostoevsky,assemblage,KAFKIAN,0
6184,Foreign city that can't quite offer enough for sect member,essen,essen,assemblage,LYONS,0
42244,School report taken in,eaten,eaten,assemblage,MARKS,0
105145,Submissive prodigal son comes first,slavish,slavish,assemblage,PRODIGY,0
89845,Almost too soon after noon,nearly,nearly,assemblage,ATNOON,0
123167,Tough pre-development of sixties' bestseller,thegroup,the group,assemblage,RAW DEAL,0
44873,Offer to acquire new tie,bind,bind,assemblage,BID,0
18185,One composer chosen for new orchestration ahead of another,schoenberg,schoenberg,assemblage,SELECTOR,0
61131,Censor a headline,banner,banner,assemblage,EDITED,0
77376,Intelligence services see note that's taken from a dupe,mickey,mickey,assemblage,SPIESA,0
138361,"Smearing teacher, having deployed a bug outside home",bedaubing,bedaubing,assemblage,CALUMNIATE,0
137385,"Visiting Bergen? That's not right, not at all!",innoway,in no way,assemblage,NO NO YES,0
104767,Fish served by second pub on list?,barb,barb,assemblage,BASS,0
2739,Drop - it's the doctor's turn to take it,omit,omit,assemblage,LOSE,0
129129,A villain finally turning up on the fifth dimension's fourth hub,nave,nave,assemblage,BADG,0
81634,Zorba in Toledo?,elgreco,el greco,assemblage,IN SPAIN,0
90113,Local tour going back up crest of Cheviots breaks into a fight,pubcrawl,pub crawl,assemblage,HIL LO,0
44071,"Rendered a tune, setting up a Spanish drink",sangria,sangria,assemblage,PLAYEDTAPA,0
72214,Material found by model in bathroom,toilet,toilet,assemblage,COTTON,0
35443,Running water for hire - that's about right,torrent,torrent,assemblage,TAPWATER,0
91367,Model I stick up? No way,notabit,not a bit,assemblage,NO MODEL,0
54961,"Concerned with check holding trial up, heading for gaol",regarding,regarding,assemblage,APPREHENDING,0
124098,"Having got in, I've turned to get food - that's certain",inevitable,inevitable,assemblage,INSIDEINN,0
141505,"Noble statesman pursuing grouse for his dinner, perhaps",beefwellington,beef wellington,assemblage,EARL GREY,0
23072,Go off with retired policeman at conclusion of case,explode,explode,assemblage,ELOPED,0
49100,A pointless contest for the loser,lovegame,love game,assemblage,NO GO,0
70317,"Engagement ring ripped from rampant toad, marriage's ending?",date,date,assemblage,TOAD,0
85874,Buffalo Bill is performing - not bad,bison,bison,assemblage,CODY,0
36860,Serving men and women operate from behind it,baseline,baseline,assemblage,COUNTER,0
68899,The old man's wife's born a Native American,pawnee,pawnee,assemblage,SQUAW,0
127850,Plant that a woman passes on to another?,ladysmantle,ladys mantle,assemblage,HEIRLOOM,0
44248,A French flat - that's odd!,uneven,uneven,assemblage,APART,0
22374,Revealing dead princess's emotional resolution,disclosure,disclosure,assemblage,DIANA'S,0
100130,"Polish close borders, more or less",emend,emend,assemblage,BUFF,0
4232,Prisoner found in wretched cluster of houses,village,village,assemblage,CONDOM,0
85286,Introduce trendy source of booze - only one left,instil,instil,assemblage,BARONE,0
103368,Start undesirable group,outset,outset,assemblage,BEGIN,0
38053,"Once in the red, the Guardian's going out",exodus,exodus,assemblage,DEBIT,0
119985,"Stroke little cherub, showing no love",putt,putt,assemblage,PAT,0
35129,The archdeacon always put on outward show,veneer,veneer,assemblage,FACEUP,0
33072,Idiot put on weight - it's the whale diet!,plankton,plankton,assemblage,ORCAISE,0
4422,Flower about to be eaten by goat on a mountain?,buttercup,buttercup,assemblage,EDELWEISS,0
107084,Description of wine: half of it must be swallowed by a topsy-turvy sailor,portrait,portrait,assemblage,SEMISEC,0
48282,"Don gets silver, note, in Olympic event",dressage,dressage,assemblage,DONATES,0
101044,"Like Shelley's poetic spirit, it's mostly babble",blithe,blithe,assemblage,BLATHER,0
136233,"Trailer, so entertaining TV show gets support",adherence,adherence,assemblage,SIDEBOARD,0
15127,The last book to bring joy to the cleric,revelation,revelation,assemblage,BIBLETICS,0
141104,Go from first to second to suspend energy on entering knockout competition?,changeup,change up,assemblage,GEAR BOX,0
126791,Pedagogues' league sample heartless crackers,nutty,nutty,assemblage,TEACHS,0
61054,"Green track over in west, east of motorway going west",immature,immature,assemblage,RACETRA,0
69079,"Mendel, perhaps, was the first French writer here in French street",geneticist,geneticist,assemblage,GENETICS,0
110283,Tense American hits clumps of grass,tussocks,tussocks,assemblage,TENSEST,0
84083,Never coming to a vital conclusion,undying,undying,assemblage,DEADEND,0
40350,Evidence of a leak? Contact the attendant,seepage,seepage,assemblage,STAINS,0
69940,His forecast originally was wrong,fish,fish,assemblage,NOGO,0
28814,Stroke to the pole that long shots require,telephoto,telephoto,assemblage,PARALLELS,0
89370,Very small river flowing through New York,teensy,teensy,assemblage,BROOKS,0
66702,Snake's partner - large snake,ladder,ladder,assemblage,LADDIE,0
90493,Picture my heart at bottom of list,tableau,tableau,assemblage,IMAGINE,0
13723,Stay to eat and drink,supporter,supporter,assemblage,RESIDED,0
105955,Swimmer giving bottom a good licking,seatrout,sea trout,assemblage,NEW TAD,0
21448,Parking by the verge is proper,prim,prim,assemblage,NEAT,0
101162,Open a Bible with love when getting hitched,avowed,avowed,assemblage,ELATE,0
64602,"Cold peaks, flipping ___ cold one",icecaps,icecaps,assemblage,MOUNTS,0
38117,Copper to upbraid churchman,curate,curate,assemblage,TANDEM,0
52101,Father is holding learners responsible for unnecessary embellishments,frills,frills,assemblage,FRILLS,1
11043,Perhaps Labour blunder turns into potential embarrassment ...,boobytrap,boob ytrap,assemblage,LABOUR,0
114424,It costs nothing to give it a try,freesample,free sample,assemblage,IT COSTS,0
117515,"Mate sheepishly, with hurt expression, getting caught - perfect!",touchup,touch up,assemblage,IDEAL,0
141479,No citrus flavour before with balsam? Leave well alone!,nolimetangere,noli me tangere,assemblage,LEMON BALM,0
49196,Show appreciation of service (official),tipstaff,tipstaff,assemblage,THANKYOU,0
136411,Bosses putting hand under jumper?,topbananas,top bananas,assemblage,TOP BRASS,0
26306,"Wine, less than half its content given up for soak",claret,claret,assemblage,MERLOT,0
80688,Giving back the remains: I'm out of place in teaching,restitution,restitution,assemblage,RETURNS,0
141173,"Derby's filly, kicking out every second, is a lure",dryfly,dry fly,assemblage,BAT LURE,0
97189,Sailor you once left for a poet,pope,pope,assemblage,ELLI,0
77522,"Head off old car, producing road rage, for example",anger,anger,assemblage,ANGER,1
140504,Recurrent award shows approval of eco-friendly publishing,ebooks,e books,assemblage,A GREEN,0
40500,High-fliers broadcast on station (not English),aircrew,aircrew,assemblage,AVIATORS,0
134802,"With ultimate skill, collecting finished vehicle",hovercraft,hovercraft,assemblage,AUTOMOBILE,0
47344,Then he should get a good degree,lisbon,lisbon,assemblage,HONOURS,0
17814,Remove protective covering from vessel (wood),dishelm,dishelm,assemblage,UNBARGE,0
102165,"Scotland starts criticising English fellow, inter alia",caledonia,caledonia,assemblage,SCOTCHING,0
39944,Transport Gibson in hamper,trammel,trammel,assemblage,CARRIAGE,0
18294,Cut in the Second XI ...,silverside,silverside,assemblage,SECONDBEST,0
65706,New student in resort finds means of getting up to date,refreshercourse,refresher course,assemblage,FRESHMAN,0
301,Old big-chested guys' backstreet scraps,oddments,oddments,assemblage,HENCHMEN,0
6792,"Restore what sounds like rule, say",reinstate,reinstate,assemblage,RELEGATE,0
95487,"Drill on ship I failed, say. A no-hoper?",pessimist,pessimist,assemblage,DROPOUTS,0
22017,First couple from Scotland seen on border with English map,scheme,scheme,assemblage,ADAMIC,0
52695,Warmer support for cricket in the Dickens canon?,hearthrug,hearth rug,assemblage,OLIVER TWIST,0
101534,Cheat produced excuse,condone,condone,assemblage,DEFRAUD,0
31794,Tricky place to put sexy bottom,hotseat,hot seat,assemblage,SEX POT,0
125476,BBC programme's award for meditation technique,qigong,qigong,assemblage,BAFTAED,0
122113,Mythical birds fly at first inside with study of automation,robotics,robotics,assemblage,PHOENIX,0
20225,"Select smart response, finally putting nothing in",choice,choice,assemblage,CHOICE,1
1362,"Say there's point to everything, for example",allege,allege,assemblage,SAYSO,0
18329,Oscar winner with very brief acceptance speech grabbing award,tomhanks,tom hanks,assemblage,OSCAR WINNER,0
34222,Damn dogs chase Charles away,curse,curse,assemblage,CURSE,1
15477,One filly in two hundred backed such a hob,ceramic,ceramic,assemblage,NAGGING,0
55148,"Ragged-trousered unknown exposed right away, which is skilful",dexterous,dexterous,assemblage,ARTISANS,0
13631,Infant with hood - that''s the bottom line,total,total,assemblage,BABIES,0
78446,Huge prophet passes slowly through a barrier,osmoses,osmoses,assemblage,ENORMOUS,0
109386,Naked stills exploited to sell a sordid story,kissandtell,kiss and tell,assemblage,NEWS AT,0
96260,Union supporter's backing declared effective to a certain degree,federal,federal,assemblage,BACKING,0
75126,"Brave, old and wise",osage,osage,assemblage,SAGES,0
98270,Larva found some distance west on the Golden Mile,inchworm,inchworm,assemblage,CATERPILLAR,0
19609,Republican American is turning to one like Putin?,russian,russian,assemblage,TSARIN,0
60609,Information on everyone's origin,gene,gene,assemblage,ROOT,0
84339,Lots of sheets pull somewhere in Cornwall,padstow,padstow,assemblage,PADSTOW,1
103814,Campaign around country building to rage,barnstorm,barnstorm,assemblage,CRUSADES,0
63999,Second thoughts about offensive jokes played today,pranks,pranks,assemblage,REGRET,0
75981,Make amends with item reordered previously,atonetime,at one time,assemblage,AT ONE,0
59549,Mark of magic when small watch doesn't start,sigil,sigil,assemblage,CHARM,0
68217,"Slump in the intermission, with no one rising",recession,recession,assemblage,DEPRESSION,0
53011,Walk furtively in square with nothing to do,sidle,sidle,assemblage,SLINK,0
41177,False information by great German chemist,liebig,liebig,assemblage,LIESCH,0
7473,Person serving king's son has maturity,page,page,assemblage,VALET,0
79554,The spinner's even of the greatest importance,toplevel,top level,assemblage,THE SPIN,0
122549,Cheese with parent's fish - sole,mascarpone,mascarpone,assemblage,PARENTS,0
67906,"I am given place at Cambridge finally, gaining credit",impute,impute,assemblage,CAMBRID,0
54996,"Educated and beautiful, finally made some money",learned,learned,assemblage,LEARNED,1
71513,Scottish beginners furl old manuscript,scroll,scroll,assemblage,LADDIE,0
18104,Row about missing love letters from financial adviser,tipster,tipster,assemblage,ACCOUNT,0
22255,"Took on old English, swapping parts",engaged,engaged,assemblage,UNDERTO,0
35694,Outline a new house title,silhouette,silhouette,assemblage,DEEDPOLINE,0
99857,"Hair colour like Henry James, perhaps, cut by Latin?",ashblond,ash blond,assemblage,ASH BLONDE,0
113281,Nurse keeps rare dog for arbiter of taste,trendsetter,trendsetter,assemblage,PEDIATRICE,0
78090,Await trouble on North Pacific island,taiwan,taiwan,assemblage,WAITAI,0
57699,Corruption in Portugal? A German life depends on it!,protein,protein,assemblage,DECAYS,0
56629,Loud Mel B raging over a light drink,flambe,flambe,assemblage,GINGER,0
57627,Bird just right for old Michaelmas market,goosefair,goose fair,assemblage,ROBIN REDBREAST,0
89124,"Port wine's last to partake of, about right by lake",lehavre,le havre,assemblage,DO PORT,0
18749,"Cool, hot below",neath,neath,assemblage,CALMS,0
84298,Former model makes a revelation,expose,expose,assemblage,EXPOSE,1
92884,"Francis, the writer, a man about town? On the contrary",wheen,wheen,assemblage,FRANK,0
114912,Long to run into class that's coming up? Do they?,teachers,teachers,assemblage,MEETINGS,0
75086,Row after a youngster appears in panto,aladdin,aladdin,assemblage,SEQUEL,0
57188,Sources of water selfish protester cut before one,nimbi,nimbi,assemblage,WELLS,0
1922,"It controls drift when Rosie's apathetic, they say",leeboard,leeboard,assemblage,STEERS,0
58197,"Go together, but back in five minutes: 'Won't _____'",belong,belong,assemblage,REFUSE,0
81042,Last Stuart detailed first victim; Ms Lee?,annabel,annabel,assemblage,MARYSE,0
22461,Volunteers' angular symbol?,theta,theta,assemblage,VEEPS,0
130663,Group including copper and bishop run down hill backwards,basemetals,base metals,assemblage,COPPER BEECH,0
39725,President may be found here daily about one,chair,chair,assemblage,DIARY,0
130848,Latest society model in media reports,newscast,newscast,assemblage,NEWESTER,0
58430,Prevent young servant having something deducted from pay,stoppage,stoppage,assemblage,STOPPAGE,1
133686,Good person is stopping fallen woman to give a sermon,evangelise,evangelise,assemblage,MORALIZER,0
68246,Eastern s-states in the papers,essays,essays,assemblage,STATES,0
100060,Fish - consider it in sound,mullet,mullet,assemblage,HEARIT,0
107383,"Live freely under canvas, which is antisocial",evilintent,evil intent,assemblage,CAMP IN,0
35959,Lady-killer cautious about destiny with detective or prosecutor,charlottecorday,charlotte corday,assemblage,CASANOVA,0
97385,Set to leave drink and start driving,congealed,congealed,assemblage,DESERTED,0
90243,"Sneer makes you stop short, last thing Pasquale wants",jibe,jibe,assemblage,SNEER,0
22171,Unblinking female lacking features on the head?,fearless,fearless,assemblage,STATUE,0
54247,Help gambler to choose the odds,abet,abet,assemblage,AIDS,0
32998,Puzzle not having a positive value?,nonplus,nonplus,assemblage,ENIGMA,0
89948,Figure in time line,trope,trope,assemblage,STATS,0
91358,Writer named Christopher Robin's home after one,isherwood,isherwood,assemblage,POOHBEAR,0
37754,Fan of overlapping Thespians,extractor,extractor,assemblage,ADMIRERS,0
98400,Air marshal - on his belly?,ventrally,ventrally,assemblage,AERIALLY,0
130629,Rely on capital from Asia to produce growth in Australia,banksia,banksia,assemblage,BEIJINGO,0
10395,Remove rump of Respect?,detail,detail,assemblage,ARETTE,0
10195,Prize artist lifted,reward,reward,assemblage,ESTEEM,0
67930,Dot - ultimate character in EastEnders taking a regular drink,stipple,stipple,assemblage,TELEDOG,0
139193,"Happy getting rich, transferred from a central bank?",uploaded,uploaded,assemblage,ECSTATIC,0
46457,"Find guilty on six counts, initially, in court",convict,convict,assemblage,CONVICT,1
16353,"Scrap tasteless name dropping, Fish!",affray,affray,assemblage,FISHED,0
49344,Sailor a short distance nearer the stern,abaft,abaft,assemblage,ABAFT,1
98666,"Mythical flier, wacky with vulture and raven wings",wyvern,wyvern,assemblage,GRYPHON,0
126895,Checks pitch at pavement's edge,curbstone,curbstone,assemblage,KERBCHECK,0
74579,Hosiery primarily confiscated by officer in dissolute cabinet,chiffonier,chiffonier,assemblage,STOCKING,0
15838,Better be enough - dismissed previously,outdo,outdo,assemblage,ENOWS,0
53056,County evacuated after historic forest fire,ardency,ardency,assemblage,NOTTING,0
69375,Record single does rock event,episode,episode,assemblage,DISCOER,0
62234,"Roman, for example. with kind expression",typeface,typeface,assemblage,LANGUAGE,0
63665,Pure woman? I need to think about that!,sheer,sheer,assemblage,ALICE,0
23693,Hip (the fruit) taken by European in American book,huckleberryfinn,huckleberry finn,assemblage,EUROPEAN UNION,0
23330,Order given to ignore boner under newspaper - a dreadful rule!,reignofterror,reign of terror,assemblage,TABU LAW,0
101522,The best party over in Saudi Arabia provides drink,creamsoda,cream soda,assemblage,TEA FOR,0
102223,Secure hold on a tree,cinchona,cinchona,assemblage,GRIPPER,0
107691,April wish - throw bone at dog with Lenin,otobeinengland,o to be in england,assemblage,MAY I THROW A BONE AT U,0
17033,Liberal dons feel sorry for king … and queen?,ruler,ruler,assemblage,ELITE,0
72081,Second person to rule gets a large amount of plastic surgery,skingraft,skin graft,assemblage,TO TON,0
134637,"Figure taking off in The Doctor, then want sci-fi film",meninblack,men in black,assemblage,PI IN STAR,0
106907,Brave staff to measure Latin Quarter,totempole,totem pole,assemblage,BEAUX ARTS,0
112430,Leading currency upset economist,keynes,keynes,assemblage,ADAMSM,0
104611,"Brief report, in every way ostentatious",newsflash,newsflash,assemblage,SUMMARY,0
10576,Strange oriental lake,eerie,eerie,assemblage,TALES,0
125157,Abandoned UK province rejected Luther's Reformed Church,inthelurch,in the lurch,assemblage,UL STER,0
15766,Boorish attempt to influence the mighty with society leader,slobby,slobby,assemblage,LOUTED,0
114962,"Loveless marriages - good, dangerous, or boring?",uninspired,uninspired,assemblage,LOVELESS,0
21324,Tory spin doctor's aim: a quarter of the revolution,rightangle,right angle,assemblage,TORY SPIN,0
53163,So he and I form a strong attachment,adhesion,adhesion,assemblage,SIBLING,0
10570,Eastern republic's flipping weird,eerie,eerie,assemblage,TALES,0
102631,When women's dress is lifted in divine residence?,asgard,asgard,assemblage,ALTARS,0
2540,"Attend at university, initially optimistic",upbeat,upbeat,assemblage,ENROLL,0
23188,Having space between articles like this is a bloomer,agapanthus,agapanthus,assemblage,NEWSPAPER,0
141928,Cricket side in match with a certain pitch,tonally,tonally,assemblage,ELEVEN,0
111229,Former paying guest partly retained by headless parson to bowdlerise,expurgate,expurgate,assemblage,EXPURGED,0
5952,Hunting call originally sets off hounds' onslaught,soho,soho,assemblage,YOYO,0
40410,"Land about right, a farmer needing it cultivated",terrafirma,terra firma,assemblage,TERRA FIRMA,1
51587,Holy man keeps Jerry in place,spot,spot,assemblage,SAID,0
28840,Raise help with a long organised line,diagonal,diagonal,assemblage,PARADES,0
57436,Possibly last drink is more than brackish,saltwater,salt water,assemblage,SALT WATER,1
124245,Joined item in bedroom - it won't happen again!,onenightstand,one night stand,assemblage,ONE NIGHT STAND,1
86577,Men left work on deck,orlop,orlop,assemblage,MALES,0
48193,All the same initial odds: below fifty-fifty,evenso,even so,assemblage,EVENS,0
52038,Begin as he was under leadership of Danish PM,disraeli,disraeli,assemblage,INITIATE,0
55804,Most newspapers mostly back a poem,iliad,iliad,assemblage,ODETS,0
81871,Made mistake in discussion before everything's gone belly up - pantomime!,cinderella,cinderella,assemblage,CONVERSATION,0
87650,Talk about spinachlover's love for cooking ingredient!,oliveoil,olive oil,assemblage,PEAS POR,0
43363,"For punishment, keep in and cane, perhaps",penance,penance,assemblage,PENALTY,0
124101,"What writer seeks, only in small quantity",motjuste,mot juste,assemblage,A BIT,0
52099,Stall society occupying recent feature of arena?,newsstand,newsstand,assemblage,COLISEUM,0
41605,Unnecessary fuss about weather conditions in vessel,astorminateacup,a storm in a teacup,assemblage,TOODOO,0
55996,Exiled leader overturned by advanced African country and American son,dalailama,dalai lama,assemblage,SENDA,0
53122,"Perform in pantomime horse, perhaps? That creates interest",behalf,behalf,assemblage,ACTING,0
97450,Obsessive about character in Greek book,annual,annual,assemblage,FIXATE,0
134607,Ambassadors for the French tycoon,legates,legates,assemblage,ENVOYS,0
6974,United Nations party is free,undo,undo,assemblage,UNION,0
98809,Sheep quartet's organ sounds bliss!,euphoria,euphoria,assemblage,SHEEPISH,0
85522,Expression of surprise about a project for an airport,heathrow,heathrow,assemblage,AIRFIELD,0
31597,Caught us to face this sort of sentence,custodial,custodial,assemblage,SENTENCES,0
84835,The goddess of hairstyle heard to have a quirky diet,aphrodite,aphrodite,assemblage,COIFFEUR,0
94329,Antipodean's choice between parent and setter?,maori,maori,assemblage,ELOPE,0
72294,Manage to get a game of golf by artful deception,runaround,runaround,assemblage,WANGLE,0
28978,A sport informally allowing change of centre pairing for series of games,rubber,rubber,assemblage,TENNIS,0
28308,Write in special symbols number on gallery,notate,notate,assemblage,ENCODE,0
13941,How much for a horse?,amount,amount,assemblage,LEGUP,0
104184,Henry's bouquet wrapped up small flower,hyssop,hyssop,assemblage,POSIE,0
59249,Mark creates endless panic,scar,scar,assemblage,HYPE,0
41268,Animal - one going between well and bottomless pit,okapi,okapi,assemblage,BADGE,0
7513,Soft music for a duet,pair,pair,assemblage,ADAG,0
115281,Sticky end in half a ton of essential fluid?,lymph,lymph,assemblage,STEW,0
81425,Marine received and understood on skeleton staff?,jollyroger,jolly roger,assemblage,NAVAL TEAM,0
94341,Concerning learner - changed gear too much,overlarge,overlarge,assemblage,OVERLEARN,0
86948,"""Tea For Two"" as dance music",chacha,cha cha,assemblage,TEA FOR,0
76163,State call includes study of cultivation,gardening,gardening,assemblage,HORTICULTURE,0
85102,Coach working on American lines,railcar,rail car,assemblage,US RAIL,0
86432,Money is said to breed sorrows,dolours,dolours,assemblage,FINANCES,0
91261,"Bedroom feature, artists' bust?",chestofdrawers,chest of drawers,assemblage,HEAD BOARD,0
68443,Desired study reversed after a long time,yearned,yearned,assemblage,WANTED,0
141862,"One beam, say, brought back to son's old property",agedness,agedness,assemblage,HERITAGE,0
24173,Chop stick? Start to chop up sticks,cleave,cleave,assemblage,CUDGEL,0
73692,"Topless match, with players from one side in shades",greens,greens,assemblage,TENNIS,0
120796,Dirty saucepan top in its own capacity,squalid,squalid,assemblage,LIDSON,0
31495,Composition on sure thing in firm,concerto,concerto,assemblage,MUSICUS,0
12172,Catch sight of tail of large mole,espy,espy,assemblage,SPOT,0
67511,Silly ass turned in by another,nitwit,nitwit,assemblage,DONKEY,0
134977,Big farmer typically got a move on and caught the girl,rancher,rancher,assemblage,BOERMA,0
68435,Number two crosses line - game up!,polo,polo,assemblage,DEAD,0
70654,Echo support six-footer cultivated,elegant,elegant,assemblage,REPEATS,0
22544,Best food is fancy,caprice,caprice,assemblage,CUISINE,0
51695,What's on TV? Nothing showing is to prove very compelling,dragoon,dragoon,assemblage,NEWSAT,0
128627,Pour artist small drinks included at beach party by the gallon,raincatsanddogs,rain cats and dogs,assemblage,PAINT BY THE LITRE,0
38330,"Records to order, of course",epsom,epsom,assemblage,HISTORY,0
65977,I left command to the artillery,ordnance,ordnance,assemblage,ORDNANCE,1
64793,Sauce not right with a prophet,elisha,elisha,assemblage,AIOLIS,0
92932,Cut kills fish,topside,topside,assemblage,SWORDFISH,0
111433,"Ease pain, beginning to pump the contents of my stomach?",palliate,palliate,assemblage,EMETICALS,0
22204,Change a place in West London,acton,acton,assemblage,HEATH,0
61306,"Late news, crush on street",stoppress,stop press,assemblage,NEWS AT,0
130446,Instrument you fake for listeners? I'm not sure,euphonium,euphonium,assemblage,PHONOGRAPH,0
71672,Begins hunting like a sea wolf,aspirate,aspirate,assemblage,INITIATES,0
138201,Articulate couple foot bill for replacement locks,toupee,toupee,assemblage,ELOQUENT,0
83751,Merchant ship from Greek city coming to journey's end,argosy,argosy,assemblage,ARGOSY,1
37209,Defence in question supporting leaders in remorseless empire,redoubt,redoubt,assemblage,ALIBIS,0
80346,Engineers meeting over a meal,repast,repast,assemblage,MEETEE,0
43993,Old tales by posh boy keen to depart for Spain,decameron,decameron,assemblage,MYTHOLOGY,0
103797,Encouraging indication of support gifted,favourable,favourable,assemblage,PATRONAGE,0
32435,Substandard rice pudding served in the wardroom?,officer,officer,assemblage,RISOTTO,0
106961,"Witch making scholar bleat about inverted ""invert""",babayaga,baba yaga,assemblage,GO AT IT,0
33092,"Star turn embarrassed at taking a part, say",sunder,sunder,assemblage,ACTORS,0
79775,Caledonian author and his characters,scottish,scottish,assemblage,SCOTSMEN,0
98964,Most supermarket food is supplied by agent carrying a gun around,prepacked,prepacked,assemblage,STOCKIST,0
49090,Cry of joy when husband meets great girl!,hosanna,hosanna,assemblage,WHOOPS,0
102307,"Generous whisky bar? Journalist added ""very flexible""",doublejointed,double jointed,assemblage,LIBERAL BAR,0
25007,"Thorpe's boundaries risked losing all, even being abrupt",terse,terse,assemblage,BRUSK,0
129277,"Bachelor, defended by two friends with energy, is possibly touched",palpable,palpable,assemblage,TACTILE,0
38668,Gas worried a very young person,neonate,neonate,assemblage,NEONAT,0
93252,Couples playing golf? Female left,fred,fred,assemblage,FOUR,0
41597,Splendid gathering in festivity with two unknowns,galaxy,galaxy,assemblage,FIESTA,0
67451,I've got a gal here in Michigan,kalamazoo,kalamazoo,assemblage,MIGRANT,0
83863,"Painful muscle contraction - runner's problem, primarily",cramp,cramp,assemblage,CRAMP,1
24812,Tiny POW? May be observed in a cave,stalagmite,stalagmite,assemblage,BATWINGS,0
123869,"Infamous, rather theatrical, start of assault on Everest?",basecamp,base camp,assemblage,EVIL DEED,0
60152,Possibly fly in group,insect,insect,assemblage,SWARMS,0
127567,Guard against splashes from two hurricanes in a storm,showercurtain,shower curtain,assemblage,SPLASH MAT,0
129869,Health programme on satellite station?,spacemedicine,space medicine,assemblage,FITNESS CHANNEL,0
100844,Slough about a month for chef's assistant,fanoven,fan oven,assemblage,SOUS CHEF,0
117682,Prance around - the last way to treat a ball?,tittup,tittup,assemblage,DANCEHALL,0
115506,Private secretary revises books,psalters,psalters,assemblage,AUTHORESS,0
105144,Grovelling son's effusive,slavish,slavish,assemblage,CRINGING,0
2852,Love English flower,nile,nile,assemblage,IRIS,0
116617,Meatballs acquired among Embassy's wares,faggots,faggots,assemblage,GOODIES,0
27607,About to go home by midnight - is coming back,returning,returning,assemblage,ARRIVING,0
2280,"A pair of aces, possibly, held model in Wales, you may say",cetacea,cetacea,assemblage,CARDIG,0
89555,"Bend under water, perhaps, to judge right deed",refract,refract,assemblage,OPINES,0
