Index,Clue,Solution,Spaced_Solution,gemma_predicted,llama_solved_answer
121493,Painter only worked in colours,reynolds,reynolds,anagram,MONETARY,0
21714,Averse to one praying to cast off M&S clothing,anti,anti,anagram,ANTI,1
111926,Variation in phone call - it's not uniform,plainclothes,plain clothes,anagram,TONE DEAF,0
34122,He brought about a row - old cricketer,larwood,larwood,anagram,BRADMAN,0
1107,Machine operator gives up merrymaking,lever,lever,anagram,ELIOT,0
2129,I meant a change to liven things up,animate,animate,anagram,MEANTOA,0
75887,Shrub is in teapot that's cracked,poinsettia,poinsettia,anagram,BUSHTEAPOT,0
141808,"Suffering from cold, maybe curator has shivers",catarrhous,catarrhous,anagram,CURATORIAL,0
139461,Ruler to damn building that's avant-garde,ultramodern,ultramodern,anagram,ARCHITECT,0
45947,Pearl possibly a shade of white?,paler,paler,anagram,IVORY,0
101615,Let fire rip to be creative,fertile,fertile,anagram,INSPIRE,0
128640,Marketing method making unhaloed heads roll,hardsell,hard sell,anagram,AD MEN,0
133948,Relocated abroad and no longer in England,bangalored,bangalored,anagram,EMIGRANT,0
97022,"Done with magic, converted and marrying within the tribe",endogamic,endogamic,anagram,ENCHANTED,0
63087,Medication of pills taken with tea,pastille,pastille,anagram,MEDICATE,0
64060,Feet all clumsy? Look at this ad!,leaflet,leaflet,anagram,FLATFEET,0
7381,Asked about what might be required when leader's gone,queried,queried,anagram,INQUIRE,0
121268,Space traveller - about which I do more to unravel,meteoroid,meteoroid,anagram,ASTRONAUT,0
22570,Drunk comes to a state of incapacity,comatose,comatose,anagram,INEBRIATE,0
55199,Try an overdue reform,endeavour,endeavour,anagram,ATTEMPTS,0
80670,Octave's arranged for bird,avocet,avocet,anagram,OCTAVIO,0
56781,Wrongly surmise one's made a poor application,misuser,misuser,anagram,MISAPPLY,0
128794,"Our lingo is rustic, like Gray's mute Milton",inglorious,inglorious,anagram,VERNACULAR,0
128158,Oswald's unlucky formulation,sodslaw,sods law,anagram,BAD LUCK,0
133666,Inform sailor about dance,ballet,ballet,anagram,TELLTAO,0
116880,Politician's bill abandoned - about time!,liberal,liberal,anagram,ACTTIME,0
88292,Unfold next compilation when editor's out,extend,extend,anagram,OPENED,0
26581,Revive wren horribly pecked by eagle's beak,renew,renew,anagram,ERENEW,0
67543,"With reorganisation of station, be firm",obstinate,obstinate,anagram,RESTATES,0
24237,"Criticise cast not taking sides, essentially",asperse,asperse,anagram,OBJECTS,0
61223,Sea mail at sea with no exceptions,anomalies,anomalies,anagram,LETTERSAT,0
114953,"Better half's home cooking required flour, say",starofbethlehem,star of bethlehem,anagram,NEEDS FOOD,0
130838,Man confused brunette unendingly,bunter,bunter,anagram,HUSBAND,0
65404,"Refused it anyway, having had more than enough",surfeited,surfeited,anagram,DECLINED,0
71389,Begin a Zola novel? That's sweet,zabaglione,zabaglione,anagram,EMILEZOLA,0
120876,Travelling through time back to Jonah in poor whale,leviathan,leviathan,anagram,LEVIATHAN,1
50769,One decants mucky liquid,condensate,condensate,anagram,SEDTIMENT,0
98728,Airport complex round back of Dodge City,pretoria,pretoria,anagram,TERMINAL,0
44609,Able to figure nature out without me,numerate,numerate,anagram,ECOLOGIC,0
63892,Lesbia's translation lets herself down,abseils,abseils,anagram,CATULLUS,0
98527,"In love, the man here, sad with love going wrong",headoverheels,head over heels,anagram,IN THE RED,0
93746,"Pull back, having eaten badly out here?",teagarden,tea garden,anagram,REG RET,0
92555,Where list is meddled with once,erstwhile,erstwhile,anagram,TAMPERED,0
130615,"Maybe skinny dip English rejected, crime when swimming",epidermic,epidermic,anagram,NATATORIUM,0
44081,Second-hand cylinder could be repaired with it,indirectly,indirectly,anagram,PISTONRING,0
118741,Prophets of doom fabricated star's mail,alarmists,alarmists,anagram,CASSANDRA,0
115441,Shocker! Had another go at paper when upset,taser,taser,anagram,RETRY,0
60476,A singer can use the arrangement,chanteuse,chanteuse,anagram,VOCALISE,0
60417,Offers surplus one pound to be doled out - amazing!,fullofsurprises,full of surprises,anagram,SPARE A POUND,0
108010,It's argon? Neon? Neither taking on being reactive,inertgas,inert gas,anagram,NOT GAS,0
49895,"Pipe blown in cold loo, time to go finally",clarinet,clarinet,anagram,FLUTELO,0
1799,Royal corpse is resurrected by Brown,sienna,sienna,anagram,QUEENS,0
19663,Danish legend translated without assistance,singlehanded,single handed,anagram,HANS CHRISTIAN,0
40712,"Showing wilfulness, the gods ran amok",headstrong,headstrong,anagram,HEADSTRONG,1
115226,"Making more extensive disorder in gaol, note",elongation,elongation,anagram,EXPANDING,0
75394,Scrambled eggs endorsed and used in an emergency by the army,greengoddess,green goddess,anagram,SPAMFOOD,0
27667,Bless me! A strange get-together,assemble,assemble,anagram,BAPTISM,0
27570,Unusually stern Goths dropping round with gifts,strengths,strengths,anagram,ATYPICAL,0
10240,"Italian hothead upsetting Italian creator of inferno, blowing top",etna,etna,anagram,DANT,0
73901,"Like certain writing from Italy, prose that's fancy",epistolary,epistolary,anagram,PROSECCO,0
51729,Swap parts of steam baths in island capital,nassau,nassau,anagram,SAUNAS,0
64834,French dresser Tom Cruise ordered,costumier,costumier,anagram,COMMODE,0
101924,Flower - love it to bits,violet,violet,anagram,DAISIES,0
79667,"Man swimming in river, son reveals",unmasks,unmasks,anagram,NARCOS,0
3903,Nicest forms with right angle for design template,stencil,stencil,anagram,NICESTS,0
26423,Fire single sniper shot,inspire,inspire,anagram,IGNITES,0
85110,"Girl, a brat, chewing up the rock",gibraltar,gibraltar,anagram,LITHOGIRL,0
130807,"Seeing Troy destroyed by donating a gift, for example",generosity,generosity,anagram,WITNESSING,0
121589,Nut roast as cooked for high fliers,astronauts,astronauts,anagram,PATRONISE,0
7128,You need to ride craftily to manage a title,editor,editor,anagram,HANDLE,0
13933,Ambassador renegotiating trade's capital backing,headrest,headrest,anagram,ENVOYS,0
130054,"Tragically, one does get shot in bed",gonetoseed,gone to seed,anagram,IN COLD BLOOD,0
10064,Distanced by a date-line blunder,alienated,alienated,anagram,OUTDATED,0
98500,"To play, I set up soccer for those who dislike union",eurosceptics,eurosceptics,anagram,ANTISOCIAL,0
57757,A delay upset the celebration,gala,gala,anagram,HALT,0
111614,I accept order mistakenly and went to and fro,reciprocated,reciprocated,anagram,COMMUTATED,0
66528,Angrily press one for an answer,response,response,anagram,BADGER,0
63006,"Nouveau roman of wretched Levantine, going East for love",antinovel,antinovel,anagram,NEOLITHIC,0
133151,Arabs live all over the place - their values may change,variables,variables,anagram,NOMADICS,0
30594,Blue-eyed boys back-tracking a short distance,step,step,anagram,BOYS,0
15182,"Bring about change in green energy, in short",engineer,engineer,anagram,RECYCLE,0
87556,Hustle curious enquirer,sleuth,sleuth,anagram,CONMAN,0
132640,Returned rotten fish,dab,dab,anagram,EEL,0
124520,"Riding on rocks, kept in shape by pressure only",nonrigid,non rigid,anagram,ON THE,0
111697,Possibly take work in state capital,topeka,topeka,anagram,MAYBE,0
77638,Contests organised by general in one of his towns?,tourneys,tourneys,anagram,TOURNIES,0
61443,Whoever wrote this dog's dinner must be round the bend!,paul,paul,anagram,IDIO,0
21820,Situation where no race is fixed,scenario,scenario,anagram,STALEMATE,0
114263,"Jolly good to punch Hitler, hated terribly",lighthearted,light hearted,anagram,RIGHT ROAST,0
5215,Preparation of ricin isn't essential,intrinsic,intrinsic,anagram,NONESSENTIAL,0
92553,Welsh rite performed once upon a time,erstwhile,erstwhile,anagram,ONCEINABLUE,0
33774,"Having drunk tots, miscue and produce strain",settomusic,set to music,anagram,HAD TOO MUCH,0
17719,Alienate sergeant in mess,estrange,estrange,anagram,ISOLATED,0
81138,Cautiously progressing petition about the end of hunting,tiptoeing,tiptoeing,anagram,TACTFULLY,0
36325,Novel by incomer in its early stages,embryonic,embryonic,anagram,IMMIGRANT,0
69933,Shed covering mess of debris - nothing in it,disrobe,disrobe,anagram,SHEDDER,0
128198,Dowdiest sort of paper like this,twosided,two sided,anagram,DOWDYPAPER,0
29387,Does vanity put right unpleasant picture?,videonasty,video nasty,anagram,MIRROR,0
133041,Unlikely rich setter will be giving more,stretchier,stretchier,anagram,GENERATOR,0
36795,Creative traits make one?,artist,artist,anagram,ARTIST,1
10767,Ugly finish in untidy set is an eyesore,stye,stye,anagram,EYES,0
3676,Helping to make Gaia the New Age goddess,athene,athene,anagram,GAIAIS,0
113172,Uranium stored in a folding plastic like a mould,fungoidal,fungoidal,anagram,URNEALLY,0
36962,Diana could be a nymph,naiad,naiad,anagram,DRYAD,0
34900,Knowing all to be in most nice order,omniscient,omniscient,anagram,OMNIPOTENT,0
140516,Produce an abridged version of Chaucer - current volume retained,giveoff,give off,anagram,EDIT,0
134152,An option as he fell ill?,selfheal,self heal,anagram,AS IS,0
124489,Ginger beer tip: goes off when infiltrated by rain?,rogers,rogers,anagram,FLATS,0
99095,"A long time, but Christmas is almost over",eon,eon,anagram,EON,1
101169,Grievances concerning nice jobs to swap,objections,objections,anagram,COMPLAINTS,0
74691,Turn up the gas ring to cook it,sago,sago,anagram,TOAD,0
89603,"Wild lion scared no-one, certainly not him",androcles,androcles,anagram,LEONARDO,0
92977,Colin goes out East to see her,nicole,nicole,anagram,COLLEN,0
81484,Smiley's pleader a suspect? I'm not at liberty to say,mylipsaresealed,my lips are sealed,anagram,IN A NUTSHELL,0
52423,Supports about to be cut,snip,snip,anagram,PROP,0
49786,Ballerinas missing a dance somewhere in Snowdonia,llanberis,llanberis,anagram,SNOWDONIA,0
124126,"Beset by stormy sea, go to bed dark and brooding",saturnine,saturnine,anagram,MELANCHOLY,0
132716,"Barber's work, Adagio for Strings, by all conclusions suits Christmas concert initially, when jazzed up",scissorcut,scissor cut,anagram,BARBER'S,0
129825,Is a route across the Channel going north of a huge land mass?,eurasia,eurasia,anagram,ISLANDS,0
32761,Strange letter about to be removed from altered design,delta,delta,anagram,MODEL,0
8215,Girl I complain about,naomi,naomi,anagram,LASSI,0
79869,Wool used more in knitting,merino,merino,anagram,YARNS,0
121107,Viagra not working for pilot,navigator,navigator,anagram,IMPOTENT,0
141659,Moralising work of Corbyn is trashed with gusto,scoutingforboys,scouting for boys,anagram,SERMON ON MOUNT,0
63990,Tea's ready in mess for movable feast,easterday,easter day,anagram,MOVEABLE FEAST,0
92710,Moving point wounded nag internally,poignant,poignant,anagram,NOMADIC,0
32883,"Tears flow, missing English ruler",tsar,tsar,anagram,RUSE,0
78307,Amaryllis dresses badly without trendy husband,shepherdess,shepherdess,anagram,ALLIUMS,0
59406,Hercules? He's off to raise the dough,lucre,lucre,anagram,ATLAS,0
84848,A free spirit and active friend to the workers,apiarist,apiarist,anagram,ANARCH,0
62948,Thong gets privates in a twist,strap,strap,anagram,SANDAL,0
105601,Philosopher finds our complex about American waters,rousseau,rousseau,anagram,PLATOON,0
55218,Gear change takes energy: go along with that,agree,agree,anagram,SHIFT,0
67265,Actors playing the old leader,castro,castro,anagram,THESES,0
100830,Indeed upset when refused,denied,denied,anagram,YESMAN,0
60372,Bolster arranged on the bed at sea,lobster,lobster,anagram,MATTRESS,0
68958,"Routed, beat a retreat",abate,abate,anagram,FLEES,0
118326,Decorating it with pregnant bats,patterning,patterning,anagram,EMBELLISH,0
3912,Drink from the basin,absinthe,absinthe,anagram,LAPSEAT,0
56694,Did Sue and Dot dash off?,usedto,used to,anagram,ID DO,0
28225,Old Irish characters around Omagh,ogham,ogham,anagram,OGHAM,1
41676,Circus performer - a heretic or revolutionary,charioteer,charioteer,anagram,ACROBAT,0
88031,Medal distribution halted,lamed,lamed,anagram,AWARD,0
102164,"Luke sees Mary, perhaps, as one seldom given due welcome",asylumseeker,asylum seeker,anagram,HOLY GHOST,0
133865,Building under a site is more rickety,unsteadier,unsteadier,anagram,SHAKIER,0
8050,"Taline, a kinky girl",natalie,natalie,anagram,LATINAS,0
31400,"Even so, I'd resolved to take the plunge",nosedive,nose dive,anagram,ALL IN,0
5343,"Shaking rear in defiance, poisoner with toxic tail aggravated, as stinger",scorpion,scorpion,anagram,SCORPION,1
117892,"Sell iodine, perhaps, as a substance in paint",linseedoil,linseed oil,anagram,TRADE IN,0
36238,Having to guess when Enigmatist gets out of order!,estimating,estimating,anagram,PERPLEXED,0
78808,Local death of Ericsson broadcast,necrosis,necrosis,anagram,LOCALIZE,0
12678,Not-so-wise guy stupidly smug on air,ignoramus,ignoramus,anagram,SMARTALEC,0
70617,"Explain complicated clue, a right puzzler initially!",clearup,clear up,anagram,ELABORATE,0
131487,Philosopher's theory pagan slammed,pythagorean,pythagorean,anagram,PLATONISM,0
122146,A lone crab scuttles round by the sea in Spain,barcelona,barcelona,anagram,SOLITARIO,0
109808,Chimp loath to get hit about the eye,ophthalmic,ophthalmic,anagram,BRUISED,0
35190,Dine out on candy? A potential killer!,cyanide,cyanide,anagram,SWEETS,0
105732,Votes could be wrong ones,noes,noes,anagram,VETO,0
49043,Planes manufactured in Italy,naples,naples,anagram,FIATS,0
88322,Defer changing Sam's boss's name,frederick,frederick,anagram,POSTPONE,0
100901,The joys of shifting super ales,pleasures,pleasures,anagram,HAPPINESS,0
51174,"Once gay characters reform, there's reasonable treatment for women",gynaecological,gynaecological,anagram,FEMINISM,0
118093,Sea air won't upset poor community,shantytown,shanty town,anagram,SEASIDE RES,0
107421,Rewriting Roald Dahl's final piece for money,dollar,dollar,anagram,CASHIER,0
62770,Supply RNA to supplement form of bluish cleaner,nailbrush,nailbrush,anagram,NURTURED,0
42610,There's sustenance when I turn into bananas,nutrition,nutrition,anagram,IBISCUITS,0
49497,Rocco is troubled by wind,sirocco,sirocco,anagram,ROCKETS,0
81649,He wrote about Eliza Mole,emilezola,emile zola,anagram,GEORGE ORWELL,0
38839,Those last shall be first - that's moral significance,ethos,ethos,anagram,MORAL,0
46373,Writer wrote timeless moving lines,orwell,orwell,anagram,POETRY,0
64227,USA twice interfered with Libyan leader: nothing new there,asusual,as usual,anagram,NO NEWS,0
83786,Indians ain't much moved by old chief with muted war cry,iainduncansmith,iain duncan smith,anagram,INDIAN GIVERS,0
140189,Something funny in setting of gelatin,tagline,tag line,anagram,ASPIRIN,0
49809,Ah Harpo! Possibly one of the greats of yesteryear,pharaoh,pharaoh,anagram,MARXIST,0
131219,"Worker often seen wearing blue, red, green and russet, I suspect",registerednurse,registered nurse,anagram,LABOUR PARTY,0
15866,Colour that could be fancy but not loud,cyan,cyan,anagram,TEAL,0
92952,Is crack badly affected by movement of traffic?,carsick,car sick,anagram,IS IT,0
33356,Arrangement of Israeli composer,salieri,salieri,anagram,SCHONE,0
73991,A five-nil reverse that may be scrambled,ova,ova,anagram,NIL,0
64019,"Cook's vessel, one seen in rain, beam obscured",bainmarie,bain marie,anagram,STEAM KETTLE,0
52426,Bob's legs turned over,snip,snip,anagram,CALF,0
31506,"It makes pepper pot mine, anyhow",pimento,pimento,anagram,ADAPTER,0
82230,Perhaps men say he's a sycophant,yesman,yes man,anagram,YES MAN,1
115065,Ordinal in West to show bottom face up?,maninthemoon,man in the moon,anagram,ONE UP SIDE,0
42856,Battle erupting around vessel's deck,turntable,turntable,anagram,HATCHMENT,0
8506,Mixed aromas embellish love for full-bodied Spanish female,amorosa,amorosa,anagram,SENORAS,0
38934,"Tho' semi is falling apart, it's most cosy",homiest,homiest,anagram,COZIEST,0
48873,He wrote about a large weight,zola,zola,anagram,TONY,0
31677,Tabitha Twitchit to find home,habitat,habitat,anagram,TABITHA,0
30830,"The end of the month, perhaps, so spread it thither",thirtieth,thirtieth,anagram,BUTTERED,0
98383,"Confirm a try, if converted properly",ratify,ratify,anagram,VERIFY,0
122042,Spooner's alarm for a tart?,bakewell,bakewell,anagram,RHUBARB,0
51463,Good-looking six-footer foolishly married short lady,redadmiral,red admiral,anagram,TALL DARK,0
54988,See lambs going round in flocks together,assembles,assembles,anagram,PASTORAL,0
22176,Strip shown in scene and suspicious motive involved,dennisthemenace,dennis the menace,anagram,STRIP TEASE,0
139601,Pam ceded building and made off,decamped,decamped,anagram,ABSCONDED,0
127915,They make cold scalp hot in a blizzard,clothcaps,cloth caps,anagram,HAT RACKS,0
97656,I find reformed smoker irritating,irksome,irksome,anagram,INHALER,0
124575,"Grating cheese at first, add tins or nuts",discordant,discordant,anagram,PARMESANS,0
16340,Lizard again becoming animated around mid-January,iguana,iguana,anagram,ANIMUS,0
122500,Maximum awareness required when the H. Grail is exposed,highalert,high alert,anagram,HOLY GRAIL,0
110746,Marine upset a lunatic,nautical,nautical,anagram,MANIACS,0
138450,First two of irritating Pogues' wayward followers,groupies,groupies,anagram,OGREISHLY,0
7584,Here's hoping I spring a surprise,aspiring,aspiring,anagram,SURPRISE,0
128120,Two English animals on the loose in Pacific region,melanesia,melanesia,anagram,TASMANIANS,0
49068,"Picture gives an image, ultimately distorted",envisage,envisage,anagram,PORTRAITS,0
97821,Later organisation of workers' guild,artel,artel,anagram,UNION,0
119209,Probably time to tuck into sausage pie,ataguess,at a guess,anagram,IT'S A,0
88140,"King acted madly in theatre, executed patron",george,george,anagram,REGAL,0
60419,Spooner's allowed bird to escape,getloose,get loose,anagram,LET OUT,0
77667,Sugary affair heard to come back after being booed?,meringue,meringue,anagram,REVERSE,0
35307,This will locate drama school correctly,radar,radar,anagram,MAPS,0
38161,Predator about to move freely,flow,flow,anagram,LION,0
15200,Is a name recollectable? Not with this,amnesia,amnesia,anagram,ANONYM,0
37771,Romantic details I made up,idealist,idealist,anagram,FICTION,0
104378,Bird changes head from what could be its doom …,partridge,partridge,anagram,PERDITION,0
96465,Heinous confusion within a company,inhouse,in house,anagram,AN LLC,0
138323,Commends review of nurses taking temperature twice,entrusts,entrusts,anagram,PRAISES,0
110707,Some letters describe how to cook this dish,omelette,omelette,anagram,SPAGHETTI,0
23163,"Suave Bond - middle of sea, Craig's stripped off",debonair,debonair,anagram,DEBONAIR,1
36518,Note milk-curdler is overturned,tenner,tenner,anagram,CURDLE,0
90905,"Various emails, no clues",miscellaneous,miscellaneous,anagram,SPAMFILTER,0
43754,Read of sloppy hat,fedora,fedora,anagram,BERETTA,0
13619,"Page in ""Paradise Lost"" may go missing",disappear,disappear,anagram,BOOKMARK,0
108074,Scared badly by Lebanese features,cedars,cedars,anagram,BELEBAS,0
49324,Intricately veined salad plant,endive,endive,anagram,LETTUC,0
20728,"Using detailed examination, I can't allay worries",analytical,analytical,anagram,ANALYSING,0
10463,Wagner's Ring? No - not all hell let loose,lohengrin,lohengrin,anagram,WALPURGIS,0
79850,"Under counter, old drunken farts won sham argument",manofstraw,man of straw,anagram,ON THE,0
13109,"A Ford ""T"" car is renovated, showing motorist's skill",roadcraft,roadcraft,anagram,DRIVABILITY,0
21822,Situation as nice or nasty,scenario,scenario,anagram,POSITION,0
15742,Eye a fresh flower,aperture,aperture,anagram,DAISYELL,0
61043,Energetic sort has Monday off,dynamo,dynamo,anagram,DYNAMO,1
63487,Fund new loony Borders party,endow,endow,anagram,FUNDAS,0
104142,"Dozen chairs, one removed, dancing with playfulness",scherzando,scherzando,anagram,TWELVECHA,0
114264,Unusually lithe daughter leaving university in good spirits,lighthearted,light hearted,anagram,AGILETD,0
94656,"Labour would be after this on stage - it's ""New""!",gestation,gestation,anagram,OFFSTAGE,0
43646,"Christian code about being artificial, but seeming otherwise",android,android,anagram,SIMPLE,0
46910,Turned radio on electrician's last order,ordain,ordain,anagram,TUNED,0
8825,Bottom? Then second to bottom's exceptional,rare,rare,anagram,ARSE,0
141132,"Ten fools, cavorting with glee, lose all inhibitions",letoneselfgo,let oneself go,anagram,TEN MEN IN ABANDON,0
27665,Collect up jumble in efficient fashion,assemble,assemble,anagram,GATHER,0
34020,He has broken links with one foreign capital,helsinki,helsinki,anagram,EXHUSBAND,0
18314,star@alien set back by infectious disease,tetanus,tetanus,anagram,ASTEROID,0
94223,"For a break, urge ride round University, as required by custom",derigueur,de rigueur,anagram,AS IS,0
47375,Naughty ladies men dream of,ideals,ideals,anagram,SIRENS,0
45062,Rising bog round ground,oval,oval,anagram,MOOR,0
43561,Vulgar words recur with naval orders,vernacular,vernacular,anagram,OBSCENES,0
91398,"Horribly vain and aloof, but not successful",ofnoavail,of no avail,anagram,SO UP,0
105549,Maclean's turn to show restraint,manacles,manacles,anagram,MACLEAN,0
76108,"Sectarians from Ithaca, right? Wrong!",cathari,cathari,anagram,ILOTICS,0
21928,Softer sort of wood,forest,forest,anagram,BALSAS,0
80180,"Dear Sir, These could be what you've always wanted",heartsdesire,hearts desire,anagram,DREAM MEN,0
54065,TV company ran poster in Georgia,granada,granada,anagram,PEACOCK,0
114505,"It was Tio Pepe, nothing less, poured out here",wastepipe,waste pipe,anagram,TAPE IN,0
108849,"Initially inferior count: sceptical, sadly, about making a baby?",conceptualistic,conceptualistic,anagram,CONCEPTIVELY,0
129047,Old photographs and toys prefer recycling,ferrotypes,ferrotypes,anagram,ANTIQUELY,0
34182,He wrote about a tree,camus,camus,anagram,ENIDB,0
89592,"Stretched up, standing and unfolding",narrating,narrating,anagram,UNFURLED,0
85813,Throw out - time's up,emit,emit,anagram,EXPI,0
131618,Daub number plates (not first three letters) to confuse followers,beplaster,beplaster,anagram,MISLEADERS,0
88396,Fellow arranged ordinals around a balancing aid at sea,dorsalfin,dorsal fin,anagram,BUOY ANCY,0
110851,"I pitch a tent abroad without assent, initially causing bad blood",antipathetic,antipathetic,anagram,DISSIDENT,0
128284,Chopin piece of sole piano variation,polonaise,polonaise,anagram,NOCTURNES,0
45142,One takes so long making pictures,images,images,anagram,CAMERA,0
8092,Wordplay of a Socratic kind,acrostic,acrostic,anagram,DIALOGUE,0
141791,Unusually daring type of dressing,indrag,in drag,anagram,TO DARE,0
81143,Rose made arrangements to name date,emanated,emanated,anagram,NOMINATE,0
115902,Function of arsenic that's criminal,arcsine,arc sine,anagram,MURDER,0
11078,Explosive chap who must retire for the good of France,nobel,nobel,anagram,PETAR,0
69347,"Parking, I can set alarm",panic,panic,anagram,PARKIC,0
8880,Gentleman Bottom raised the remains of a wreck,debris,debris,anagram,DEBRIS,1
137669,Terrible Sun lie/fib can't be run together,infusible,infusible,anagram,SUNSCORCH,0
125248,Spread to excite gourmet and pal,promulgate,promulgate,anagram,BUTTERSPREAD,0
124833,Unpredictable podgy Eastern pariah,pyedog,pye dog,anagram,FAT CAT,0
72167,"Player, a giant with red dicky",tragedian,tragedian,anagram,ATHLETE,0
117251,Rents due to be rendered without relief,unrested,unrested,anagram,TENANTS,0
114128,"Coarse content of shoals, in more ways than one",oafish,oafish,anagram,FISHER,0
23355,"Vengeance of Greeks in mess, introduction of euro having failed",nemesis,nemesis,anagram,IXIONIC,0
102545,Ridges of gravel need new rakes and spades,eskars,eskars,anagram,ESCARPS,0
91781,Invest a loss from agreeable dealing after superior intervenes,beleaguer,beleaguer,anagram,INVESTOR,0
24481,This devil will shatter the simple hopes,mephistopheles,mephistopheles,anagram,MEPHISTOPHELES,1
109773,"Novelist gets near, bent on ...",annebronte,anne bronte,anagram,AUSTEN,0
117284,Small flier legate distributed,eaglet,eaglet,anagram,BEEFLY,0
36878,Top Portugal's tourist potential,outstrip,outstrip,anagram,ALGARVE,0
57555,"Risk breaking leg, needing to call in a doctor",gamble,gamble,anagram,FRACTURE,0
115842,Forecast to prince: Di is unstable,prediction,prediction,anagram,WEATHER,0
107706,Such people are extremely clever when exchanging points,smastset,smast set,anagram,SWAP SHOP,0
30625,Discover a canister at sea,ascertain,ascertain,anagram,FINDTUBE,0
68986,Paltry meals made with bread in Japan,measly,measly,anagram,BENTOS,0
98056,"Prosecuted about bad return, defiled",sullied,sullied,anagram,SULLIED,1
142290,"Unruly as punks, one finally arrested comes quietly",sneaksup,sneaks up,anagram,AS QUIET,0
101585,"The corral's shambolic, but from it comes such music",orchestral,orchestral,anagram,COUNTRY,0
117080,"Treat Peter to a Trial by Jury, say?",operetta,operetta,anagram,OPERATES,0
38265,Note: sheet to be changed when baby does this,teethes,teethes,anagram,WETTING,0
38990,Catches up with weapon,sten,sten,anagram,SPEAR,0
106345,Distress when train set gets damaged,straiten,straiten,anagram,TRAINSET,0
130619,Isolated ones left sardines at sea,islanders,islanders,anagram,HERMITCRAB,0
104698,Sully an overstuffed cow?,deflower,deflower,anagram,BESMIRCH,0
133984,Dreadful abuse hit regular attenders,habitues,habitues,anagram,ATTENDERS,0
131979,Courtesy of chief rival wounded close to Burgundy,chivalry,chivalry,anagram,COURTESY,0
138816,"Rose that needs cutting, heavens mother inspired!",whiskymac,whisky mac,anagram,PRUNING SHEARS,0
20269,Trumpeter amazing the panel,elephant,elephant,anagram,BUGLER,0
36805,"Initially without force, elevating King David, for example",artist,artist,anagram,PSALMIST,0
43697,Only women admitted into mobile phone event,phenomenon,phenomenon,anagram,FEMININE,0
60744,"Bridge, tailor-made for a canal",rialto,rialto,anagram,AQUEDS,0
84882,Spinning RR into a ball? Not perhaps with this!,antirollbar,anti roll bar,anagram,NOT A BALL,0
48349,What one's good cause seeks? Try gelt found in distribution,lotteryfunding,lottery funding,anagram,CHARITY BEGINS,0
1764,Manner of Israel's one-time neighbour rising,mode,mode,anagram,AMAN,0
89744,Came up with a diet change for the undernourished,emaciated,emaciated,anagram,CONCEIVED,0
89321,Sign to new Catholic claiming spiritual knowledge,gnostic,gnostic,anagram,GNOSTIC,1
137044,Piles of rubbish and rats scurrying by hospital in poor shape,trashheaps,trash heaps,anagram,TIP SAT,0
116855,"Use a cuff, eh? Mad, she drives me",chauffeuse,chauffeuse,anagram,HANDCUFFS,0
34879,Example of an insect blight,instance,instance,anagram,LOCUSTAE,0
135206,A bunch of pseuds of the art editor kind,softhearted,soft hearted,anagram,ART SODS,0
40220,Greek river with body of water rising,aesop,aesop,anagram,IONIA,0
10449,Must fix rider's wooden legs,stumps,stumps,anagram,STIRR,0
46044,Spooner's pet's entry to working-class symbol,flatcap,flat cap,anagram,CAT DOG,0
33352,I daren't exchange one car for another,tradein,trade in,anagram,I SWAP,0
22271,Club official sure in re art anyway,treasurer,treasurer,anagram,CURATOR,0
131268,Doctor paid a vet to be compliant,adaptive,adaptive,anagram,COMPLIANT,0
118912,Let no urban car be otherwise,carbonneutral,carbon neutral,anagram,LET NO CAR BE,0
135860,Reverse-engineered molecule that might bind some solutions here,and,and,anagram,ION,0
4,Number Three at sea,ether,ether,anagram,TERN,0
74321,Support for the devout in endless Euripides production,priedieu,prie dieu,anagram,ALTAR,0
121217,Announces several changes,reveals,reveals,anagram,DECLARE,0
123687,Its creed could be judicious,discreet,discreet,anagram,CHURCHES,0
40778,Church following the lunar cycle?,lutheran,lutheran,anagram,MOONIES,0
73305,"Tough, shrewd and practical hands rode range",hardnosed,hard nosed,anagram,HARD MEN,0
94963,Cutting of taxes by queen works out,exercises,exercises,anagram,REDUCTIONS,0
132116,"Barrow by rail, shortly to return",cart,cart,anagram,BRAE,0
25260,"Masses drifting away, slice of cake ultimately getting wasted",icefloes,ice floes,anagram,MAS TEA,0
117938,Keen to pirouette over good music,reggae,reggae,anagram,AROMA,0
42685,Begin a different way of life?,being,being,anagram,RENEW,0
3897,Means of reproduction for awkward clients,stencil,stencil,anagram,CLONES,0
111620,Crime scene? It's an adult shot to pieces,indecentassault,indecent assault,anagram,PHOTOGRAPH,0
42128,"Oriental sailor, a rogue changing sides",lascar,lascar,anagram,CHINAM,0
30910,"Not all the book, but about right",excerpt,excerpt,anagram,CHAPTER,0
11133,European Union bearing modified vegetable produce,aubergine,aubergine,anagram,EUROPEAN,0
10197,One who picks the winning ticket goes up for the prize,reward,reward,anagram,DRAWER,0
74378,Possibly see unit as part of another unit,ensuite,en suite,anagram,IS IN,0
70042,Send Giles revised stuff that's recently arisen,seedlings,seedlings,anagram,RESUBMIT,0
116001,Supply cable possibly halved,flexibly,flexibly,anagram,CABLETV,0
127727,Re-enter formation of earth,terrene,terrene,anagram,LANDFILL,0
