Index,Clue,Solution,Spaced_Solution,gemma_predicted,gemma_solved_answer
10936,Mix porridge here,stir,stir,double definition,STIR,1
105355,An amount of rye from the nursery?,pocketful,pocketful,double definition,CORNSTALK,0
79097,Dispose of foolish nonsense in contrasting volumes,polishoff,polish off,double definition,THROW OUT,0
60329,Having lately joined a certain choir? Absolutely,dead,dead,double definition,SURE,0
68726,Results are usually laughable when this missile is launched,custardpie,custard pie,double definition,LAUGHING GAS,0
118402,The Dogs of War?,terriers,terriers,double definition,BULLDOGS,0
119590,Solidly built bunch of idiots?,thickset,thickset,double definition,CONCRETE,0
135970,"It's deceitful - ""hat"", if clued cryptically?",badfaith,bad faith,double definition,LOW CROWN,0
26911,The ABC of literature?,letters,letters,double definition,PRIMERS,0
75971,One used to avoid getting the ticket,parkingmeter,parking meter,double definition,PARKING METER,1
85018,Dismiss one on the register,cashier,cashier,double definition,CASHIER,1
64851,"Religious leader, follower of Martin Luther",king,king,double definition,POPE,0
126657,Member employed to split the opposition?,swordarm,sword arm,double definition,SPLIT PIN,0
69789,"Of course, part is in apple-pie order",straight,straight,double definition,ASPIRINS,0
77308,A cricket captain may do so and confess,declare,declare,double definition,CONCEDE,0
8236,Birds presented with bill for geranium,cranes,cranes,double definition,STOCKS,0
74593,"Comprehensive description of ""The Three Blind Mice""?",detailed,detailed,double definition,DETAILED,1
93660,A writer Kipling never expected to meet,twain,twain,double definition,SCRIBE,0
33995,Record appearance of full moon,disc,disc,double definition,DISC,1
74709,Stockings getting runs in clothes drier,horse,horse,double definition,HOSER,0
52667,"High jumper to run, it's announced",flea,flea,double definition,FLEA,1
45755,"Definitely short and sweet, perhaps",course,course,double definition,CANDID,0
102462,Complete extrovert,unreserved,unreserved,double definition,UTTERMOST,0
67604,Writing crosswords is getting hard,setting,setting,double definition,PENNING,0
19308,Go back to pay for another round,retreat,retreat,double definition,RETREAT,1
54712,Close a make-up case,compact,compact,double definition,COMPOSE,0
134354,Finished digging? My congratulations!,welldone,well done,double definition,WELL DONE,1
29637,Publication showing current changes,tidetable,tide table,double definition,TIDE TABLE,1
96427,What could indicate a limited number being really excited,turnedon,turned on,double definition,STIRRED UP,0
37646,They are wound and screwy,wingnuts,wing nuts,double definition,WIND UP,0
84220,Beer bottle for Brecht's mother,courage,courage,double definition,ALEMANA,0
26528,Here to make an introduction,present,present,double definition,PRESENT,1
11096,Shed a little off the perpendicular?,leanto,lean to,double definition,LEAN TO,1
59362,Bob's actress,sleigh,sleigh,double definition,CURTIS,0
139304,Reporting for work,journalism,journalism,double definition,ACCOUNTING,0
73548,Demonstration of spiritual strength,proof,proof,double definition,PROOF,1
112047,Dated and removed,tookout,took out,double definition,WENT OUT,0
33601,Specialist in stocktaking?,rustler,rustler,double definition,AUDITOR,0
74328,Pervade conundrum,riddle,riddle,double definition,RIDDLE,1
29758,Judge an instrument,recorder,recorder,double definition,RECORDER,1
42087,In which one should certainly hear a pin drop,bowlingalleys,bowling alleys,double definition,BOWLING CENTRE,0
4107,Declare support,maintain,maintain,double definition,ADVOCATE,0
118829,Observer Magazine,spectator,spectator,double definition,SPECTATOR,1
37813,Source of Columbus's sail,genoa,genoa,double definition,TRADE,0
131083,They were once responsible for the mail,armourers,armourers,double definition,ARMOURERS,1
47680,Fights that dogs enjoy,scraps,scraps,double definition,SCRAPS,1
68661,Ways to be heard on an island,rhodes,rhodes,double definition,RHODES,1
76928,Clothes one changes in the car,gear,gear,double definition,GEAR,1
15885,A little peck is seen here,kiss,kiss,double definition,LIPS,0
129442,Hail or drops of water in Scotland,greet,greet,double definition,SLEET,0
71443,Defeat makes no difference to mum or dad,reversal,reversal,double definition,OVERTURN,0
17029,Drawing instrument found amongst dividers?,ruler,ruler,double definition,RULER,1
121287,It's kept in banks but also found in circulation,blood,blood,double definition,BLOOD,1
46177,How the weather can heat kettles,elements,elements,double definition,SKELETAL,0
56893,Arab chief's tremor when speaking,sheikh,sheikh,double definition,SHEIKH,1
83667,Variety of yellow crackers? Not quite,banana,banana,double definition,BANANA,1
76640,Decline to respond to come-on,pass,pass,double definition,DENY,0
76712,"Box, for instance",case,case,double definition,CASE,1
103474,The point of a quarrel?,arrowhead,arrowhead,double definition,SHARPNESS,0
46657,Growth for production?,plant,plant,double definition,YIELD,0
15031,"Married to eleven men, perhaps?",united,united,double definition,UNITED,1
78454,Walk unsteadily at different times,stagger,stagger,double definition,STAGGER,1
91356,Is unable to face the situation with free-range poultry?,chickensout,chickens out,double definition,CHICKENS OUT,1
61812,Lord of a Belgian town,liege,liege,double definition,LIEGE,1
73048,The first notes of a French artist,dore,dore,double definition,DORE,1
138907,Shorten journey to and from work,commute,commute,double definition,COMMUTE,1
44962,Ineffective exhortation to inveterate consumer,useless,useless,double definition,SPONGER,0
21606,Like the Swiss between shifts,neutral,neutral,double definition,NEUTRAL,1
14137,Settled in a resolute way,determined,determined,double definition,STABLISHED,0
68341,The best workmen,optimal,optimal,double definition,TOPHAND,0
75995,Old English district sounds wet,soke,soke,double definition,SOKE,1
57082,Piped music is groovy,fluted,fluted,double definition,FLUTED,1
44965,Economise in vain,useless,useless,double definition,SAVINGS,0
129620,Not knowing how to mend a fuse?,inthedark,in the dark,double definition,IN THE DARK,1
4656,Runners organised in some schools,streams,streams,double definition,STREAMS,1
46488,Game constructed by snooker player?,bridge,bridge,double definition,SQUASH,0
8130,Join forces?,enlist,enlist,double definition,ALLIES,0
55758,Eggs used for a change?,clutch,clutch,double definition,SHELLS,0
21697,Relation may be related on the other side,anti,anti,double definition,ECHO,0
113161,Order to freeze work on fortifications,keepstill,keep still,double definition,HALT WORKS,0
41350,Beethoven's fifth penguin?,emperor,emperor,double definition,EMPEROR,1
38285,Playtime in January,twelfthnight,twelfth night,double definition,HOLIDAY BREAK,0
43049,A measure of port,acre,acre,double definition,DRAM,0
6924,Expensive honey,dear,dear,double definition,DEAR,1
32127,When across the street it may need to be wet,whistle,whistle,double definition,WASHING,0
25318,Castles in the air?,rooks,rooks,double definition,ROOKS,1
120255,US port's wind-powered structures,mobiles,mobiles,double definition,SEAPORT,0
100099,Improbable? No fear!,notlikely,not likely,double definition,OFF CHANCE,0
23274,We're told sea bird shows a bit of a habit,cowl,cowl,double definition,TICS,0
23893,Anger - a feature of high church ritual,incense,incense,double definition,INCENSE,1
103849,Deadly connection,terminal,terminal,double definition,TERMINAL,1
2504,Struggle in which the services prove decisive,tiebreak,tie break,double definition,TIE BREAK,1
84802,Bishop of a foreign cathedral,chartres,chartres,double definition,BASILICA,0
79230,Scorn for amorous behaviour causing trouble with the judge,contemptofcourt,contempt of court,double definition,SNEERING AT LOVE,0
128939,Under-the-table activity is said to be a financial indicator,ftse,ftse,double definition,TICK,0
34565,Frustrate check on tax,scotch,scotch,double definition,THWART,0
117829,Which is unlikely means of capturing a crowd scene on film?,longshot,long shot,double definition,LONG SHOT,1
98025,Group is for capital punishment,scaffold,scaffold,double definition,SENTENCE,0
89953,"Except for its head, river is brown",umber,umber,double definition,UMBER,1
18122,Surplus to requirements and turned off,redundant,redundant,double definition,REDUNDANT,1
19792,Piece of paper for erratum,slip,slip,double definition,SLIP,1
109644,"Coppers, obsolete money?",oldbill,old bill,double definition,OLD COIN,0
76494,Supplier is the plaintiff,issuer,issuer,double definition,ISSUER,1
62622,Which comes as no shock to those who have it,alopecia,alopecia,double definition,EARTHING,0
29479,Coach to cut short corner,tutor,tutor,double definition,ANGLE,0
54976,Are you Ben? Apparently not,arthur,arthur,double definition,UNTRUE,0
4007,Potato sound in the orchestra,tuba,tuba,double definition,TUBA,1
47739,Lower in a mathematical scale,abase,abase,double definition,ABASE,1
38980,"They hurl brickbats at the Prince of Wales, perhaps",critics,critics,double definition,CRITICS,1
75635,Plays records and is greatly affected,putsonairs,puts on airs,double definition,PUTS ON ACTS,0
25227,"Saying ""scat!"", you put your foot in it",shoe,shoe,double definition,SHOE,1
102784,Put on the rack to extract information?,drawoneout,draw one out,double definition,READ THE MAP,0
123909,One showing appreciation of tongue,clapper,clapper,double definition,GOURMET,0
74929,The family's failure makes a wretched story,poorrelation,poor relation,double definition,POOR RELATION,1
87568,Tattoos on Mark's legs,drumsticks,drumsticks,double definition,SIGNATURES,0
31399,Sharp decline in air traffic,nosedive,nosedive,double definition,SKYDIVES,0
38825,It's a traditional English pursuit,trade,trade,double definition,CHASE,0
82885,Old car in a pile-up,heap,heap,double definition,HEAP,1
129816,Art of sewer decoration?,embroidery,embroidery,double definition,EMBROIDERY,1
76727,"Teacher mounting trapeze, swinging both ways",rabbi,rabbi,double definition,TUTOR,0
42700,What it means to a barman,italian,italian,double definition,TIPPING,0
65868,This book is bound to last,hardback,hardback,double definition,HARDBACK,1
31652,"When it leaks, it's hard to stop",brakefluid,brake fluid,double definition,BLOOD STAIN,0
52395,"Merciless sun, perhaps, leading to peeling",unsparing,unsparing,double definition,UNSPARING,1
27427,Safe company?,firm,firm,double definition,FIRM,1
18832,Neighbour has an objection,abut,abut,double definition,SIDE,0
66954,Old woman tickled to death?,trout,trout,double definition,CRONE,0
1472,The advantage of keenness,edge,edge,double definition,EDGE,1
58969,Spanish men's accent,tilde,tilde,double definition,TILDE,1
5827,Rebel without a cause,raise,raise,double definition,RISER,0
74209,"World leader, so-called",bush,bush,double definition,TSAR,0
135829,Where royal profile is exactly right,onthemoney,on the money,double definition,ON THE MONEY,1
135397,How future date might be announced? Never!,thatllbetheday,thatll be the day,double definition,SOMETIME NEXT YEAR,0
44876,How bounders are caught unawares?,onthehop,on the hop,double definition,ON THE HOP,1
113186,What fell off a lorry with a direct hit?,goodshot,good shot,double definition,DROP SHOT,0
31922,Programme expressing the broad view,panorama,panorama,double definition,PANORAMA,1
29454,Means of severing wrestler's hold,scissors,scissors,double definition,SCISSORS,1
4415,Fall out of love and languish,droop,droop,double definition,DROOP,1
90038,"Audible, quiet man",piece,piece,double definition,SOUND,0
48158,Almost regretting destruction,ruin,ruin,double definition,RUIN,1
76889,False hat?,porkpie,pork pie,double definition,FLAT CAP,0
81621,Anglo-Italian port? Sounds foul!,leghorn,leghorn,double definition,AIRPORT,0
84248,Clay died in Nigerian port,hardcourt,hard court,double definition,PORT NOVO,0
98391,"This may be put on legal documents, we hear",ritz,ritz,double definition,SIGN,0
30162,Experiment on patients may set precedents,testcases,test cases,double definition,TEST CASES,1
106731,St Wenceslas's feast day?,stephen,stephen,double definition,HOLIDAY,0
75220,Banks can stop advances,earthworks,earthworks,double definition,EMBANKMENT,0
61298,High-rise central block,massif,massif,double definition,TOWER,0
136089,Accounts written across blackboards,tables,tables,double definition,SLATES,0
52048,Love child,baby,baby,double definition,OSON,0
42093,Batty Ms Flint announcing her resignation?,heighho,heigh ho,double definition,GIVES UP,0
20818,Painter/drawer taking in river,durer,durer,double definition,HOUSE,0
85462,Good reputation to consider,esteem,esteem,double definition,ESTEEM,1
78230,A great liking for disorder,affection,affection,double definition,ADDICTION,0
139798,Calm down and don't put too much money on that horse!,keepyourshirton,keep your shirt on,double definition,HOLD YOUR HORSES,0
19203,"Sacked, no doubt",inthebag,in the bag,double definition,IN THE BIN,0
66419,Letters on keyboard can be low,depressed,depressed,double definition,LOWERCASE,0
47436,Ideal stage for Pinafore?,apron,apron,double definition,OPERA,0
33343,They mark boundaries down,hahas,ha has,double definition,T-POSTS,0
132075,"Boxer, a former heavyweight on the left?",benn,benn,double definition,PUGS,0
130126,Leisure period gets cancelled,timeoff,time off,double definition,TIME OFF,1
73335,A poem can be something positive,anode,anode,double definition,ANODE,1
84852,What's in a vacuum? It's unimportant,nomatter,no matter,double definition,NO MATTER,1
108062,Blair's stint said to have progressively deteriorated,decade,decade,double definition,ERODED,0
44960,To be frugal is futile,useless,useless,double definition,USELESS,1
43765,Strain of a grave commitment?,dirge,dirge,double definition,ELEGY,0
29788,Look both ways,peep,peep,double definition,PEEP,1
86433,Dent made by sniper does damage,depression,depression,double definition,DEPRESSION,1
20921,Gets rid of bad habits and schemes,devices,devices,double definition,DEVICES,1
123107,Light-headed lady?,platinumblonde,platinum blonde,double definition,SATELLITE DISH,0
87827,It need not give rise to punishment,detention,detention,double definition,NECESSITY,0
44095,Type of window where it gets quiet!,sash,sash,double definition,SASH,1
46507,"Male peon, say?",hymn,hymn,double definition,PAWN,0
90616,Menswear or ladieswear bedecking Anglicans,braces,braces,double definition,SASHES,0
97315,Main animal that replaced agricultural labourers,thresher,thresher,double definition,SEAHORSE,0
91720,Sees fruit cooked instead?,dates,dates,double definition,STARE,0
57576,Mug had with tart,turnover,turnover,double definition,CUPCAKES,0
110918,"Stays, as of old, for a drink",stiffener,stiffener,double definition,SUPPORTER,0
126008,Sound measure,fathom,fathom,double definition,FATHOM,1
81044,"Authoritarian, dehumanising and oppressive: like Blair?",orwellian,orwellian,double definition,ORWELLIAN,1
31762,It's the vicar's place to sound like an ass ...,bray,bray,double definition,BRAY,1
2685,It's built as an ocean container,groyne,groyne,double definition,VESSEL,0
133706,Disease: could it be linked to thrush?,birdflu,bird flu,double definition,BIRD FLU,1
27002,Very much like duck,love,love,double definition,DEEP,0
31014,One barely appreciates the outdoors,naturist,naturist,double definition,SKINDIP,0
27851,Reassurance expressed; but not here,there,there,double definition,THERE,1
97716,Period of maritime decline,lowwater,low water,double definition,LOW WATER,1
51343,Sort of policy that threatens both government and opposition?,thirdparty,third party,double definition,STATE POLICE,0
9732,Right for which Muhammad Ali often fought,title,title,double definition,TITLE,1
2556,Tedious drill?,bore,bore,double definition,BORE,1
97822,In their own fields the French are unbeatable,champs,champs,double definition,COURTS,0
36578,Communication from landlord,letter,letter,double definition,LETTER,1
31078,Augustus who painted an evangelist,john,john,double definition,MARK,0
118228,Finally decide,conclude,conclude,double definition,CONCLUDE,1
124387,"Elected foreign leader, repeatedly",putin,putin,double definition,OPTED,0
72471,"Appliance for the unsound? If dead, a mistake",deafaid,deaf aid,double definition,DEAF AID,1
45220,August: put gold back,royal,royal,double definition,ROYAL,1
45260,What an MP has to beat in a car?,seatbelt,seat belt,double definition,DRUM BEAT,0
77765,Expecting to be like Incey Wincey Spider,upthespout,up the spout,double definition,UP THE SPOUT,1
112656,Hail lovely ground,volley,volley,double definition,VOLLEY,1
23211,Soul mate of Eros,psyche,psyche,double definition,PSYCHE,1
9989,"Minimum piece, simple as that",least,least,double definition,BASIC,0
13921,Perpetual child's play,peterpan,peter pan,double definition,SANDS BOX,0
99743,Thinking about the nature of narcissistic love?,reflective,reflective,double definition,REFLECTING,0
48836,A bridal path?,aisle,aisle,double definition,AISLE,1
91953,Key words?,opensesame,open sesame,double definition,OPEN SESAME,1
53925,One way of underlining a decision,ruling,ruling,double definition,RULING,1
63142,Animal finding snake in the grass,weasel,weasel,double definition,BADGER,0
106495,Particularly the highest,aboveall,above all,double definition,ABOVE ALL,1
140738,Elaborate situation created by streaker?,fleshout,flesh out,double definition,DRESS OUT,0
59120,Distinctive smell of seaweed,tang,tang,double definition,TANG,1
70575,Lice in the back room? Don't worry!,nevermind,never mind,double definition,NEVER MIND,1
98030,A spot of capital punishment,scaffold,scaffold,double definition,SENTENCE,0
70403,"How oral evidence is presented, apparently",itissaid,it is said,double definition,AS IT WERE,0
24403,"Middle of the road, like Britain?",island,island,double definition,ISLAND,1
85700,The sound of the bullring,torus,torus,double definition,ARENA,0
75736,Riding apace,astride,astride,double definition,ASTRIDE,1
14217,Lad in a whirl,eddy,eddy,double definition,EDDY,1
129446,Intermittent rain penetrating blind not a trickle,drizzle,drizzle,double definition,DROUGHT,0
3406,He gains nothing from his activities,amateur,amateur,double definition,GAMBLER,0
106859,"Deck chair on the Titanic, as they say",recliner,recliner,double definition,SINKABLE,0
69747,Capital investment for father?,biretta,biretta,double definition,SPANISH,0
123651,"They are heard in the garden, or seen on the phone",tweets,tweets,double definition,BUZZES,0
54242,Condone taking a gamble,abet,abet,double definition,ABET,1
90359,They nick money,coppers,coppers,double definition,THIEVES,0
65715,Recipient of national bus pass?,newagetraveller,new age traveller,double definition,THE OLD PENSIONER,0
61092,Domestic flights,staircases,staircases,double definition,STAIRCASES,1
15407,Have a mind to have a party,entertain,entertain,double definition,INTENDING,0
26343,It may be of untold value,secret,secret,double definition,TALENT,0
60575,I'm surprised Kay's on fiddle,cook,cook,double definition,SKIM,0
55129,Test requirement that's set too high?,overrate,overrate,double definition,STANDARD,0
15780,Sign of too much discipline,bull,bull,double definition,SCAR,0
85732,Size up a house plant?,repot,repot,double definition,SCALE,0
98433,"Once called the universal doner, reportedly a mistake",typo,typo,double definition,OOPS,0
41595,Delays and keeps at a distance,holdsoff,holds off,double definition,HOLDS OFF,1
46230,Protester topped bowman,archer,archer,double definition,HOOTER,0
98897,In where they tend to get you out,hospitalised,hospitalised,double definition,HOSPITAL WARD,0
128981,"They have no choice, poor chaps",beggars,beggars,double definition,PAUPERS,0
138175,Like a tree? Dog may have,barked,barked,double definition,BARKED,1
111192,Honestly devoid of cant?,onthelevel,on the level,double definition,ON THE LEVEL,1
120808,"Preacher, or reciter of poetry?",layreader,lay reader,double definition,THE CANTOR,0
107223,Plan for land corps?,rotationofcrops,rotation of crops,double definition,STRATEGY OF STATE,0
16264,Key to the London dogs' home,isle,isle,double definition,FLAT,0
8395,Expedition set off,trip,trip,double definition,TRIP,1
64728,Place for eating dog's dinner,mess,mess,double definition,MESS,1
95537,Pin-up of uncovered tart,cheesecake,cheesecake,double definition,STRIPTEASE,0
55225,Accept a proposal in Gretna Green,agree,agree,double definition,AGREE,1
58030,"He may play a part in panto, great in size",ogre,ogre,double definition,OGRE,1
86950,Wake up at the back?,slipstream,slipstream,double definition,RESURRECT,0
33402,Correctly ascertaining one's railway connections?,ontherighttrack,on the right track,double definition,ON THE RIGHT TRACK,1
108015,Those in society on form,workingclass,working class,double definition,SOCIETY PAGES,0
112089,Play area feature? Not exactly,roundabout,roundabout,double definition,PLAYGROUND,0
128545,Longfellow's poem this girl won't conceal,evangeline,evangeline,double definition,EVANGELINE,1
20658,"It's an indication for drivers, by the way",roadsign,road sign,double definition,ROAD SIGN,1
92117,What an indulgence!,pardon,pardon,double definition,PARDON,1
102897,"""Song of Songs"" initially associated with religious ceremonies",spiritual,spiritual,double definition,CANTICLES,0
136942,Most recent points,newest,newest,double definition,NEWEST,1
108183,She has promised to give a hand,fiancee,fiancee,double definition,ENGAGED,0
32906,A mild imprecation - here's an example,dash,dash,double definition,EGAD,0
36700,Bill's after that woman from EastEnders,poster,poster,double definition,DOCKET,0
4172,Secret soldier,private,private,double definition,PRIVATE,1
4338,Take advantage of a bold stroke,exploit,exploit,double definition,EXPLOIT,1
88852,Back seat,posterior,posterior,double definition,BACKBENCH,0
36461,Keep away from a vacuum,avoid,avoid,double definition,AVOID,1
126639,Stimulating postcard?,sparking,sparking,double definition,ELECTRIC,0
125901,Marble passageway,alley,alley,double definition,ALLEY,1
68533,"Capped for Ulster, are they?",knees,knees,double definition,COATS,0
51357,Reliable way to limit bloodshed,staunch,staunch,double definition,STAUNCH,1
54591,Japanese growth threatening our country?,knotweed,knotweed,double definition,MUSHROOM,0
42854,Go overboard for a record,turntable,turntable,double definition,OVERSTATE,0
12162,"Original ""back to nature"" author?",thoreau,thoreau,double definition,THOREAU,1
77803,Description of Els's scores,lines,lines,double definition,SMALL,0
98700,Primate and friar,capuchin,capuchin,double definition,CAPUCHIN,1
26103,Such a thumb to stick out?,sore,sore,double definition,SORE,1
92426,Where noodles may end up?,inthesoup,in the soup,double definition,IN THE SOUP,1
15562,"Bored, it's suggested? Take down Waterloo",defeat,defeat,double definition,TAPPED,0
56752,Drinks lacking body?,spirits,spirits,double definition,SPIRITS,1
87586,Rocks found in prospectors' sieves,cradles,cradles,double definition,STRAINS,0
30164,Young ladies at Lord's?,maidens,maidens,double definition,MAIDENS,1
85116,He doesn't catch it. But will he later?,butterfingers,butterfingers,double definition,WILL-O-THE-WISP,0
90455,Big part of car,bumper,bumper,double definition,BUMPER,1
121802,Better qualified as someone to provide a welcome,meeter,meeter,double definition,FITTER,0
96552,Bays of victory,laurels,laurels,double definition,LAURELS,1
2964,Jug can clink,prison,prison,double definition,PRISON,1
49667,Provoke audible discord,rouse,rouse,double definition,ROUSE,1
66014,Tackle English bird,kite,kite,double definition,KITE,1
52805,Clue found in a drawer,lead,lead,double definition,LEAD,1
35471,What's Espagnol to one Russian composer is Italien to another,capriccio,capriccio,double definition,CONCERTOS,0
21678,Gamble heavily in dive,plunge,plunge,double definition,PLUNGE,1
102721,"Happily, one can look down from here",oncloudnine,on cloud nine,double definition,IN CLOUD NINE,0
61735,Picture effort,shot,shot,double definition,SHOT,1
30494,One who cares to make an offer,tender,tender,double definition,TENDER,1
95429,Hedge featured in abstract painting style,hardedge,hard edge,double definition,SOFT SOAP,0
19949,Nippers reported other nippers,pinchers,pinchers,double definition,SAMPANS,0
23635,Lobby for charm,entrance,entrance,double definition,ENTRANCE,1
104732,Campaigning for a straight delivery?,onthestump,on the stump,double definition,ON THE STUMP,1
103855,"Edge under top of boater, perhaps?",brim,brim,double definition,BRIM,1
47682,Fights waste,scraps,scraps,double definition,SCRAPS,1
112485,Gallery in the Pantheon?,gods,gods,double definition,HALL,0
4381,It can ruin a good deal,dryrot,dry rot,double definition,BAD LOT,0
70321,See fruit,date,date,double definition,DATE,1
61728,Bullet snapped,shot,shot,double definition,SHOT,1
64725,Dirty canteen,mess,mess,double definition,MESS,1
47334,Small amounts put on horses,bits,bits,double definition,BITS,1
90383,"Column leader, for example",editorial,editorial,double definition,EDITORIAL,1
85957,All the way down to hell and flung away when love's lost,fulllength,full length,double definition,DOWN STAIRS,0
114637,Your health is of least importance? Drink!,bottomsup,bottoms up,double definition,SPIRITS UP,0
106780,Badger runs through mown grass,harry,harry,double definition,HARRY,1
111711,Its builders caused a stir,prisonhouse,prison house,double definition,CEMENT MIXER,0
5625,Winger starred with flankers in blue pants,redbreast,redbreast,double definition,STARLINGS,0
88173,Ingenious sting,smart,smart,double definition,SMART,1
20685,"Sure about supporting football club during no-score draw? Yes, sure",ofcourse,of course,double definition,OF COURSE,1
48995,Level of wit in this group,clique,clique,double definition,SATIRES,0
125102,"Lady, not totally square, wanting bit of adventure",nina,nina,double definition,NINA,1
19737,Various trees but no great variety,bonsai,bonsai,double definition,VARIED,0
73680,Informer who framed his mother?,whistler,whistler,double definition,SQUEALER,0
51505,"Stole cattle, but made little noise",rustled,rustled,double definition,PURLOIN,0
104578,"Again, but for the last time?",oncemore,once more,double definition,ONCE MORE,1
21290,Preparation against the offensive,deodorant,deodorant,double definition,SUNSCREEN,0
9521,This ticket is ideal for elections,dream,dream,double definition,SLATE,0
23292,Wooden smile?,beam,beam,double definition,BEAM,1
57023,Reduce to silence when imprisoned,shutup,shut up,double definition,SHUT UP,1
88468,Stock support,hoof,hoof,double definition,STEM,0
39439,Its report should stimulate athletic progress,startingpistol,starting pistol,double definition,STARTING PISTOL,1
109496,Choke or accelerator?,throttle,throttle,double definition,THROTTLE,1
23637,Delight in appearance,entrance,entrance,double definition,PRESENCE,0
75436,Order retreat,monastery,monastery,double definition,MONASTERY,1
82317,Wolf in the valley?,gorge,gorge,double definition,GORGE,1
114702,Escort lady and gentleman,squire,squire,double definition,SHERPA,0
92936,Male musician's first appearance on radio,mike,mike,double definition,AIRS,0
11861,Work with fingers said to be requirement,need,need,double definition,NEED,1
54328,Opening a shop?,outlet,outlet,double definition,LAUNCH,0
56737,"Removing jacket, runs in tights in summer",adder,adder,double definition,ADDER,1
23947,Vision may be jolly,sight,sight,double definition,SIGHT,1
119494,They may lead to quick ducks for any batsmen,bouncers,bouncers,double definition,STUMPING,0
85119,Table used by moneychangers?,readyreckoner,ready reckoner,double definition,PRICE LISTS,0
87430,Dishonest mason?,chiseller,chiseller,double definition,FORGERIES,0
95069,He may be looking for the catch in further insurance,extracover,extra cover,double definition,EXTRA COVER,1
6075,Investor's holdings in punishment,stocks,stocks,double definition,STOCKS,1
66676,Began by being made a member,initiated,initiated,double definition,INITIATED,1
114125,One in post bearing stamp of credibility,official,official,double definition,POSTMARK,0
116890,One stops for the advertisement,plug,plug,double definition,PLUG,1
36031,Earth healing heart?,clay,clay,double definition,ALIN,0
50395,"Poet, one who is recklessly wasteful",spender,spender,double definition,SHELLEY,0
106847,Quarters that are a bishop's responsibility,see,see,double definition,SEE,1
46655,Design end product using machines,plant,plant,double definition,PLANT,1
70962,Bill's good at singing,invoice,invoice,double definition,CASHING,0
42755,Sights for sore eyes?,spectacles,spectacles,double definition,SPECTACLES,1
46127,"Control what causes flooding, we say",rein,rein,double definition,REIN,1
42538,Protagonist taking drugs,heroine,heroine,double definition,HEROINE,1
109412,An acceptable phrase for one making a purchase?,illbuythat,ill buy that,double definition,ONE OFF DEAL,0
201,The last of the home games,omega,omega,double definition,BINGO,0
96563,Infantry?,babesinarms,babes in arms,double definition,BABES IN ARMS,1
107407,Long tree,pine,pine,double definition,PINE,1
5813,Exodus follows this for band,genesis,genesis,double definition,GENESIS,1
33171,A vehicle drawn up in accordance with the law,conveyance,conveyance,double definition,SUBSTANDARD,0
29429,Light bench,settle,settle,double definition,SETTLE,1
1749,A small piece of wood - pine?,fret,fret,double definition,CONE,0
50310,A rebel's get-up?,rising,rising,double definition,RISING,1
60165,It's done up and down,deed,deed,double definition,KNIT,0
47639,Trim tree,spruce,spruce,double definition,SPRUCE,1
109289,Sheds uninherited characteristic?,meme,meme,double definition,CAST,0
125832,Where varnish gets paid for in cash?,onthenail,on the nail,double definition,BY THE BANK,0
9508,One at home in an oyster bed,native,native,double definition,SHINED,0
75354,Poet's weapon,browning,browning,double definition,PARTISAN,0
46732,Talent that outshines all others,brilliance,brilliance,double definition,BRILLIANCE,1
74093,Vitamin B for Bevan,aneurin,aneurin,double definition,ANEURIN,1
18355,Generally at sea,inthemain,in the main,double definition,IN THE MAIN,1
36501,Result in charming words,spell,spell,double definition,SPELL,1
141777,Popularly priced and in vogue - load up,goodvalue,good value,double definition,FAST TRACK,0
88661,It's fully in order; make nothing of it,nullify,nullify,double definition,SQUARED,0
34019,Extremely ragged,frayed,frayed,double definition,TATTER,0
30433,He had a stable job with mounting prospects,ostler,ostler,double definition,OSTLER,1
28367,"Constant nag, guest who won't go?",stayer,stayer,double definition,STAYER,1
8169,Warning what a misandrist wants?,omen,omen,double definition,OMEN,1
42888,Put off when nearly through,onhold,on hold,double definition,AT LAST,0
90964,Trees with bark close to leaves,bays,bays,double definition,BAYS,1
33046,Bridge player left the game,sport,sport,double definition,DUMMY,0
127924,Musical box for a sailor?,ditty,ditty,double definition,CHEST,0
121133,One frightened by outlandish sixties' show,beyondthefringe,beyond the fringe,double definition,SCARED OUT OF WITTS,0
25366,The fashion trade,custom,custom,double definition,VOGUES,0
29521,Conformity to treaty,agreement,agreement,double definition,AGREEMENT,1
116568,Payback time here?,debtorsprison,debtors prison,double definition,ACCOUNT SQUARE,0
134653,Providing people with different occupations,rehousing,rehousing,double definition,REASSIGNING,0
90911,Recover from visit,comeround,come round,double definition,COME ROUND,1
32546,Females gathered for drink,bevy,bevy,double definition,SODA,0
52614,TNT - as in explosive flash,instant,instant,double definition,TANTALUM,0
130159,Send rude online message to lover,flame,flame,double definition,EMAIL,0
46918,Worn-out shoe?,galosh,galosh,double definition,SAPPED,0
69808,Impart knowledge free from superstition,enlighten,enlighten,double definition,ENLIGHTEN,1
83665,"It can be wrapped round head or neck, but not heart or part of hand",banana,banana,double definition,SCARF,0
3469,English film star gets rid of wrinkles,irons,irons,double definition,IRONS,1
5832,Speak highly of no power boost,raise,raise,double definition,PRAISE,0
51891,Quite pleasing,pretty,pretty,double definition,PRETTY,1
78365,Philosopher in fight at factory,mill,mill,double definition,MILL,1
72536,"New arrival at the docks, we hear",birth,birth,double definition,BIRTH,1
