Index,Clue,Solution,gemma_predicted,Spaced_Solution
77809,White boy finds nearest man in blue,skinhead,assemblage,skinhead
112968,"When retired, managed share account",narration,assemblage,narration
73262,"Judge - typical, though not posh - producing a rejection",refusal,assemblage,refusal
100936,Uncultivated to blow off with loud noise,lowbrow,anagram,lowbrow
46130,These islands provide a free love style,faeroe,anagram,faeroe
52610,Endless hilarity over barber's offering,trim,double definition,trim
139370,Complaining about president is exciting,gripping,container,gripping
3955,Result of dropping the charge?,pricecut,assemblage,price cut
138522,Making changes in device isn't encouraged,incentivised,anagram,incentivised
127798,Shank used to position these,skeandhus,anagram,skean dhus
4506,Duck has suffered on island,borneo,assemblage,borneo
44503,Opening vocal variation to Elgar's first,alcove,anagram,alcove
96316,"Paper's written about conclusion to inquiry, little being an inward reference",myself,assemblage,myself
8008,"Tool isn't blue, not black variety",utensil,anagram,utensil
41326,It may reveal hidden charges,minedetector,double definition,mine detector
20677,Trickery's insult to an audience,sleight,double definition,sleight
72045,City of revolutionary in duty list,rochester,container,rochester
126949,Monstrous party on the up through Gulf War not all bad,godawful,assemblage,godawful
57628,Setter finds shelter from fight,melee,assemblage,melee
28186,"To separate, cut outside page",split,container,split
51375,"Consents, but will be a long time coming round again",agrees,assemblage,agrees
86583,Finish off incredible eastern story,tale,double definition,tale
90867,Successful escape requires them to be clean,heels,double definition,heels
105020,Pets regularly bite? Avoid!,eschew,assemblage,eschew
82993,Lowers stock of the hoi polloi,herd,double definition,herd
133314,Produce charged particles and celebrate topless,ionise,assemblage,ionise
57936,Incredibly small club in Finish cape,subatomic,container,subatomic
27317,"Surviving, once one is protected by explosive",extant,container,extant
45931,Screen has crimson centre and unusual rose edging,reredos,anagram,reredos
83264,Look after the ruddy whiskey!,redeye,assemblage,redeye
112817,Trading jargon after Queen is swallowed by distance,mercantile,container,mercantile
138913,Craving for flour - is it regular?,lust,hidden word,lust
94199,"Guided the unholy Tannhäuser on Rome expedition - devastated, primarily",tutored,assemblage,tutored
114206,Greek island with a cat that's externally weightless,ithaca,assemblage,ithaca
101298,Short skirts tempt the clergy!,ministry,assemblage,ministry
123748,Plans where PM lives without owning - tense?,intends,assemblage,intends
50900,Like a mother could lose a point and gain one - it's seriously relevant,material,assemblage,material
90550,"Hide fortune, making run for Cuba",lurk,assemblage,lurk
110569,Indications of a lot of hard drinkers going on spree,harbingers,assemblage,harbingers
104466,"Aggressive libels come out, millions being lost",bellicose,anagram,bellicose
4903,"Game, or six of them, holding local up",tennis,assemblage,tennis
52831,Facial hair reported to county's capital,tashkent,assemblage,tashkent
3357,A French field with sailors: cancel the lesson,unlearn,assemblage,unlearn
125797,Bribe a cricket side - or just one fielder,squareleg,assemblage,square leg
133476,They provide poor accommodation,almshouses,assemblage,almshouses
109042,Book for Sunday opening - put in the one before Easter,psalms,container,psalms
128816,Language used in theatre by Lawrence director tailored to fit again,readapted,assemblage,readapted
784,Women's quarters and hospital are by motorway,harem,assemblage,harem
74487,He says he's a Muslim leader,imam,double definition,imam
46469,Commotion curtailed on American burial place,tumulus,assemblage,tumulus
17832,Josh gets scared,windup,double definition,wind up
24196,Sound conductor of German songs,lieder,double definition,lieder
29423,One good with relief work for delicate ornamentation,filigree,assemblage,filigree
64543,It currently controls rose that is rambling,rheostat,anagram,rheostat
43829,Old instrument: state feminine name,rebecca,assemblage,rebecca
69569,One of those sweet utterances of lovers in love,nothing,double definition,nothing
23822,Where fallen gladiators bit the sand in ancient Rome?,arena,double definition,arena
29321,Amusement park fails to open - how dishonest!,unfair,assemblage,unfair
29253,Weighty communication cut by a lawyer,notable,assemblage,notable
113656,Person taking money,nicker,double definition,nicker
59680,There's nothing stupid in Denmark,odense,assemblage,odense
69633,Islands getting many account transfers,cayman,anagram,cayman
131619,Criminal acts at house in the middle of Trieste,villainies,assemblage,villainies
48979,Spot-checks English river rising fast,speedy,container,speedy
113859,Expecting a delay in start of games,awaiting,assemblage,awaiting
109706,Favourite uncle hurt about aunt's initial pique,petulance,assemblage,petulance
60170,Free terrorists snap title up,emancipate,anagram,emancipate
76473,Boatman's a knave!,jack,double definition,jack
134236,"Mopes about, exiting Olympic Games racked with muscle pain",myalgic,anagram,myalgic
53859,Girl otherwise taking one in,elsie,container,elsie
118608,Reclusive boy taking issue to heart,eremitic,container,eremitic
71281,Old transport on river outside the city walls,extramural,assemblage,extramural
78829,It's sweet of Republicans to keep banging drum,gumdrop,anagram,gumdrop
136821,Key workers?,locksmiths,assemblage,locksmiths
119955,Sounds just so ill,sick,double definition,sick
42117,A rugby player thus taken by surprise,aback,assemblage,aback
108118,They believe further education for sailor one solution,unitarians,assemblage,unitarians
129142,Instant calls blocked by new PM's predecessors,mornings,assemblage,mornings
28452,Gloria's great at the final curtain,swansong,assemblage,swan song
114633,Raise glasses for final drink,bottomsup,double definition,bottoms up
42633,Tries an awful wine,retsina,anagram,retsina
53225,"Sharpen pen, but retain candour",honesty,assemblage,honesty
93707,Help finish a hotel in the country,lendahand,container,lend a hand
29486,Duck below bedcover,eiderdown,assemblage,eiderdown
50866,TV centre cut outside broadcast,studio,container,studio
67372,Aperture letting large number into portico,stoma,container,stoma
50983,"Astronomer, one in ship mostly",galileo,container,galileo
27513,One cuts a person who easily shifts positions,trimmer,double definition,trimmer
27600,Record awful lies about model in writing,epistle,assemblage,epistle
66578,Cook insufficiently good: not a likely winner,underdog,assemblage,underdog
56945,Treating people that are out to make New York happy about alien,hypnotherapy,assemblage,hypnotherapy
21978,"Unconscious, potential killer withholding shelter",asleep,container,asleep
26693,Push out bowel movement,elbow,anagram,elbow
75843,Nonconformist church raised cross - what's the point?,crux,double definition,crux
120004,"It's instinctive with a good many, all called George",automaticpilots,assemblage,automatic pilots
43802,Responding to a phone call about disturbing news,answering,anagram,answering
135398,Longing to trap learner with setter's mystic art,alchemy,container,alchemy
125044,Moved in secret and went ahead after complacent start to game,smuggled,assemblage,smuggled
33631,Find short Arthur Dent's stripped off,unearth,anagram,unearth
100161,They are made to scale,ladders,double definition,ladders
117531,"Fountain tee shot smashed, in the President's words",stateoftheunion,anagram,state of the union
30696,A measure without point,galleon,assemblage,galleon
122941,Cold tea consumed by trite reveller,bacchanal,container,bacchanal
140862,"After briefly not working, a head is in school again",reteach,assemblage,reteach
141773,Plots involve danger close to Paris,gardens,anagram,gardens
21430,"Like ""Gone with the Wind"" for the picture industry?",epic,double definition,epic
6717,"Express approbation of last rose, perhaps",endorse,assemblage,endorse
69673,Mixture of feta and rice served by a restaurant,cafeteria,anagram,cafeteria
65586,Be quick to appear in fashion,looksmart,assemblage,look smart
2040,Make-up (whichever covers a cat),anatomy,double definition,anatomy
93894,"Dancers on stage refrain, in part",chorusline,assemblage,chorus line
75329,Quickly read second novel,skim,assemblage,skim
63800,Sailor getting damaged kept dry,abstained,assemblage,abstained
104535,Test alcohol-free beer at the end (European one),dryrun,assemblage,dry run
22372,Look certain after record brings revelation,disclosure,assemblage,disclosure
116661,"Line in scrap, which might be cut for a cockpit",flightdeck,assemblage,flight deck
30157,Old teaching assistant demonstrating pronouns,usher,assemblage,usher
42104,Burrow in soil,earth,double definition,earth
87338,Fix sort of case that's curtailed,attach,double definition,attach
59237,Mark of small vehicle,scar,assemblage,scar
16227,"Hot in seat, how hot it is!",phew,double definition,phew
136434,"Complex relationship ending in disaster, one in imbroglio",triangle,container,triangle
55791,Body cover for unexpected demise - RIP,epidermis,anagram,epidermis
81090,European noblemen depicted by American author,donmarquis,double definition,don marquis
63844,How soon will women combine with unity? An enigma,anyminutenow,anagram,any minute now
141907,Property of trees in meadows: healthy inside with sun,leafiness,assemblage,leafiness
49933,"Tempestuous character - one found in Lear, perhaps",ariel,anagram,ariel
105222,Artist for the underground?,lowry,assemblage,lowry
66782,Attila upset retired nut gatherer,headhunter,assemblage,headhunter
84102,"Man, the soldier (an amoeba), pointlessly confined here?",guantanamobay,container,guantanamo bay
1972,Conciliate a parish priest with creature comforts,appease,assemblage,appease
35005,Is one prepared to walk out for a wedding?,union,double definition,union
5510,Criticise long dash,panache,assemblage,panache
16107,Money raised by word of mouth,bread,double definition,bread
20188,Freedom encourages my aunt to keep ducks,autonomy,anagram,autonomy
108121,Greek-speaking orator as guide (not to Tyneside),cicero,assemblage,cicero
52130,It's our entitlement,name,double definition,name
85282,Reprimand means no further credit will be given,tickoff,double definition,tick off
65420,Spin prime minister's endless talk,prattle,assemblage,prattle
43607,With lines or the opposite?,inverse,double definition,inverse
46005,"Line drawn in pub, no cheap drinks",oche,hidden word,oche
34925,"It could contain jam, but is certainly not jammed",ajar,double definition,ajar
21975,Disturb please - on the contrary for kipper's state!,asleep,anagram,asleep
122686,"Sofa, perhaps, where Torode's first broadcast rejected by diner",twoseater,assemblage,two seater
88820,Old woman wearing cosmetic? That's hard to digest!,roughage,container,roughage
80669,One like Napoleon artist gets to pose,strategist,assemblage,strategist
46570,Treasure article lost coming from the news agency,reuters,anagram,reuters
90579,"As an old hand, reverse-called on a semiconductor device",gnarled,assemblage,gnarled
133340,Lack of zip in cold ENE winds,indolence,anagram,indolence
69861,"Revival of ""Cats"" includes nothing that's by Puccini",tosca,anagram,tosca
71166,Leaver no longer a soft touch,expat,assemblage,expat
20485,Devon resort's improved with non-drinking element gone,beer,assemblage,beer
17749,Odd starting point for a hobby,trainspotting,double definition,trainspotting
25725,It's commonly wrong in a telegram or a letter,amoral,hidden word,amoral
82148,"As a kebab, after weeks rotten and bloody",skewered,anagram,skewered
113387,Non-U physicist admitted embracing a South American,colombian,container,colombian
65735,Fellow keeps chalet designed for sports event,decathlon,container,decathlon
99648,Travel plan means one can take time on the railway,itinerary,assemblage,itinerary
116070,Tenor in drunken choir fought for fort? Not in such a dialect,rhotic,anagram,rhotic
1176,"After passing, notice cycle right away",obit,double definition,obit
42414,Dependent on having bowel control when eating goat's head,contingent,container,contingent
121353,Rush to interrupt teacher's Grauniad hallmark?,misprints,container,misprints
34982,"Say ""fling about' in Scandinavia",dance,double definition,dance
67109,Nice foreign recipes,precise,anagram,precise
14712,"Previous state of party, originally backed by old Soviet leader",prussia,assemblage,prussia
138451,"Walked like a confined prisoner in stockinged feet, which prevents self-harm",paddedcell,assemblage,padded cell
54894,Mutant rook made a child's pet,tantrum,anagram,tantrum
111297,"Dramatist, needing work shortly, taking partners on as past peak",benjonson,assemblage,ben jonson
84589,Flight for flight?,fireescape,double definition,fire escape
99294,Woman holding magazine cover,sheathe,assemblage,sheathe
7336,"One in poor health, not strong",unit,assemblage,unit
23020,Outlay of former writer extracting Greek character from muse,expense,assemblage,expense
39161,Mean to have home care,intend,assemblage,intend
14196,"About to suffer from alcohol consumption, seeing shrink",wince,assemblage,wince
89459,Main inhabitant's lidless coal store placed at angle,cuttlefish,assemblage,cuttlefish
75627,Instrument of top player gripping India on the radio?,sitar,container,sitar
41271,"Like a giraffe, it's all right to have one half pint",okapi,assemblage,okapi
2097,"Guts, or heart lost in loved one",daring,assemblage,daring
103755,"Fliers like trees in winter (sunless, but retaining temperature)",leaflets,assemblage,leaflets
5548,Support for member to pay balance,footrest,assemblage,footrest
5087,Lamb put on string for princess,cordelia,assemblage,cordelia
94935,Standing of French Queen and significantly smaller,teenier,assemblage,teenier
116488,How church worker can offer praise?,chant,hidden word,chant
110889,Bill and Edward played,acted,assemblage,acted
42770,Motive concerning an endless strain,reason,assemblage,reason
95588,Row developing in court,ruction,anagram,ruction
76813,Two support the church,brace,assemblage,brace
62505,Little boy with a metre-wide hole,chasm,assemblage,chasm
48876,A final note about a fabulous writer,lafontaine,assemblage,la fontaine
97545,Talk garrulously (rabbit on) in part of France,gascony,assemblage,gascony
106090,"I'm sort of top, but going up and down",yoyo,double definition,yo yo
86968,If German is supporting overthrow of EU policy he won't use violence,pacifist,assemblage,pacifist
103224,"Providing funds, though die in the red?",endowing,assemblage,endowing
23234,"In a difficult situation, use hose on grass",tightspot,assemblage,tight spot
36147,Garments Carthaginian leader introduced to African city,tunics,assemblage,tunics
72676,Official voice of the cyclist?,spokesman,double definition,spokesman
95226,Engineer to turn to Preminger,otto,double definition,otto
77553,Flag with a tale of heroism,saga,assemblage,saga
39924,Large old ship is broad and slow,largo,assemblage,largo
89382,Supervised position of lumberjack?,oversaw,double definition,oversaw
72105,Fire at mate? Trouble in due course,afteratime,anagram,after a time
129476,"Capes, which are exactly the same",carboncopies,double definition,carbon copies
90763,Sheepish four regularly breaking new rule,rueful,container,rueful
11124,Humiliating remark was repressive,putdown,double definition,put down
50571,Bar - don't spend!,save,double definition,save
108211,About to get severe cramp,restrict,assemblage,restrict
40465,"Fragile thing, problem leading to fault",teaservice,assemblage,tea service
11122,Recorded snub,putdown,double definition,put down
1230,Talented leading counsel at the bar,clever,assemblage,clever
126223,Italian cathedrals arouse odium,duomi,anagram,duomi
70709,Short programme for the handicapped?,rehab,double definition,rehab
121320,Office worker casually visiting old city to get a deep-fried dish,tempura,assemblage,tempura
80582,Part of Turkey's employed in fencing,wattle,double definition,wattle
36340,Weeping mother returned popular award,niobe,assemblage,niobe
125591,"After hugging guys, one has regret",lamenter,container,lamenter
107957,"African warriors, revolutionary yet showing irreverence",impiety,assemblage,impiety
104237,Canary has number - there's energy in numbers,tenerife,assemblage,tenerife
120225,What sweat will do via pores in transformation,vaporise,anagram,vaporise
129333,Questioning of Socrates most common,coarsest,anagram,coarsest
62010,Reckon without penalties bearing discrimination,faddiness,container,faddiness
79412,Girl looking OK in elfin clothing,felicity,container,felicity
29789,Birds can do it with their eyes shut,peep,double definition,peep
93438,"Native American in prog rock group, wearing relative's shoes",brothelcreepers,assemblage,brothel creepers
81381,Lives in des res I converted,resides,anagram,resides
8242,"Eat from river, as bird",grouse,assemblage,grouse
101937,Be clearly out when turning ball goes to fielder,breakcover,double definition,break cover
43682,Before Man exists … before that? An article of faith,theism,assemblage,theism
7908,Name one Greek island: one with a divided capital,nicosia,assemblage,nicosia
47330,Clean out container on top - it's got a needle in it,binnacle,assemblage,binnacle
44415,"Cross waves in secret to defect, ultimately",intersect,anagram,intersect
37657,"Son was visibly moved, did some housework",swept,assemblage,swept
25616,Pat his arm in error,irishman,anagram,irishman
84484,Suckers for medical treatment,leeches,double definition,leeches
7598,Place for researching our party,labour,assemblage,labour
135587,"Well, what might have me beatified?",mygoodness,double definition,my goodness
141678,"Attacks with a 'furious fastidiousness', ultimately - fine to ignore flaws",assaults,assemblage,assaults
42338,Origins of terrific hubbub below and terrific hubbub above,thunder,assemblage,thunder
86698,"Extremes in heavy drinker, overpowering even, producing gas",hydrogen,assemblage,hydrogen
19113,How much harvested? Give up!,yield,double definition,yield
126362,"They may be sarcastic, when press is across the street",ironists,assemblage,ironists
36262,Head of stable clipped tail,scut,assemblage,scut
118705,Inadequate squad with invading force,unfit,container,unfit
113031,Member enters toilet to find clothes,garments,container,garments
42405,I do without a bit of money,coin,double definition,coin
1001,Drink to a virtuous character,toast,double definition,toast
69862,Operatic heroine cast down about love?,tosca,anagram,tosca
140576,A Hebrew pronunciation of 'Hankies out all over Arizona',ashkenazi,anagram,ashkenazi
135837,Closely follow master's beliefs,dogmas,assemblage,dogmas
106878,Coke party that's thrown by children,snowball,assemblage,snowball
24375,"Emotionally detached, as football stadiums this year, completely empty inside",fancyfree,assemblage,fancy free
106268,Abandon royal dignity,abdicate,double definition,abdicate
2037,Lizard's egg laid in uncultivated land,monitor,container,monitor
75662,Turnabouts in vessels,uboats,assemblage,u boats
141636,"Wet love, devoted cuddles",pluvious,container,pluvious
43975,Some bandit took the same again,ditto,hidden word,ditto
51199,Pay raise - it's Pasquale's premier objective,stipend,assemblage,stipend
75381,A woman's remains,ashes,assemblage,ashes
21072,Titled gentleman losing right to go underground,maquis,assemblage,maquis
96257,Auntie Deb's silly gas,butadiene,anagram,butadiene
69895,"Change ending to hit, one's up for success?",thumb,assemblage,thumb
129180,Revolutionary semi-proletarians stink with doctor's fiery cocktail,petrolbomb,assemblage,petrol bomb
24075,To be drunk neat?,tight,double definition,tight
33088,Order posted by tyrant,despot,anagram,despot
97433,Drivers of the stage knocked out Comanche,coachmen,anagram,coachmen
7929,Journalist covering hostilities deserted old king,edward,Error: Empty response,edward
79299,Cheese in France: what for? All round nonsense!,roquefort,Error: Empty response,roquefort
131896,Exam taken with customary charm,commonentrance,Error: Empty response,common entrance
89940,Court officer's trap catches nothing,coroner,Error: Empty response,coroner
20864,Author quick to get the bird,swift,Error: Empty response,swift
128288,Mistake by a serviceman?,fault,Error: Empty response,fault
4397,Take a secret look around castle,peek,Error: Empty response,peek
139451,"Victoria's Englishman, hair combed back",pom,Error: Empty response,pom
79329,"Trap seen, ran off!",ensnare,Error: Empty response,ensnare
95413,Certain one can't be,agnostic,Error: Empty response,agnostic
32180,In the course of a lacklustre comeback,amid,Error: Empty response,amid
10276,Exclude underworld leader with pass,disqualify,Error: Empty response,disqualify
138906,Disparages player defending snacks,backbites,Error: Empty response,backbites
123559,Bubbly Tory slows down,champers,Error: Empty response,champers
37749,They help to protect viewers from lewd exhibitions,bluespectacles,Error: Empty response,blue spectacles
79281,Weapon of racism (lost without it),scimitar,Error: Empty response,scimitar
57139,Jack and mates scrapped this?,jetsam,Error: Empty response,jetsam
62097,Father seen before getting out of puff,padre,Error: Empty response,padre
55164,What's lost again aroused such a feeling?,nostalgia,Error: Empty response,nostalgia
121571,Adhering to socialist principles following Tories' first victory in part of contest,leftwing,Error: Empty response,left wing
25730,Monk upset about men lacking principle,amoral,Error: Empty response,amoral
46317,Paper towels initially put out,tissue,Error: Empty response,tissue
70528,Mistress turned out in a fancy coat of ruby red,revolutionary,Error: Empty response,revolutionary
14420,Corporations up for filth,smut,Error: Empty response,smut
17049,Fluid mechanics causing unfortunate event,mischance,Error: Empty response,mischance
56489,What may replace toes here,shoetree,Error: Empty response,shoetree
121104,Pilot takes learner through air turn manoeuvre,trialrun,Error: Empty response,trial run
4190,The lowest acceptable price is a pound,reserve,Error: Empty response,reserve
125271,Singular approach of primate-catcher?,softly,Error: Empty response,softly
44062,"Mourner, inwardly, oddly redolent of dog",goldenretriever,Error: Empty response,golden retriever
89929,Heartless competitor in for the money,rial,Error: Empty response,rial
23343,Retribution for setter appearing in two cases separately in the Cape,nemesis,Error: Empty response,nemesis
133861,Doctor healing great ills,allergist,anagram,allergist
65692,Sound punishment for murderer,cain,double definition,cain
134156,Main distance from actual line I'm dancing,nauticalmile,anagram,nautical mile
59825,Background music to be cut to size?,wallpaper,assemblage,wallpaper
10942,Uproar in jail,stir,double definition,stir
83207,"King Edward was exploitative, in the royal habit",ermined,assemblage,ermined
30102,Shut up about our being fostered!,encouraged,container,encouraged
97509,"Sittings needing many smalls? One, I suspect",sessions,assemblage,sessions
15827,Beat cheat that's passed away,outdo,assemblage,outdo
36272,"With backing, shoots in the foot - typical!",serif,anagram,serif
47619,Army unit call intended as a cure,remedial,assemblage,remedial
116376,"Yesteryear's bloke? If Mandela's that, there's a crooked deal",forgottenman,assemblage,forgotten man
100331,Liner fan may be damned,infernal,anagram,infernal
104640,"Writer on computer matters, unknown expert",authority,assemblage,authority
30154,This official must take us with her,usher,assemblage,usher
37791,Refuse assent in the end,object,double definition,object
91846,Top level backing for element in royal revolution,overlay,assemblage,overlay
48535,One happy to include lots of US money with advance?,mercenary,container,mercenary
139257,Laymen deceived shabbily,meanly,anagram,meanly
48746,Recluse carries tons of welding material,thermit,container,thermit
30629,Parson's remedy,cure,double definition,cure
82290,Language of one set to wear back-to-front collar,latvian,assemblage,latvian
113167,To comment on the repulsive - that's a hard thing,toughie,assemblage,toughie
105760,"Expected to come back into season, almost like medieval society",feudal,container,feudal
53545,Sort of figure that changes with time?,hourglass,double definition,hourglass
40012,It could make one extremely tiddly with rum in it,toddy,container,toddy
140072,Makes crazy demand to begin with - called in to get it overturned,deranges,assemblage,deranges
135387,"Doctor, get up and heal this deathly disease",theplague,assemblage,the plague
29009,Ugly duckling?,cygnet,double definition,cygnet
71585,Call ship after capitalist?,dubliner,assemblage,dubliner
65899,It's put on by a better singer,treble,double definition,treble
130332,Swedish chef's starter: an order for food,sandwiches,assemblage,sandwiches
102796,Cities laid out in a way that's impractical,idealistic,anagram,idealistic
12,Completely lost voice and note from anaesthetic,ether,assemblage,ether
36255,Sounded as if they are in agreement and went in order to look,eyesleft,assemblage,eyes left
102482,Vision of motorway madness,mirage,assemblage,mirage
126007,"Comprehend female, in short",fathom,assemblage,fathom
1199,Get rid of Catholic king in play,clear,assemblage,clear
136713,Thatcherite maybe stirring up a rebellion,neoliberal,anagram,neoliberal
6650,Fancy Luxembourg as Utopia?,ideal,assemblage,ideal
38932,Purge over-excited fool within time limits,decontaminate,assemblage,decontaminate
72601,Urban work by sanctimonious boy,oppidan,assemblage,oppidan
40999,"Package turned up, given address with added detail",elaborate,assemblage,elaborate
68996,Singer plugs TV award half-heartedly - it's an important mission,embassy,container,embassy
102844,"Cleo, a girl, becomes symbolic",allegoric,anagram,allegoric
134943,Knocked back soft drink and spirits in drinking bowl,jorum,assemblage,jorum
48116,Blanching stakes,paling,double definition,paling
111338,Shakespearean explorer clutches black instrument,violadagamba,container,viola da gamba
21793,Call for resignation causes uproar,outcry,assemblage,outcry
16523,Leading girl in musical doesn’t start solo,aria,assemblage,aria
13370,A situation troubled dissenter,apostate,assemblage,apostate
15275,Diver caught one coming up for something to eat,iceberg,assemblage,iceberg
112739,"Sexy one to go on about ""me""",erogenous,container,erogenous
34991,"Picture of innocence's debut, wearing shift",movie,container,movie
15725,European caught in this system of morality,ethics,assemblage,ethics
14120,Ludicrous car tax - this hanging round your neck?,cravat,anagram,cravat
7881,"Cause friction blowing top, around you calm",assuage,assemblage,assuage
137929,Greek characters retire operating system,unix,anagram,unix
106799,Almost reverse Jewish experiences,times,anagram,times
79357,Printer's employee being kind to dog,typesetter,assemblage,typesetter
33925,Order pudding,applepie,double definition,apple pie
17732,Sergeant out to part friends,estrange,anagram,estrange
130968,Itinerant magician's prop turned King Edward into Queen Elizabeth!,wanderer,assemblage,wanderer
87626,"Paint cheese without semicircle, half of cheese",gouache,assemblage,gouache
111683,A disease exists on account of rodents,agoutis,assemblage,agoutis
65357,Manoeuvres to win hard races,rushes,double definition,rushes
114936,"A colonic ailment less constant, requiring treatment that's soothing",calaminelotion,anagram,calamine lotion
9482,A crack about the aim to be in vogue,trendy,assemblage,trendy
76634,Licence to overtake,pass,double definition,pass
76257,What was written on role filled by church workers?,parchment,assemblage,parchment
78676,True-to-life articles I reviewed,realistic,anagram,realistic
62317,"They're scaled by companions, but not at first",adders,assemblage,adders
24452,A mountain that's good to climb,alpha,assemblage,alpha
115190,Discuss and OK travel arrangements,talkover,double definition,talk over
78827,"Fearful and upset, I therefore shut up",ogreish,anagram,ogreish
132736,City investments?,sieges,double definition,sieges
110158,Possibly the bed's a place of healing,bethesda,anagram,bethesda
97209,Very many are of minor importance,countless,double definition,countless
62945,Non-alcoholic drink brewed in East,tisane,anagram,tisane
121527,Fractions of the highest order,eighths,double definition,eighths
40781,Aristocrat right to receive monarch,duke,assemblage,duke
33943,Expound about superior work of art,statue,container,statue
92520,Currency that might introduce a list,colon,double definition,colon
22527,Male sheep producing cross,hetup,assemblage,het up
78738,One drunkard turns up to see another,tosspot,assemblage,tosspot
70065,"A bit of spirit needed to climb a peak, which is dangerous and must be scaled",alligator,assemblage,alligator
34624,Footwear by which the Irish may be recognised,brogue,double definition,brogue
65885,It's said to pacify one getting a duplicated present,nownow,assemblage,now now
10120,"Essential for galop, metronome's rising speed",tempo,hidden word,tempo
83151,"Check when one's gone past you, having come to grief",autopsy,assemblage,autopsy
66353,"Capital sum a lender's first withdrawn from Italy, or Monaco?",principality,assemblage,principality
37975,Sounds like conversation has a twist,torque,double definition,torque
97875,Complaint of writer about the British clearing banks,nephritis,assemblage,nephritis
50079,"River runs back, almost reaching top of estuary",rhine,assemblage,rhine
51124,Ulster backing diplomacy without a break,intact,assemblage,intact
119756,"Holding up the Guardian, for instance, is Rusbridger, with efficiency",organised,assemblage,organised
1482,The advantage of retired gentlemen,edge,double definition,edge
19273,"Dead? Yes, possibly, and near to tears",sadeyed,anagram,sad eyed
140751,"One metre down, plant foolish hoax",piltdownman,assemblage,piltdown man
37502,Pay to take residence at university?,settleup,assemblage,settle up
124639,"It's a pleasure to cultivate, taking little time",thrill,container,thrill
32690,Time off for a craftsman,shoreleave,assemblage,shore leave
121020,Dress for presentation?,giftwrap,assemblage,gift wrap
67809,Representation of one small party,icon,assemblage,icon
102881,Address of the woman's joint,ladyship,assemblage,ladyship
25668,"Like one with toes but no middle fingers, say",digits,double definition,digits
87682,Anonymous donor makes an entrance,door,hidden word,door
52394,"Rash of the skin, not initially red",epidemic,anagram,epidemic
15906,Hard worker making veiled threat to PC?,trojan,double definition,trojan
15686,"Worn thin perhaps, so it's included free",thrownin,anagram,thrown in
138803,Good time to change sides with spirit,ghoul,assemblage,ghoul
100630,Eisteddfod venue organised on legal lines by knight,llangollen,anagram,llangollen
99315,The nicest society can show irritability,tetchiness,anagram,tetchiness
83256,Evidence of railroad plant,groundsel,assemblage,groundsel
1470,On which tense?,edge,double definition,edge
133893,Plant turning out eg lasers,eelgrass,anagram,eelgrass
118560,Tucker's best mate put on the covers of large sacred text,bible,assemblage,bible
83684,Superlatively fine art suffering,smartest,assemblage,smartest
24337,Got off just over halfway through dismal government-free existence,reality,hidden word,reality
4779,Thomas is example of one that needs no tender attachment,tankengine,double definition,tank engine
14398,"Fools wasting time on North Carolina headland? Spanning the years, this is characteristic",idiosyncrasy,assemblage,idiosyncrasy
55741,"To a certain extent, the scoundrel wants that woman",rather,assemblage,rather
543,Hurt the billman,ache,assemblage,ache
674,"Culottes Lafayette pulled up somewhat too tight, hence his voice",falsetto,hidden word,falsetto
75890,"Flower show out of place, shortage of air about",poinsettia,anagram,poinsettia
27545,It's shown in diatonic modulation,indication,assemblage,indication
83646,"""Look at tax"", says a Green",lovat,assemblage,lovat
10341,A party bloomer - providing mineral!,alabaster,assemblage,alabaster
116024,Boatman's report on whale found in the Mediterranean,mallorca,assemblage,mallorca
4079,Twice as fair,soso,double definition,so so
102736,Cry off limiting gene modification in a certain style,regency,container,regency
18902,Make off with bits of deck and amplifier,decamp,assemblage,decamp
120440,Choose industrial chemists' solution: we deal with …,opticians,assemblage,opticians
65562,Bow and scrape when news is broadcast between balls,danceattendance,assemblage,dance attendance
54270,She watches old boy with computer,observer,assemblage,observer
94952,"Expectation of rush hour delays, an empty promise?",jamtomorrow,assemblage,jam tomorrow
66965,Dodgy operator catching river fish,trout,container,trout
33905,Explosive component of Ulster on time? On the contrary,nitre,hidden word,nitre
107270,Politician given party lodgings,condo,assemblage,condo
91577,Briefly that extra distance that brings evidence of happiness,smile,assemblage,smile
126052,Revolution Road's dedicated track,cycleway,assemblage,cycleway
121537,Do without minims in the middle bar,banish,assemblage,banish
130713,Tea and toast,drink,double definition,drink
41821,Oil wheel,castor,double definition,castor
62295,Injury puts years on mother,damage,assemblage,damage
47360,"Consider penning lines, any number almost",wellnigh,container,well nigh
94991,Mr North struggling in the grip of deranged genius,mastermind,anagram,mastermind
15174,A positive sign,plus,double definition,plus
129639,Short of three lots of supporters in the cemetery?,sixfeetunder,assemblage,six feet under
92772,Pacific type has to look over endless sea,appeaser,container,appeaser
27958,"First-class book about leading entertainer, of course",aintree,assemblage,aintree
27977,"Repeat one time, then another, one short of ten",iterate,assemblage,iterate
26030,Murphy's digger,spud,double definition,spud
15976,Close time?,night,double definition,night
129940,"Give up crime in Oz, reportedly, and wield pen anonymously",ghostwrite,assemblage,ghostwrite
135714,Climber's endless hunger to be among celebs,alpinist,container,alpinist
32375,Fancy a fish first?,idea,assemblage,idea
36997,Port one kept in casks,tunis,container,tunis
48628,Like following like?,such,double definition,such
